N,M,Leakage,NO,NV,CO,CV,SMAPE,Eq_SMAPE,eq_t,domEig,domEigLV,C_sur,trc_max,gR,gR_LV,dtmin_err
10,10,0.01,0.9874843208779313,0.012353893982480452,0.7401858982063405,0.1913821428169038,-0.00011488949127746321,0.00014572800639487858,15719,-6.395181174641498e-5 + 0.0im,-6.368529030458262e-5 + 0.0im,0.9999999999999999,1.3207463616386185e-5,0.6681889238497929,0.010113397474527823,Terminated
10,10,0.01,0.9879229099050207,0.011927255036830571,0.3264177419657527,0.21956033423751492,0.0016464149494221122,0.000788740960094109,29712,-5.0003047257161396e-5 + 0.0im,-4.960976669416592e-5 + 0.0im,0.9999999999999999,2.7215878461407698e-5,0.9634226822641739,0.04084096019580479,Terminated
10,10,0.01,0.9873670404408178,0.012467536188473767,0.37845995887350503,0.23457728048907892,0.0018914824791726296,0.0007931163882532846,24288,-6.246563811768408e-5 + 0.0im,-6.223798866347641e-5 + 0.0im,0.9999999999999999,4.5765346639049075e-5,0.8667151929874041,0.03456199781181884,Terminated
10,10,0.01,0.9875959117693768,0.012244865208193454,0.40016516434305927,0.23950079885157227,0.0017473386763243574,0.0009050599137594633,23636,-6.80053582808444e-5 + 0.0im,-6.784445564354329e-5 + 0.0im,0.9999999999999999,4.131508997075604e-5,0.8993495535755631,0.04149357267315219,Terminated
10,10,0.01,0.9877353212630701,0.012108392823814634,0.4707443667649714,0.2486401620366821,0.000965462807354758,0.00044526793384004734,30950,-5.3780706709730114e-5 + 0.0im,-5.3338689576144765e-5 + 0.0im,0.9999999999999999,1.4879175048534344e-5,0.8032747495928376,0.029031457347581984,Terminated
10,10,0.01,0.988162216817155,0.011693989985602012,0.5224145401366049,0.24851498368120153,0.0003969013484607277,0.0001536847289166499,20360,-9.310831262083024e-5 + 0.0im,-9.306973251009802e-5 + 0.0im,0.9999999999999999,1.1610868054915597e-5,0.779528895682192,0.026429121478934146,Terminated
10,10,0.01,0.987694078711504,0.012150009814853974,0.5704480301649381,0.2443409848527216,0.00012438398894547447,0.0001307387340617118,20470,-8.440149730123927e-5 + 0.0im,-8.357605311774138e-5 + 0.0im,0.9999999999999999,1.8308602733878502e-5,0.7393235646418185,0.02333318561387012,Terminated
10,10,0.01,0.9869158881696092,0.012906893542677938,0.6276268227019594,0.23252838993511152,0.0001605798033577126,0.0001572649588121535,16446,-0.00010223531486074144 + 0.0im,-0.00010083354918539551 + 0.0im,0.9999999999999999,9.232742370262986e-6,0.6999904121127527,0.02169633094904156,Terminated
10,10,0.01,0.9880719900369357,0.011781012345650953,0.6744150983028588,0.21892852869113863,0.0001298126390334854,0.00023363485501285536,23152,-7.161370989559449e-5 + 0.0im,-7.111021383004466e-5 + 0.0im,0.9999999999999999,1.4072350244552734e-5,0.6978924927572489,0.02196250880261606,Terminated
10,10,0.01,0.9875259966618758,0.012313990696430677,0.7402637727197272,0.19113869577300252,2.326113412291185e-5,0.00011337403856816516,17842,-0.00010253089254412064 + 0.0im,-0.00010136117676829504 + 0.0im,0.9999999999999999,1.4304074442293552e-5,0.6947932164570105,0.017841879279535164,Terminated
