N,M,Leakage,NO,NV,CO,CV,SMAPE,Eq_SMAPE,eq_t,domEig,domEigLV,C_sur,trc_max,gR,gR_LV,dtmin_err
13,13,0.01,0.9908128829520079,0.009100937106967428,0.7868380153174691,0.16629589098449218,2.7890041296506627e-6,0.00010035637261558914,29064,-4.7063776560566644e-5 + 0.0im,-4.6487134816930376e-5 + 0.0im,0.9999999999999998,1.3387312011371195e-5,0.7581799159919848,0.02724461975487214,Terminated
13,13,0.01,0.9905829200946511,0.009326277685539676,0.3009423645960852,0.21021793105311792,0.0037164582417647664,0.0023640786967947273,32462,-3.277083991948736e-5 + 0.0im,-3.243090386680969e-5 + 0.0im,0.9999999999999998,6.205254891354311e-5,1.2488991577369595,0.04595477619016295,Terminated
13,13,0.01,0.990743231566191,0.009168677681538869,0.33803960617280204,0.22365191655204755,0.007438025958554189,0.003504870174283279,40215,-3.068277343947157e-5 + 0.0im,-3.0564365333458405e-5 + 0.0im,0.9999999999999998,3.7120505468075474e-5,1.3843782468340335,0.0553711704835172,Terminated
13,13,0.01,0.990560762704981,0.009348318164387947,0.3935874189595487,0.23827428033501188,0.002306443582204647,0.0008974575613919405,41140,-3.4213750582110224e-5 + 0.0im,-3.418948192735662e-5 + 0.0im,0.9999999999999998,2.909867223455324e-5,1.1163728426145876,0.039452242338978066,Terminated
13,13,0.01,0.9900826510355396,0.009816587712058797,0.46189100933244104,0.24817443895936966,0.0014022832267206547,0.0007144528974669048,34458,-4.8969469906512815e-5 + 0.0im,-4.8326342678921864e-5 + 0.0im,0.9999999999999998,4.421962510381365e-5,0.9112022866176498,0.025247911215648948,Terminated
13,13,0.01,0.9904255393320085,0.00948020384904245,0.5301152541591766,0.24865365956424945,0.0013707561880191433,0.0007220120760972181,40230,-3.9987324548476725e-5 + 0.0im,-3.956384028396655e-5 + 0.0im,0.9999999999999998,1.8106848873074537e-5,0.9078026149602143,0.0249556954742038,Terminated
13,13,0.01,0.9903920736748338,0.009512096748957912,0.6017404190573786,0.23906075851338815,0.0010613322068769953,0.0005256688084699921,42289,-3.822765242786493e-5 + 0.0im,-3.8059274417936734e-5 + 0.0im,0.9999999999999998,2.3149077924908017e-5,0.918954495827966,0.02798527092014863,Terminated
13,13,0.01,0.9904552409518187,0.009451232885662974,0.666475654545876,0.22057490414701958,0.000226109055788804,9.187832253484488e-5,27318,-4.925427060676927e-5 + 0.0im,-4.8616195991972147e-5 + 0.0im,0.9999999999999998,7.963560526973422e-6,0.7403148608835683,0.017427420491407566,Terminated
13,13,0.01,0.9908593714299486,0.009054788000027571,0.7112274637537478,0.20424494176103952,0.0006668086122797979,0.0005996603611154293,35856,-4.079175213764312e-5 + 0.0im,-4.054618686105677e-5 + 0.0im,0.9999999999999998,1.4359709490172825e-5,0.7711748505794319,0.03138513583939955,Terminated
13,13,0.01,0.9907121022811199,0.009199430415626706,0.7639885279933992,0.1797550762450085,0.0004249481967536099,0.0001557394564765325,32186,-4.208404294400167e-5 + 0.0im,-4.189486729023276e-5 + 0.0im,0.9999999999999998,1.3086399622845301e-5,0.8052806165919524,0.028010677624632673,Terminated
13,13,0.01,0.9900923437445917,0.009807011610124924,0.8142876135374576,0.1507485578932177,0.00023207326202885997,0.00020643740779575297,23754,-5.9785036707062145e-5 + 0.0im,-5.902395927262403e-5 + 0.0im,0.9999999999999998,5.135370890132346e-6,0.6965078733997647,0.01736119885258774,Terminated
13,13,0.01,0.9908177921857272,0.009095550868958219,0.833640143194946,0.13773186394665254,0.0003436737886322781,0.00023233112514727924,26393,-4.466296449701058e-5 + 0.0im,-4.399281565532327e-5 + 0.0im,0.9999999999999998,6.3258371573964915e-6,0.7150102717380346,0.032702700726662794,Terminated
13,13,0.01,0.959081351543988,0.039232477961859843,0.7407505812354116,0.1914072744343445,-0.0012620857973163924,2.531297732206938e-5,6532,-0.00036379478649543667 + 0.0im,-0.00035999727246636 + 0.0im,0.9999999999999998,1.019401683556387e-5,0.6298921367705861,0.0079633128497283,Terminated
13,13,0.01,0.9571990290127235,0.04095503683329468,0.2880489982129579,0.2045292052269562,0.00043870728104852775,9.519893689117448e-5,7488,-0.00034780183093851034 + 0.0im,-0.0003435994935225635 + 0.0im,0.9999999999999998,6.781397732050185e-6,0.8117785412268126,0.020872452669680585,Terminated
13,13,0.01,0.9592530290415882,0.0390750166940266,0.3265933733005398,0.21930354545530298,0.00010712064654011164,8.16073458448104e-5,8889,-0.0003501487437250942 + 0.0im,-0.00034561072295840787 + 0.0im,0.9999999999999998,8.734662581161047e-6,0.7711399981614222,0.019596201915646018,Terminated
13,13,0.01,0.9585779708731731,0.03968933716521244,0.371261912053315,0.23215349120316503,-0.000300738712912653,6.781246679821397e-5,8615,-0.0003699249238380538 + 0.0im,-0.00036662924173765343 + 0.0im,0.9999999999999998,6.023492228086105e-6,0.7360969237227813,0.015596965664062722,Terminated
13,13,0.01,0.9580385979554977,0.040185443290636454,0.43469413780034477,0.24494305052907392,-0.0007787006402161542,4.9917977851639515e-5,5994,-0.0003305524251850079 + 0.0im,-0.00032773398796215195 + 0.0im,0.9999999999999998,8.031881480311913e-6,0.6881264438444251,0.016053601500327617,Terminated
13,13,0.01,0.9578374498101285,0.04036703135172264,0.5033472596647289,0.24859650455707832,-0.0007525338074477079,3.4502874370064283e-5,7260,-0.00035119341056766886 + 0.0im,-0.0003473898195252954 + 0.0im,0.9999999999999998,4.2625417262793415e-6,0.6960497544011742,0.015105332582788176,Terminated
13,13,0.01,0.9572426519479191,0.040913105018490076,0.5656357047001319,0.24493346588039117,-0.0008611012201194851,4.077136671697589e-5,7052,-0.0003533082080226348 + 0.0im,-0.0003495992918043925 + 0.0im,0.9999999999999998,7.4766687374210714e-6,0.6680202536555095,0.010938463505974936,Terminated
13,13,0.01,0.9585966832803559,0.03967659024112019,0.6358585209317169,0.22985078889023747,-0.0009703318637311803,4.0808425188490366e-5,6866,-0.00037679526940668026 + 0.0im,-0.00037176388649724117 + 0.0im,0.9999999999999998,7.135137107913086e-6,0.6613369992433066,0.008489411367917973,Terminated
13,13,0.01,0.9572791310199193,0.040881052168546476,0.7057231773623782,0.20656690886819443,-0.0014331591775284187,1.8139657374118584e-5,5755,-0.00040712248013112507 + 0.0im,-0.0004028448147673481 + 0.0im,0.9999999999999998,6.891621722679129e-6,0.6336020081033414,0.00624026551824367,Terminated
13,13,0.01,0.9585737469000016,0.03969536644227503,0.7457696038955703,0.18848144167337358,-0.0009471819165270163,5.891454066003275e-5,7682,-0.00035360440236779196 + 0.0im,-0.00034920817923718997 + 0.0im,0.9999999999999998,9.99542620676261e-6,0.650079168480532,0.010690655979414205,Terminated
13,13,0.01,0.9594883174833287,0.03885909667009618,0.793648204719968,0.16314310054350928,-0.0012782641184413144,2.8628253867631904e-5,6402,-0.00036840791972705126 + 0.0im,-0.0003649439990467966 + 0.0im,0.9999999999999998,6.26836420798939e-6,0.6368884571285648,0.010088152344562966,Terminated
13,13,0.01,0.9576506799735388,0.04054265285806251,0.8226707232656487,0.14530638499070608,-0.0015762558133371044,2.0074448613468176e-5,5528,-0.00042746212587560685 + 0.0im,-0.00042250049674371536 + 0.0im,0.9999999999999998,4.661251741407759e-6,0.6237676819474879,0.006773997435102568,Terminated
13,13,0.01,0.8940354903986546,0.09468955308780407,0.7243197922575927,0.19804081612184046,-0.0034009544769606293,1.3711171449373251e-5,2592,-0.0012194631784389189 + 0.0im,-0.0012070552527006129 + 0.0im,0.9999999999999998,7.870325371083969e-6,0.6236941607236236,0.003009776181312359,Terminated
13,13,0.01,0.8965073503150268,0.09273239973571423,0.2676536737501374,0.1945726333535449,-0.001993489603054736,2.1950280379963396e-5,3211,-0.0011214159868963576 + 0.0im,-0.0011092594278100305 + 0.0im,0.9999999999999998,1.0645637864454285e-5,0.6875647370956668,0.011856014201437276,Terminated
