N,M,Leakage,NO,NV,CO,CV,SMAPE,Eq_SMAPE,eq_t,domEig,domEigLV,C_sur,trc_max,gR,gR_LV,dtmin_err
6,6,0.01,0.9820386587951699,0.017623599368784857,0.7170983217535075,0.2022597302919785,-0.0008228723088862726,2.963055220493138e-7,10596,-0.00018172883542886544 + 0.0im,-0.00018144300958531788 + 0.0im,0.9999999999999999,1.2148105804538179e-5,0.6319185081672923,0.0038096736958899207,Terminated
6,6,0.01,0.9828291440781334,0.0168660831507117,0.3959947956162906,0.2389108992646189,-0.000622425698189196,3.59338419032349e-5,8447,-0.0002177055257812914 + 0.0im,-0.0002175198741963105 + 0.0im,0.9999999999999999,1.1657545900628628e-5,0.684953730783859,0.007770159022783945,Terminated
6,6,0.01,0.9808790199396602,0.018746470221739787,0.4276101110754692,0.24408636157111424,-0.0008867137610127516,5.357716411071386e-5,7887,-0.0002708263424100762 + 0.0im,-0.0002658957258311077 + 0.0im,0.9999999999999999,1.2376544313424257e-5,0.6595662361539092,0.01049031726888423,Terminated
6,6,0.01,0.981449850179535,0.018191016955536963,0.44215015657776763,0.24637629151229115,-0.0013580318738772676,3.428081586990293e-5,5323,-0.0002865222625145432 + 0.0im,-0.0002810917069577288 + 0.0im,0.9999999999999999,8.226253324040151e-6,0.6524379790166324,0.004651097381785064,Terminated
6,6,0.01,0.9832488339523012,0.016463468984506884,0.49096828088377215,0.24909474891872557,-0.0008204502126159611,1.1736724897797803e-5,12604,-0.00016050561463770176 + 0.0im,-0.00016020217128427005 + 0.0im,0.9999999999999999,2.1604483672334797e-5,0.6839273676513226,0.01840171450244867,Terminated
6,6,0.01,0.9802838291753034,0.019308139947280614,0.5470558290822877,0.24728489080516877,-0.0016205097104464276,4.915637614232712e-5,5097,-0.00030956340337045873 + 0.0im,-0.0003063537295993302 + 0.0im,0.9999999999999999,8.173660579502856e-6,0.6299894786398463,0.007848420984685875,Terminated
6,6,0.01,0.9804855319593723,0.019109131618676264,0.6165270940316316,0.23390119867385487,-0.0013954136895105995,3.0695946183480114e-5,5981,-0.000273006799913567 + 0.0im,-0.00027072110566206175 + 0.0im,0.9999999999999999,1.0656273425649673e-5,0.6259321554241098,0.006891700461300212,Terminated
6,6,0.01,0.9821236182491353,0.017549474533359217,0.656607174078865,0.22510332991409562,-0.0015686119470206823,3.704486997295235e-5,5302,-0.00030312803519145164 + 0.0im,-0.0003033281897382958 + 0.0im,0.9999999999999999,6.764941518712609e-6,0.6338892704069111,0.009054729538959336,Terminated
6,6,0.01,0.9814559623328253,0.018189544736662306,0.6681295603984596,0.21936759709382253,-0.0015491265014362452,3.7076790063282993e-5,5279,-0.00030513809352222403 + 0.0im,-0.000304543601773407 + 0.0im,0.9999999999999999,6.52986418898709e-6,0.6291676221374335,0.0035027120601344537,Terminated
6,6,0.01,0.9831892155131281,0.016517396054300165,0.6930038623413374,0.2111701373675885,-0.0009332837236168257,3.968272524300274e-5,8077,-0.0002642975004095695 + 0.0im,-0.0002623667004388459 + 0.0im,0.9999999999999999,1.0504173408243217e-5,0.6355005428290659,0.009329051374029505,Terminated
6,6,0.01,0.9830452321799701,0.016659453391056255,0.7950934003836913,0.1619533447085528,-0.0013852348594703716,4.6425774201640565e-5,6254,-0.0002980397585344759 + 0.0im,-0.0002952515666994549 + 0.0im,0.9999999999999999,8.01083967140264e-6,0.6210515625076696,0.007532151405768445,Terminated
6,6,0.01,0.9815369546403576,0.01811619098919292,0.7471819670455774,0.18699121392509133,-0.0010283556517486604,8.270575325590641e-5,7188,-0.00032707333939556004 + 0.0im,-0.00032613224614345954 + 0.0im,0.9999999999999999,9.064343197825256e-6,0.6426060338943121,0.013391521201764463,Terminated
