N,M,Leakage,NO,NV,CO,CV,SMAPE,Eq_SMAPE,eq_t,domEig,domEigLV,C_sur,trc_max,gR,gR_LV,dtmin_err
21,21,0.01,0.9931861895054048,0.006766425026995111,0.7994227499555729,0.15972937131900147,0.00032301389190982305,0.0004825509126955852,78091,-1.1097532804704984e-5 + 0.0im,-1.0988317053958902e-5 + 0.0im,1.0000000000000004,1.6178217698029024e-5,0.7838857083261269,0.019090185386406527,Terminated
21,21,0.01,0.9931722074219203,0.006780081926663277,0.2558509730733776,0.19030431077797094,0.004501456340144661,0.0025560600481672447,89022,-8.684170290822462e-6 + 0.0im,-8.575664322922365e-6 + 0.0im,1.0000000000000004,6.74263634598044e-5,1.767541965949347,0.025403599626375974,Terminated
21,21,0.01,0.9933168979360769,0.00663742328441308,0.3083530875803713,0.2131886441813556,0.006316367821721111,0.004925481043050553,73918,-1.0423377667757915e-5 + 0.0im,-1.042004402689119e-5 + 0.0im,1.0000000000000004,4.522529986419317e-5,1.4679396018278672,0.03158574339257691,Terminated
21,21,0.01,0.9929632662196873,0.006986097271195349,0.3790310280353823,0.2349911550850504,0.00011220145661106914,3.001189497175373e-6,97237,-1.1425212145191073e-5 + 0.0im,-1.1444514479397287e-5 + 0.0im,1.0000000000000004,2.8313844276409345e-5,1.325111123436961,0.027679365752425533,Terminated
21,21,0.01,0.9933539878771654,0.006600911373395234,0.45035264664619035,0.24731733896778357,0.0017167277075084595,0.0009605686127540534,76296,-9.383734350165802e-6 + 0.0im,-9.33996022506261e-6 + 0.0im,1.0000000000000004,2.7056429741184752e-5,1.1090646384442058,0.025540858470714592,Terminated
21,21,0.01,0.9929101611640305,0.007038563997066299,0.5379669105361312,0.2482131292114516,0.000928526239669096,0.0002480833413579419,67817,-9.894934050059407e-6 + 0.0im,-9.695080488251902e-6 + 0.0im,1.0000000000000004,1.6142552782726215e-5,0.978631109908161,0.027213369528605355,Terminated
21,21,0.01,0.9932104919602499,0.0067426440046650365,0.6151880402764949,0.23552081289284704,0.00021651854714603265,-9.860197743602521e-5,89330,-1.0993598623205404e-5 + 0.0im,-1.0924147573317823e-5 + 0.0im,1.0000000000000004,1.6956513699421733e-5,0.9324188121561815,0.0344556971007422,Terminated
21,21,0.01,0.9932192740502191,0.00673368394376908,0.683023372052374,0.21565965750973756,0.0012495101762617662,0.0013994166680084536,81294,-1.465570718579336e-5 + 0.0im,-1.4575442324713022e-5 + 0.0im,1.0000000000000004,3.416247916275617e-5,0.8986923237428478,0.025582400103328715,Terminated
21,21,0.01,0.9931758906013751,0.006776440334143373,0.7600305183014764,0.18205555727633338,0.00024047233528646774,0.00010775355026036536,40302,-6.412921811949276e-6 + 0.0im,-6.362136346414922e-6 + 0.0im,1.0000000000000004,1.2202167187557829e-5,0.7420585625511257,0.015771833359554108,Terminated
21,21,0.01,0.9931822500455018,0.006770373271258429,0.8038828693036439,0.15704317408203555,0.00022588809828123318,0.00013622188226986395,48914,-9.433742284427322e-6 + 0.0im,-9.410498566377932e-6 + 0.0im,1.0000000000000004,5.672960119312712e-6,0.7376784217593806,0.021757760161220656,Terminated
21,21,0.01,0.9929407305162162,0.007008281153395499,0.8519511329941069,0.12554208516360715,0.000359730200986415,0.0002826939949503136,49544,-1.3189256745468498e-5 + 0.0im,-1.311354090281907e-5 + 0.0im,1.0000000000000004,1.621435165613047e-5,0.6978354520017573,0.01686552518798436,Terminated
21,21,0.01,0.993410822317853,0.006544679099461723,0.8807633664267184,0.10468126883241001,-4.527992751405109e-5,-4.1534226419218944e-5,60489,-1.0491615503154639e-5 + 0.0im,-1.0354316142624711e-5 + 0.0im,1.0000000000000004,7.888451127878643e-6,0.7101810358155584,0.017490061718630594,Terminated
21,21,0.01,0.9722024402261823,0.027019107853317733,0.7859456971100999,0.16745165421904115,-0.0003118284552508905,6.610967963572797e-5,17747,-0.00012059675789848798 + 0.0im,-0.00011917904999643832 + 0.0im,1.0000000000000004,6.5372189004448365e-6,0.6639901618811737,0.013634667152632843,Terminated
21,21,0.01,0.9724376152268306,0.026795935008553328,0.2486593159337643,0.1867083135995579,0.0015909443570353997,0.00019788435872631266,24168,-6.78679549299715e-5 + 0.0im,-6.747927167621035e-5 + 0.0im,1.0000000000000004,1.1278502071005374e-5,1.0434127577797283,0.019759086330892253,Terminated
21,21,0.01,0.9718093459036378,0.027388387105107093,0.296627805821268,0.20845585309139253,0.0017279453904746286,0.0005618591557252064,28809,-6.722314276069013e-5 + 0.0im,-6.643229586434696e-5 + 0.0im,1.0000000000000004,1.2610192966823262e-5,0.9869305893923788,0.019294750966976457,Terminated
21,21,0.01,0.9716325551931021,0.027556333393422165,0.36741007364076994,0.23198896615550768,0.0010549102565390676,0.0002468496413114904,22202,-7.466527658913996e-5 + 0.0im,-7.419528207428853e-5 + 0.0im,1.0000000000000004,1.223432352823308e-5,0.8626408481183778,0.013766498882988316,Terminated
