N,M,Leakage,NO,NV,CO,CV,SMAPE,Eq_SMAPE,eq_t,domEig,domEigLV,C_sur,trc_max,gR,gR_LV,dtmin_err
20,20,0.01,0.9927858043137353,0.0071602576133487006,0.7873342431028055,0.16695412956974637,0.00045838751337005424,0.0004919846827931303,55726,-1.5726710155365264e-5 + 0.0im,-1.567245861474657e-5 + 0.0im,1.0000000000000002,2.4910498816199934e-5,0.7430962252077191,0.034793244924403485,Terminated
20,20,0.01,0.9929793578929242,0.006970077141268349,0.26085471185607156,0.19268283977085907,0.003143920354039159,0.0015800478133927097,62352,-1.2869904619690813e-5 + 0.0im,-1.2766740782561704e-5 + 0.0im,1.0000000000000002,4.0559474528439745e-5,1.621048202201583,0.03673315275948043,Terminated
20,20,0.01,0.9928872558849026,0.0070610186444780175,0.3124561849274896,0.21469926564153957,0.004493639342484652,0.003566519086052871,58363,-1.7889110551701126e-5 + 0.0im,-1.763811541267531e-5 + 0.0im,1.0000000000000002,7.360770017178209e-5,1.2810532587868033,0.04384604931434318,Terminated
20,20,0.01,0.9928830284756452,0.00706510297711373,0.3769215247337867,0.23452501607034623,0.001989943932417791,0.0007710352757554998,68090,-1.578934007842051e-5 + 0.0im,-1.5804508197563726e-5 + 0.0im,1.0000000000000002,6.56461605666483e-5,1.1433572074738514,0.037970244576419565,Terminated
20,20,0.01,0.9927897219859584,0.0071566432856464135,0.45306751915541743,0.2473052787937348,-0.0007762683523961052,-0.0013341815005829445,74158,-1.1740672301704878e-5 + 0.0im,-1.1785834994792274e-5 + 0.0im,1.0000000000000002,3.939942322276111e-5,1.0362018090980836,0.051865123687923266,Terminated
20,20,0.01,0.9925807890689076,0.007362372100105787,0.5349756750213412,0.24810268706435334,0.000764556241422968,0.0004915433437426819,53102,-1.941911125800906e-5 + 0.0im,-1.940229207559018e-5 + 0.0im,1.0000000000000002,4.7272635541931505e-5,0.9227028160190427,0.027285637650202994,Terminated
20,20,0.01,0.9930475664540125,0.006902634906609162,0.6027403214195716,0.23907603544509257,0.0006322296359462472,0.0003812024986608906,54618,-1.6969254030166673e-5 + 0.0im,-1.6841940899883766e-5 + 0.0im,1.0000000000000002,5.146109211155746e-5,0.8874344358296717,0.03506642239806869,Terminated
20,20,0.01,0.992851418113345,0.007096282779309172,0.6820207705921973,0.21627598440284226,0.0004364318201961999,0.0010049957081546552,58726,-2.1228995528872928e-5 + 0.0im,-2.107640967070343e-5 + 0.0im,1.0000000000000002,4.0738116288730546e-5,0.7906182721682666,0.03035070053537524,Terminated
20,20,0.01,0.9928738032820242,0.007074276186955952,0.7560852450914773,0.1839087557731007,0.00044503265768315294,0.00042301338349518577,49692,-2.076110769365925e-5 + 0.0im,-2.0609786254373073e-5 + 0.0im,1.0000000000000002,2.6332144347409156e-5,0.7446651748498069,0.03233118162238078,Terminated
20,20,0.01,0.9929636392929249,0.006985592660510519,0.79722313663442,0.16061320132967358,0.0001741232703463469,0.0005629333465542794,59267,-1.7993869368535232e-5 + 0.0im,-1.790245893922413e-5 + 0.0im,1.0000000000000002,3.4612701310497346e-5,0.7597737262515232,0.038170895675295,Terminated
