N,M,Leakage,NO,NV,CO,CV,SMAPE,Eq_SMAPE,eq_t,domEig,domEigLV,C_sur,trc_max,gR,gR_LV,dtmin_err
16,16,0.01,0.991065699264772,0.008853035164868805,0.7762643956168264,0.1722500753249194,-0.00022666844978035613,7.369314838833501e-5,35107,-3.463337448937586e-5 + 0.0im,-3.394505596178788e-5 + 0.0im,1.0,1.782849692472871e-5,0.7310714573966608,0.016587272908105324,Terminated
16,16,0.01,0.9910228172494323,0.008895103326164545,0.2810001774191815,0.2018220798199954,0.008224564508789107,0.00496803730452328,43273,-2.5710506059375916e-5 + 0.0im,-2.554733659622839e-5 + 0.0im,1.0,3.0406835775673e-5,1.3385993394498457,0.04347715060049135,Terminated
16,16,0.01,0.9912087094100778,0.008712453755675167,0.31944915282006325,0.217148043222611,0.004463519167983912,0.0022963183331335393,47554,-2.6714590398224743e-5 + 0.0im,-2.6545754344674345e-5 + 0.0im,1.0,5.185985728416432e-5,1.2199958268282403,0.03366341097644624,Terminated
16,16,0.01,0.9912601870909339,0.008662046101200086,0.3770462218654567,0.23467267618846177,0.0029739619351137926,0.001846263306662847,40316,-2.6575156553393227e-5 + 0.0im,-2.633687047718253e-5 + 0.0im,1.0,8.141672423723385e-5,1.189664168107478,0.03685542442752235,Terminated
16,16,0.01,0.991038782509942,0.008879466989910547,0.4565144559698528,0.2477214155831952,0.004178704769879531,0.0026581959497838006,44546,-2.5450176716103717e-5 + 0.0im,-2.510264949652e-5 + 0.0im,1.0,2.967045736380173e-5,1.051417539459776,0.029385820439744744,Terminated
16,16,0.01,0.991259765816726,0.008661987405026316,0.5230353957111854,0.24879265327990854,0.0010882289654726945,0.000704917832956238,47703,-2.515459616147643e-5 + 0.0im,-2.5076460349392034e-5 + 0.0im,1.0,2.3486878726433592e-5,0.9184320197437367,0.026279269425310652,Terminated
16,16,0.01,0.991039648294749,0.008878335957128185,0.6126398701437441,0.236881703755992,0.0012159604346465513,0.0007116675490724663,40046,-3.1478157823268024e-5 + 0.0im,-3.119873435954263e-5 + 0.0im,1.0,2.6312360158650385e-5,0.8352281484818281,0.021785055788663424,Terminated
16,16,0.01,0.9914036167183576,0.008520657022475963,0.6647858521923736,0.2221061900322639,0.0010971347808509137,0.0007117505031046779,34860,-2.0107131175365904e-5 + 0.0im,-2.0131494970783894e-5 + 0.0im,1.0,3.6561906082453985e-5,0.7904316492114066,0.017089420362361937,Terminated
16,16,0.01,0.9911525170140275,0.008767845506724799,0.7468539646430736,0.1879441593850237,0.0005925264639693778,0.0004093324560766292,42624,-3.334528231252097e-5 + 0.0im,-3.317319303436541e-5 + 0.0im,1.0,2.7081507345111222e-5,0.8124108834343826,0.019208356158176988,Terminated
16,16,0.01,0.991478171387506,0.008447261773070638,0.7794676521440365,0.17132026206672646,0.0003189081802460935,0.00015233157057648815,37963,-2.626536046657071e-5 + 0.0im,-2.601029071210553e-5 + 0.0im,1.0,1.3797429820526666e-5,0.7225384403210777,0.018505951144001328,Terminated
16,16,0.01,0.9909788563993203,0.008937833487679963,0.8255660764257653,0.1433780536649285,0.00043156091882787733,0.00033354025432084347,36396,-2.81764299778692e-5 + 0.0im,-2.7717296523198745e-5 + 0.0im,1.0,1.7265275290560636e-5,0.7177584968979714,0.015540639268717942,Terminated
16,16,0.01,0.9908663593298895,0.009048364746340314,0.8493387173924877,0.12754638101073407,0.00012317402221541604,0.00012804552812787924,39046,-2.3448254226018244e-5 + 0.0im,-2.310358973084648e-5 + 0.0im,1.0,2.2344136372698336e-5,0.7189958051768033,0.017249967345965966,Terminated
16,16,0.01,0.963044255612493,0.035580018114214976,0.7692434774640347,0.17684731136459134,-0.0006228327277544064,5.1927048284719735e-5,11254,-0.00022782631559637316 + 0.0im,-0.0002247286785064576 + 0.0im,1.0,8.128562695359805e-6,0.6509127815256716,0.013390486028492842,Terminated
16,16,0.01,0.962361143555093,0.036207273871422835,0.2661939775436655,0.1949550433334125,0.0006513825115291358,0.00014506658602783708,11757,-0.00019871506124523528 + 0.0im,-0.00019680967740865322 + 0.0im,1.0,1.3564455051072914e-5,0.8313726384252148,0.022224876144925836,Terminated
