N,M,Leakage,NO,NV,CO,CV,SMAPE,Eq_SMAPE,eq_t,domEig,domEigLV,C_sur,trc_max,gR,gR_LV,dtmin_err
4,4,0.01,0.9737885172378852,0.025474844068778108,0.7425233292475526,0.19058473221930228,-0.0024419313599182615,4.988342743606107e-5,3603,-0.0009368184163417352 + 0.0im,-0.0009130166680370368 + 0.0im,1.0,7.4159593986109e-6,0.6205580765352297,0.0012104013964649024,Terminated
4,4,0.01,0.971918445156484,0.02724484097922941,0.47633918784709095,0.24891326183138593,-0.004585461368646063,2.7766899763340553e-5,1909,-0.0008981026371520911 + 0.0im,-0.0008874748602982396 + 0.0im,1.0,6.373017108468175e-6,0.6259372180683556,0.0009324798962204141,Terminated
4,4,0.01,0.9741223833779673,0.025150556521875755,0.4946437538931958,0.24977369527846113,-0.0018554103279505214,2.1817210506510394e-5,4766,-0.0006339622905975769 + 0.0im,-0.0006304760698653953 + 0.0im,1.0,1.2410436389062937e-5,0.634984253755797,0.00112718460286838,Terminated
4,4,0.01,0.9747835591559076,0.024561797225785456,0.498961394330111,0.24969917829438062,-0.002208996207001837,2.8531529615492373e-5,3891,-0.0007747846239868477 + 0.0im,-0.0007669550150683174 + 0.0im,1.0,1.2320915507260943e-5,0.6318330519468148,-0.001437596864620408,Terminated
4,4,0.01,0.9723638576795627,0.026836191750951865,0.5420680670945414,0.24797546499535478,-0.0029570863697425303,2.0986055633445108e-5,3023,-0.000980377175498141 + 0.0im,-0.0009655667480526904 + 0.0im,1.0,8.34950037610267e-6,0.6195795482875266,-0.0031827082153387458,Terminated
4,4,0.01,0.9741774159142561,0.025126599391284733,0.5683537700399904,0.2449438576679805,-0.001812669304438645,2.0650699705297406e-5,4761,-0.000700075067459626 + 0.0im,-0.0006979572001843243 + 0.0im,1.0,1.0975169380628219e-5,0.6426064382426876,-0.0038056409684215655,Terminated
4,4,0.01,0.9725180296618501,0.026633519217463687,0.590063460435495,0.24035329600700595,-0.003101179107834651,1.8781423251854573e-5,2929,-0.0008400624286871549 + 0.0im,-0.0008267994984030194 + 0.0im,1.0,9.086436089111295e-6,0.6145468685880779,0.0007784895694205029,Terminated
4,4,0.01,0.9749699711237638,0.024361889511954355,0.659301389718109,0.22432506621068105,-0.0033044523657246986,7.855963481154033e-6,2762,-0.0009070278490968822 + 0.0im,-0.0008938198400053623 + 0.0im,1.0,8.953484023605503e-6,0.6136314076057575,0.0013388567100837683,Terminated
4,4,0.01,0.9724560439419092,0.026719178381672832,0.7005934997623582,0.20859207729618154,-0.0018810232133393318,6.930980007898158e-5,4327,-0.000743422109131106 + 0.0im,-0.0007398690164155233 + 0.0im,1.0,8.617003565172867e-6,0.643698108604007,-0.0002453537916930116,Terminated
4,4,0.01,0.9723482716119775,0.026791688503385903,0.697173938951866,0.20968324060873023,-0.0021600839424887972,2.7146072136656963e-5,4075,-0.0007124729987660416 + 0.0im,-0.0007126480229158346 + 0.0im,1.0,1.1498662960209471e-5,0.6266846895565239,0.0005909908207889695,Terminated
4,4,0.01,0.9725581346981351,0.02663961557242337,0.7737630290721226,0.17221971390361535,-0.0018640459589024845,8.913539036161615e-5,4478,-0.0007513314192551937 + 0.0im,-0.000740259494657504 + 0.0im,1.0,1.4096257646445257e-5,0.6398320973012122,0.0037615547554977922,Terminated
4,4,0.01,0.9738502363910767,0.025438324025791804,0.7669904180327838,0.17695521062900169,-0.002788522208225583,3.246746095848578e-5,3194,-0.0008722357490510049 + 0.0im,-0.0008634515453313455 + 0.0im,1.0,1.0348192550889077e-5,0.6203501190862623,-0.0014319084660247468,Terminated
4,4,0.01,0.9031593662806866,0.08739933645233246,0.6421550604577313,0.22818475630646676,-0.009452797507682398,1.0124902029292363e-5,966,-0.004285150439031416 + 0.0im,-0.004225424134293077 + 0.0im,1.0,9.136336260760004e-6,0.6141694885253144,-0.0049066661953066975,Terminated
4,4,0.01,0.9018568364075629,0.08844940206748772,0.4189731182593147,0.2433078968173587,-0.00945309752869649,1.2064504031690418e-5,960,-0.004448004574497462 + 0.0im,-0.00438406755570426 + 0.0im,1.0,9.717399249161516e-6,0.6154147064857094,-0.005511598611279748,Terminated
4,4,0.01,0.9022133564862962,0.08809077226593615,0.4526080679742862,0.2469804563052819,-0.009120217785087053,1.1668399081168286e-5,998,-0.004184084153107259 + 0.0im,-0.004130228935361004 + 0.0im,1.0,9.175083064467754e-6,0.6147595654067395,-0.004595159530942436,Terminated
4,4,0.01,0.8968199522215561,0.09233954644109035,0.44684988056759223,0.24493622276864319,-0.00888212443027449,1.592596730013307e-5,1012,-0.004381015429796842 + 0.0im,-0.004322114325960123 + 0.0im,1.0,6.552673686571417e-6,0.6198370473886179,-0.005782326632072433,Terminated
4,4,0.01,0.9012841635647784,0.08880244523494871,0.5141331631009283,0.24844722617059095,-0.009743168719650065,6.009507713725575e-6,936,-0.0038295148783772403 + 0.0im,-0.0037921704780994945 + 0.0im,1.0,7.975071022685602e-6,0.6127189511239737,-0.006008618944332909,Terminated
4,4,0.01,0.8978092734520327,0.09161619492453217,0.5077017621954381,0.24568758592711157,-0.008421942998012062,1.773151481926779e-5,1073,-0.004342122076748327 + 0.0im,-0.004282150122891856 + 0.0im,1.0,1.0671264254027706e-5,0.6198707763242293,-0.0054260834803613,Terminated
4,4,0.01,0.9019572990711957,0.08825234394116618,0.5416426001047834,0.24798380126828468,-0.008493337956455125,1.2154599138695246e-5,1070,-0.00407466105030082 + 0.0im,-0.004019262219805229 + 0.0im,1.0,7.2893589768462735e-6,0.6158500991865516,-0.006136374372578921,Terminated
4,4,0.01,0.9000877690132454,0.08968521064385934,0.5804056568722762,0.24302636212461542,-0.009993687297941764,1.1477011754040099e-5,912,-0.004088068958098004 + 0.0im,-0.004012383066431593 + 0.0im,1.0,9.557259990460142e-6,0.614712391569979,-0.004652418578847069,Terminated
4,4,0.01,0.9007323764892329,0.08924274814330936,0.6444917889997278,0.22749834062232627,-0.008364465800609198,1.2997340196493601e-5,1086,-0.0039296021292016155 + 0.0im,-0.0038747336123384516 + 0.0im,1.0,9.129123194129614e-6,0.616408598964562,-0.005127158040471624,Terminated
4,4,0.01,0.894354504288567,0.09428061680676278,0.6890647697437886,0.21374456928264557,-0.009091517506924383,1.4768689465467035e-5,1001,-0.004526693273830466 + 0.0im,-0.004456770228582043 + 0.0im,1.0,6.884134920433856e-6,0.6161185736417386,-0.0026557942698787833,Terminated
