N,M,Leakage,NO,NV,CO,CV,SMAPE,Eq_SMAPE,eq_t,domEig,domEigLV,C_sur,trc_max,gR,gR_LV,dtmin_err
5,5,0.01,0.9796795628472669,0.019895321033566494,0.6831577623320444,0.2145493652376943,-0.0010778722478769298,7.952414222467882e-5,7019,-0.0004212206916108772 + 0.0im,-0.00041676722279721434 + 0.0im,1.0,1.0665846777383056e-5,0.6408288944317788,0.014429844462316672,Terminated
5,5,0.01,0.980216799035722,0.019386552857321625,0.4185618689820299,0.24319055994211647,-0.00033929380350070613,0.00022241612188415464,7940,-0.00036180497318345897 + 0.0im,-0.00035757738692409393 + 0.0im,1.0,1.6725537009583143e-5,0.711514021560642,0.019727732544542735,Terminated
5,5,0.01,0.9800745170128985,0.0195219088056843,0.4476915356249663,0.24702951666756542,-0.0009970076830422183,0.00012165909586570765,5764,-0.0004535134673307067 + 0.0im,-0.0004468427214189673 + 0.0im,1.0,9.421025714794616e-6,0.6726565304090341,0.012676257971315481,Terminated
5,5,0.01,0.976789200869556,0.02266323804758921,0.4488008831863592,0.24717061135571983,-0.0011495736265737832,0.0001117137032944308,5695,-0.00043597422224494315 + 0.0im,-0.00043000097342694305 + 0.0im,1.0,9.989765617554344e-6,0.6773084692365715,0.006269486398934967,Terminated
5,5,0.01,0.9787530527282765,0.020780065244189173,0.5008736616189792,0.2495902191494662,-0.0011930391854149168,8.353042955632295e-5,6114,-0.00048375907108671003 + 0.0im,-0.00048008079797312727 + 0.0im,1.0,6.998650750815731e-6,0.6566344924080587,0.011848190673333986,Terminated
5,5,0.01,0.9788089080622346,0.0207300528624913,0.5577780758932182,0.24566146487375765,-0.0005387813702138089,0.00028473871538249075,7629,-0.0003999126978210065 + 0.0im,-0.00039161965761307934 + 0.0im,1.0,1.5067579054420807e-5,0.663908214916045,0.019351569258076472,Terminated
5,5,0.01,0.9799605708896626,0.019625740195898824,0.5617698526337732,0.24606446882967914,-0.0014314687229343061,4.323824979519196e-5,5728,-0.0004753679733576568 + 0.0im,-0.00047443366261556947 + 0.0im,1.0,1.025283758696641e-5,0.6447031979213043,0.0005829561981775188,Terminated
5,5,0.01,0.9793614505906506,0.02019729774364283,0.6517348781604865,0.22615196250395836,-0.0017256679532876365,3.666006219226481e-5,4780,-0.0005259900265576999 + 0.0im,-0.0005198820052500759 + 0.0im,1.0,6.214573597972818e-6,0.6346039139564268,0.00030721264164051813,Terminated
5,5,0.01,0.9792801129998058,0.020273735202472956,0.6610014653636762,0.2223298470404878,-0.0012780814250750484,0.00010702015130710944,5371,-0.0003531815486243083 + 0.0im,-0.0003442315009303179 + 0.0im,1.0,1.1083170246549572e-5,0.6474438300720801,0.005015914223574989,Terminated
5,5,0.01,0.9772037907764051,0.02226212861641578,0.7854221417971678,0.16752773722433348,-0.0020860718085393103,3.077439260981732e-5,4189,-0.0005974069519753294 + 0.0im,-0.0005945787920276358 + 0.0im,1.0,7.777040999131723e-6,0.6228148304465131,0.001762527736320687,Terminated
5,5,0.01,0.97860498449152,0.0209209082251838,0.7698972240828763,0.1754235430614325,-0.0018244564381167602,2.2042553969316684e-5,4798,-0.0004893561206005213 + 0.0im,-0.0004851045224007249 + 0.0im,1.0,1.0600276072866441e-5,0.6298035012853185,0.00495390608342097,Terminated
5,5,0.01,0.9812526773568654,0.01837433787985561,0.7906128790831778,0.16397123820119866,-0.0011855892069793047,4.9995665164956506e-5,6791,-0.000383719882016724 + 0.0im,-0.00037918585140878027 + 0.0im,1.0,1.2105958881318667e-5,0.6387972253630753,0.013086703259950958,Terminated
5,5,0.01,0.9126075230580022,0.0796594194498371,0.6721705602590125,0.2153469138089967,-0.009936092152225741,5.071057009292558e-6,922,-0.0026442866851809576 + 0.0im,-0.0026076081873935854 + 0.0im,1.0,7.21496020739679e-6,0.6121753948528202,0.000113146701896785,Terminated
5,5,0.01,0.9125737427181331,0.07970285985174425,0.39041405676808094,0.2375992380606792,-0.006491630723172922,1.4641850515384006e-5,1374,-0.0025813698346913256 + 0.0im,-0.0025480723004003463 + 0.0im,1.0,7.529839621363852e-6,0.6200926148224366,0.002942823886007476,Terminated
5,5,0.01,0.9144087871099377,0.07821655583756772,0.4024622616252211,0.23976024120453243,-0.005715992977191061,2.334915701500998e-5,1533,-0.002661295150209408 + 0.0im,-0.002623432107080377 + 0.0im,1.0,7.021080732779819e-6,0.6279923932675262,0.004299469342828141,Terminated
5,5,0.01,0.9141090927781871,0.07845278342797608,0.4478148944111541,0.2464629814030554,-0.0071201763991480885,1.2917477328428735e-5,1267,-0.002833833082529736 + 0.0im,-0.002803947006626961 + 0.0im,1.0,6.689488202537577e-6,0.6161023647336346,-0.0016788146589495595,Terminated
5,5,0.01,0.9101529654465446,0.08172160733431579,0.47158905684881475,0.24833104404396425,-0.0066966303069004255,1.726235636927388e-5,1323,-0.0026836842019021577 + 0.0im,-0.0026511560479213388 + 0.0im,1.0,1.0263992487102236e-5,0.6236819104864977,-0.00042975273953558006,Terminated
5,5,0.01,0.9152909484575721,0.07746986487023101,0.5192065670226931,0.24898723551900295,-0.005862207142024291,1.320528764955827e-5,1543,-0.002548225788414416 + 0.0im,-0.0025175379350448174 + 0.0im,1.0,9.2646679476608e-6,0.6155548028439891,0.0015127588515955158,Terminated
5,5,0.01,0.9092761050458582,0.08237399091185897,0.6065599739233836,0.2357722086768342,-0.00610245100921835,2.1582694215393163e-5,1462,-0.00286505046774361 + 0.0im,-0.002830797750591692 + 0.0im,1.0,6.24708906977433e-6,0.6236053196533161,-0.001780311783190086,Terminated
5,5,0.01,0.913451364195709,0.07899750976100402,0.5723691455267806,0.24166560110356344,-0.006553317804629194,8.72947264911761e-6,1383,-0.002762495968801952 + 0.0im,-0.0027315693025896023 + 0.0im,1.0,8.01732297071163e-6,0.6166642454733582,0.0010775539119574405,Terminated
5,5,0.01,0.914556629106919,0.07810627673769208,0.609149686746735,0.23729032022798457,-0.00623601536599005,1.635960850550365e-5,1457,-0.0028216671963528332 + 0.0im,-0.002765468669477231 + 0.0im,1.0,9.657974348912997e-6,0.6157875346316749,0.005807060764364359,Terminated
5,5,0.01,0.9074519837743036,0.08387392226093571,0.639233961955785,0.23017465769335538,-0.006349517964195344,1.8604742565722148e-5,1411,-0.002651623336229437 + 0.0im,-0.002611885524203627 + 0.0im,1.0,1.0046359214126116e-5,0.6235615491047468,0.0036446311678353296,Terminated
5,5,0.01,0.9132564326330384,0.07913285329392689,0.7040539701781352,0.20420096895023132,-0.007575138107540462,9.310796234345483e-6,1203,-0.0030874786258178978 + 0.0im,-0.0030388356626839864 + 0.0im,1.0,8.496745375086205e-6,0.614574463076879,0.00030841198833712695,Terminated
5,5,0.01,0.9140213676792891,0.07853503672872955,0.7405003702264115,0.19103653857921257,-0.007353160729085546,9.50131276458061e-6,1240,-0.0031126291840451615 + 0.0im,-0.003058269225626326 + 0.0im,1.0,8.289770358002827e-6,0.6148430872678333,0.0015946390025459826,Terminated
5,5,0.01,0.8138308101236532,0.15142691882125286,0.5767475615791743,0.23963655918042395,-0.0165064491493629,6.262441426228173e-6,554,-0.007355114556239606 + 0.0im,-0.007236860796817761 + 0.0im,1.0,7.897766244260962e-6,0.6126227877635507,-0.0062634836397782905,Terminated
5,5,0.01,0.8156386236000136,0.1502365250521336,0.32905230143694425,0.22070137796420286,-0.01183593471144143,1.5459650340319726e-5,756,-0.006546788657744937 + 0.0im,-0.006437934888438845 + 0.0im,1.0,1.001078700901402e-5,0.6217395226386686,-0.0020306467495705884,Terminated
5,5,0.01,0.8079147510965582,0.15510585798248405,0.3570268134065333,0.22945324761066568,-0.014482087760827255,1.1173133591949358e-5,627,-0.007680868830155923 + 0.0im,-0.007553280532443452 + 0.0im,1.0,7.959148314711835e-6,0.6151495111024932,-0.004203043787381056,Terminated
5,5,0.01,0.8022035572409799,0.1584756721533027,0.41007618710723137,0.2379388433135289,-0.015246742591768307,1.0496597185214205e-5,595,-0.007670591353989306 + 0.0im,-0.0075492566140538805 + 0.0im,1.0,7.955099191336129e-6,0.615614610779183,-0.004541489203108401,Terminated
5,5,0.01,0.8141810588281999,0.15116984283214194,0.42585867527821064,0.24375306999416385,-0.015729841103255753,7.745355473877452e-6,581,-0.007610071122557143 + 0.0im,-0.007467987757842795 + 0.0im,1.0,8.040946633734248e-6,0.6122320446379432,-0.005968599516408707,Terminated
5,5,0.01,0.8106911357064204,0.15341458437163089,0.4795783668804254,0.24554424814855605,-0.01835172668872475,4.978955241112446e-6,499,-0.008336198274048107 + 0.0im,-0.00814584533805727 + 0.0im,1.0,7.394667908584201e-6,0.6112128506751711,-0.007836929211825529,Terminated
5,5,0.01,0.8070798294663548,0.15555148827920579,0.4822601658581549,0.24845213363838456,-0.014554576145889127,1.0039476696430654e-5,624,-0.007473941673265776 + 0.0im,-0.007337418434435411 + 0.0im,1.0,8.403251933630388e-6,0.6154516112997453,-0.005419962069716096,Terminated
5,5,0.01,0.8129693476070543,0.15190042455678207,0.4908564032203517,0.24820987684884618,-0.014344411926266783,1.0694256444644623e-5,633,-0.007090249430752985 + 0.0im,-0.006994319272344336 + 0.0im,1.0,5.535234438530582e-6,0.6161562328281069,-0.005759709892065734,Terminated
5,5,0.01,0.8071995425886711,0.1554675926281126,0.5617135078328491,0.241294250287451,-0.01422886642645607,1.102057717449899e-5,640,-0.0077203996615393365 + 0.0im,-0.007566201537351174 + 0.0im,1.0,8.52373669539561e-6,0.6153583348609746,-0.004972313940806411,Terminated
5,5,0.01,0.8186946177470826,0.14839200952422643,0.5659705647594133,0.24455909302758344,-0.015808477434569236,6.934213665619667e-6,578,-0.007451539949898557 + 0.0im,-0.007327270544872088 + 0.0im,1.0,8.370988237705708e-6,0.6130142611468605,-0.006019939367403627,Terminated
5,5,0.01,0.816553165364307,0.1497092921306112,0.6659911182558597,0.22184428215701493,-0.017601756892166972,4.6304242701373615e-6,521,-0.007392934127705956 + 0.0im,-0.007253124931943293 + 0.0im,1.0,6.453160383971141e-6,0.6119045785495524,-0.006864361592481281,Terminated
5,5,0.01,0.8086928429142929,0.15454070690032598,0.7123894286566879,0.20001486876157915,-0.01380554158267829,8.445610739179419e-6,662,-0.007042364518121993 + 0.0im,-0.00690672817107569 + 0.0im,1.0,9.300711741131483e-6,0.6140753173577758,-0.004700486753549219,Terminated
5,5,0.01,0.6836389371104492,0.21610488656897855,0.5301676017111948,0.2475869246568338,-0.025679364957083912,8.18648722827624e-6,356,-0.015466102329827442 + 0.0im,-0.015085979027729058 + 0.0im,1.0,8.051269985746577e-6,0.6137863436716069,-0.010171215964174633,Terminated
5,5,0.01,0.6801190776925162,0.21740268613218228,0.2862089143610795,0.20421938908639609,-0.027165475307960662,8.448578793231646e-6,336,-0.014805210794060783 + 0.0im,-0.014433984673529673 + 0.0im,1.0,7.938842520557424e-6,0.6126875806775584,-0.012873983679034877,Terminated
5,5,0.01,0.6845022775250194,0.2158550340386479,0.29451250028751,0.20717290632603208,-0.025955914477475577,1.0056835868053832e-5,350,-0.014588524823694672 + 0.0im,-0.01424104771850877 + 0.0im,1.0,8.734104637962438e-6,0.615437486143011,-0.01313944704189212,Terminated
5,5,0.01,0.6736641142171786,0.21971491269216087,0.33896447322898815,0.22235668734141137,-0.02853503983847544,8.845718928286045e-6,320,-0.015643227038045295 + 0.0im,-0.01525129827360886 + 0.0im,1.0,5.184662637445583e-6,0.6131647538751746,-0.014776799103244182,Terminated
5,5,0.01,0.6824312095043271,0.21660682907214446,0.3670899584655632,0.23105070540619282,-0.0297979637401758,6.32109988831281e-6,307,-0.015250402239993854 + 0.0im,-0.01484595534436154 + 0.0im,1.0,7.358781954528793e-6,0.6115679567178849,-0.014395755349672593,Terminated
5,5,0.01,0.6741367924677896,0.21955150008757415,0.41432751215903246,0.24140943489303832,-0.02888072794573267,6.024990565421635e-6,317,-0.01540769729189189 + 0.0im,-0.014986438420250459 + 0.0im,1.0,8.8086960132045e-6,0.6120191764472904,-0.013722882111912062,Terminated
5,5,0.01,0.6815113643921242,0.21686708772935487,0.44565001520009717,0.246318710473339,-0.029666578279088755,4.264602461102716e-6,309,-0.015918992478654175 + 0.0im,-0.01550547726175314 + 0.0im,1.0,5.076013578721963e-6,0.6112991149855139,-0.015829815257334325,Terminated
5,5,0.01,0.6774478613857007,0.21843442816767736,0.4544504734796193,0.24613935712587437,-0.028870348455633712,5.739651377598866e-6,317,-0.015854200178506007 + 0.0im,-0.0154386442725019 + 0.0im,1.0,7.588080528671735e-6,0.6121033683150988,-0.014101386758927865,Terminated
5,5,0.01,0.6814969216133716,0.21695856286533294,0.5019961586281344,0.24856895693842923,-0.027307014791951943,5.724863317805283e-6,335,-0.01526223171187725 + 0.0im,-0.014868795188714276 + 0.0im,1.0,8.559399615445332e-6,0.6123333411877849,-0.012989403355956006,Terminated
5,5,0.01,0.682640157509135,0.2164869126780762,0.5806629012262643,0.23817469594517227,-0.0316080632380363,4.034204813873905e-6,290,-0.01533673726189275 + 0.0im,-0.014963077137557814 + 0.0im,1.0,6.307672681062563e-6,0.6117079499290672,-0.014820294601169704,Terminated
5,5,0.01,0.6816496129246161,0.21692106526556867,0.5879635213161454,0.23842005548383632,-0.028918013301434783,5.415377013304739e-6,317,-0.01601100926116908 + 0.0im,-0.015582997566887606 + 0.0im,1.0,6.356881277384923e-6,0.6121007684765114,-0.01455922826194026,Terminated
5,5,0.01,0.6689005178260589,0.2213643034600342,0.5439453201752431,0.24508110219867296,-0.028682136716515812,6.575135744220501e-6,319,-0.016329005359573507 + 0.0im,-0.015913328274471554 + 0.0im,1.0,7.369214385063108e-6,0.6128409255534418,-0.01560583557907642,Terminated
