N,M,Leakage,NO,NV,CO,CV,SMAPE,Eq_SMAPE,eq_t,domEig,domEigLV,C_sur,trc_max,gR,gR_LV,dtmin_err
14,14,0.01,0.9902335692133318,0.009667942085329534,0.7565747779202666,0.18328112762897594,8.989731111499841e-5,0.00018932620897318573,31415,-4.1457009240749536e-5 + 0.0im,-4.108524551905725e-5 + 0.0im,0.9999999999999997,1.749771367096238e-5,0.7336819346969758,0.040965845357115685,Terminated
14,14,0.01,0.9906191657065418,0.009290529193548483,0.2944078478458349,0.2073334744482049,0.005602662218648446,0.003554458345624187,41632,-2.696657841446471e-5 + 0.0im,-2.67032917402985e-5 + 0.0im,0.9999999999999997,7.017820282860045e-5,1.3560136063837112,0.1031736466177873,Terminated
14,14,0.01,0.9906270510886063,0.009282142911928219,0.3423881251164166,0.22457785071928307,0.0047859696047839705,0.0029404034002947018,34228,-2.7934262389623786e-5 + 0.0im,-2.7622604100894133e-5 + 0.0im,0.9999999999999997,6.106200625837916e-5,1.0543582163557637,0.07375872875803885,Terminated
14,14,0.01,0.9906017210840676,0.009306525026202498,0.3819781142244362,0.23556110069890934,0.0033722438090882955,0.0025080993563440976,41209,-3.727629780800283e-5 + 0.0im,-3.665600150295615e-5 + 0.0im,0.9999999999999997,8.834768215591102e-5,1.0880016037660045,0.07896481706202015,Terminated
14,14,0.01,0.9907450130734541,0.009167293663268844,0.4619575020470983,0.2479247051516107,0.001426771150380816,0.0006386610741461625,40893,-3.4603386650595656e-5 + 0.0im,-3.457161471960549e-5 + 0.0im,0.9999999999999997,2.536356786441624e-5,0.8873949026699568,0.05130710654925331,Terminated
14,14,0.01,0.99048825551676,0.00941889937374924,0.529679126238303,0.24788932986092585,0.0007932421314073406,0.00028635308948190267,32584,-3.4793541882883715e-5 + 0.0im,-3.473214903982799e-5 + 0.0im,0.9999999999999997,1.3813216959907701e-5,0.8357311578891385,0.056005928636504596,Terminated
14,14,0.01,0.9903822404581866,0.009522863866028089,0.5889416018151271,0.2412524062661725,7.97310287341037e-5,-4.059006823918095e-5,40078,-3.245043817094752e-5 + 0.0im,-3.220485544285313e-5 + 0.0im,0.9999999999999997,2.1206582115023705e-5,0.8594370354038194,0.05959101167677427,Terminated
14,14,0.01,0.9906753476277155,0.009235115015200572,0.6555119938960894,0.22461422462708255,0.0005094620148965879,0.00029905267065697023,30472,-4.632841119202669e-5 + 0.0im,-4.55580234677709e-5 + 0.0im,0.9999999999999997,9.363253455696303e-6,0.7523635047960958,0.03433986637960153,Terminated
14,14,0.01,0.990022317397127,0.009874807984827016,0.7287386580601378,0.19705982918434248,0.00018562495333758358,0.00015346637398054296,34084,-4.0783286407545906e-5 + 0.0im,-4.015896917530547e-5 + 0.0im,0.9999999999999997,9.19266173718301e-6,0.7291240774070437,0.03479565486219982,Terminated
14,14,0.01,0.9903629201389346,0.009542000887473652,0.7703823078700912,0.17655822354439923,-2.7238628200756296e-5,9.891397784568171e-5,25856,-4.119251589389528e-5 + 0.0im,-4.1313127350558954e-5 + 0.0im,0.9999999999999997,1.2471298287588553e-5,0.7026331927730622,0.0305171546260912,Terminated
14,14,0.01,0.9904900344861141,0.009416079344468184,0.7982659107884107,0.15908290347665477,0.0003692828055736192,0.00028837375343872067,35909,-3.222513973755954e-5 + 0.0im,-3.230377574988497e-5 + 0.0im,0.9999999999999997,1.306230251255715e-5,0.7131766339907089,0.036636929532948156,Terminated
14,14,0.01,0.9904821400310587,0.009423866507200621,0.8491553623045722,0.12719848405629272,0.00017836981602909502,0.00018626993977284865,22193,-3.1926986905417935e-5 + 0.0im,-3.181547611893249e-5 + 0.0im,0.9999999999999997,1.0706610057692997e-5,0.6844527428229434,0.028337997888404617,Terminated
14,14,0.01,0.9609358592930547,0.037524877817345925,0.7537107714372817,0.1843496190693498,-0.0009572457675644632,1.0563820342230027e-5,8810,-0.0002687346986529581 + 0.0im,-0.0002672903466804392 + 0.0im,0.9999999999999997,1.1618331810338909e-5,0.6303118594874765,0.012902518274899718,Terminated
14,14,0.01,0.9591930607224415,0.039129412611609606,0.28364425743130395,0.20201248400739133,0.0005749492349450928,0.00012334783220623827,10136,-0.0002514212975874654 + 0.0im,-0.00024887356897335854 + 0.0im,0.9999999999999997,1.5475299450993455e-5,0.8270540401438451,0.04849822657899378,Terminated
14,14,0.01,0.9588872442521319,0.03941147786421039,0.32270490505587396,0.21719314817394325,0.00023636970360089394,0.00010768391155965784,9146,-0.0002945700490675327 + 0.0im,-0.00029187256151289254 + 0.0im,0.9999999999999997,6.571941722715401e-6,0.768099508518751,0.04041777870012919,Terminated
14,14,0.01,0.9605478322725245,0.03787982933100147,0.384432122487939,0.23529625108248836,-0.0002789186368246042,7.303601524879455e-5,8937,-0.00029695005128131956 + 0.0im,-0.00029487821649503164 + 0.0im,0.9999999999999997,7.142522975564152e-6,0.7042259113491369,0.0345511302602473,Terminated
