N,M,Leakage,NO,NV,CO,CV,SMAPE,Eq_SMAPE,eq_t,domEig,domEigLV,C_sur,trc_max,gR,gR_LV,dtmin_err
8,8,0.01,0.8522388776339151,0.12580381463071866,0.44026488693760407,0.24497722476353836,-0.006541570290051056,1.7435881326213565e-5,1348,-0.003272304456364331 + 0.0im,-0.003227480485267418 + 0.0im,1.0,5.409460043708901e-6,0.6256794145910509,0.005284889344981297,Terminated
8,8,0.01,0.8539457924271767,0.12462393221778029,0.44482840381195077,0.24636630784766672,-0.0054409275409379055,1.4475080590423411e-5,1628,-0.002738970509170992 + 0.0im,-0.002708169187698584 + 0.0im,1.0,1.1671993877044379e-5,0.6275317321726052,0.009954320844309649,Terminated
8,8,0.01,0.8543024498935448,0.12437235939481919,0.5098786105125457,0.2491343441343048,-0.006573901531121812,1.4121484808551918e-5,1356,-0.003150319677734087 + 0.0im,-0.0031184541199793 + 0.0im,1.0,5.9495563190977555e-6,0.6218217849466151,0.0018645545437411168,Terminated
8,8,0.01,0.8500349441770483,0.1273858180722821,0.5903542738344038,0.24022851769227072,-0.007020184928846865,1.2972217818532739e-5,1286,-0.003323404380171467 + 0.0im,-0.003276576234701009 + 0.0im,1.0,8.035461302376525e-6,0.6192419729168744,0.0050873463655611885,Terminated
8,8,0.01,0.8552338043336682,0.12369182526550987,0.6036015113456434,0.2388606961924523,-0.007027762084139109,1.1231942622430311e-5,1278,-0.0029887095703714584 + 0.0im,-0.002949120313500581 + 0.0im,1.0,9.701020782192133e-6,0.6208951772121687,0.004069680582851612,Terminated
8,8,0.01,0.8467646212379124,0.12963139708285892,0.6962981079193968,0.20859473862766145,-0.006478971249305283,1.191949285571603e-5,1393,-0.0030978451560581327 + 0.0im,-0.003057344816772626 + 0.0im,1.0,9.260130026058388e-6,0.6193052281775187,0.005694688254216627,Terminated
8,8,0.01,0.8508030846436763,0.1268577824324327,0.6675952761577031,0.21927448760380977,-0.006732761361873841,7.62299635270751e-6,1353,-0.0030090707090099523 + 0.0im,-0.0029743125433367083 + 0.0im,1.0,1.1179038010854658e-5,0.6157764891181406,0.004675307179711822,Terminated
8,8,0.01,0.8535489881094042,0.1248714478542798,0.7224006711681902,0.1988603392654993,-0.007217380177702283,1.2433192843731428e-5,1253,-0.003215450197067457 + 0.0im,-0.0031791181155092136 + 0.0im,1.0,6.8839270875407805e-6,0.6191052513690202,0.006582509391364875,Terminated
8,8,0.01,0.7362220761285201,0.1940383587045644,0.6225501621439642,0.2328493613111042,-0.014944311257268805,6.963477367097692e-6,611,-0.00679218473394572 + 0.0im,-0.006676595521249603 + 0.0im,1.0,6.003391080215037e-6,0.6140921060722832,-0.004439649686915094,Terminated
8,8,0.01,0.7323608281051636,0.19586044612948347,0.2650627473440069,0.1945885669461492,-0.01470358175551703,1.0267075628076662e-5,612,-0.007391562438086928 + 0.0im,-0.007269506511540815 + 0.0im,1.0,4.730229889009476e-6,0.6174916517148812,-0.006045417004597606,Terminated
8,8,0.01,0.7405870310478014,0.19205057811599383,0.2947307384714098,0.20756481455022785,-0.013467887669084709,1.1271066918203794e-5,668,-0.006839948202203724 + 0.0im,-0.0067173176155608605 + 0.0im,1.0,8.017849255682125e-6,0.6182979196942262,-0.002719919441551047,Terminated
8,8,0.01,0.73339094938456,0.19528292968703176,0.32580489306104476,0.2194045342140243,-0.013774873032610534,1.0930586380355671e-5,654,-0.006911153077466254 + 0.0im,-0.0067848652007271954 + 0.0im,1.0,5.630212735707843e-6,0.6185926433047321,-0.0034751089198150256,Terminated
8,8,0.01,0.7413524107081352,0.1916202433220145,0.3959499197595374,0.23839188996440036,-0.014048900014637681,1.1368448754400857e-5,643,-0.007062090265540716 + 0.0im,-0.00694261978825693 + 0.0im,1.0,6.5095033243854846e-6,0.6181291877456194,-0.0023047944770043867,Terminated
8,8,0.01,0.7363057765459737,0.19396196856435072,0.41124280891628356,0.24075863191247762,-0.013086727986171793,1.0546761987531436e-5,690,-0.006919353137059112 + 0.0im,-0.006805281353211888 + 0.0im,1.0,4.768669774975505e-6,0.618170270294926,-0.0039336239916006235,Terminated
8,8,0.01,0.7368470508752545,0.19373403307250975,0.4780285264444771,0.2473985746279732,-0.014090673394433479,6.282839231514051e-6,647,-0.006510489462955801 + 0.0im,-0.006412764116084748 + 0.0im,1.0,8.621986837054347e-6,0.6140861283765655,-0.002292890778754487,Terminated
8,8,0.01,0.7353740759146553,0.1944409203964443,0.5146069417075545,0.24860988908004575,-0.01511055083443117,6.165989095030403e-6,604,-0.00729619967455259 + 0.0im,-0.00716731987515809 + 0.0im,1.0,6.5277253157137945e-6,0.6131781346649912,-0.006216721841860581,Terminated
8,8,0.01,0.7381078966948221,0.19308710825619146,0.5785919612615149,0.24156765527583282,-0.014153837919366375,7.0261914764474805e-6,644,-0.006991240104072271 + 0.0im,-0.006885078139242074 + 0.0im,1.0,6.1295572463385835e-6,0.6144102118247392,-0.003879954646711971,Terminated
8,8,0.01,0.7391942393448896,0.19264052228915626,0.6144548770377003,0.2361459281445781,-0.013737151105552887,9.00328925540642e-6,663,-0.0067444615733206125 + 0.0im,-0.006636315199007465 + 0.0im,1.0,5.695713905812415e-6,0.6156432508353855,-0.0033972388866518625,Terminated
