N,M,Leakage,Noise_m,Noise_std,NO,CO,MSE,Eq_MSE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
14.0,14.0,0.3,0.001,0.001,1.1622506575832499e-6,0.020526557585743285,0.21138320351353496,0.7941109437863502,-0.015452578942450662,0.2142616218495816,39.0,-0.25712749858333556,0.21408517988875156,0.9999999999999997,6.923942999643706e-17
14.0,14.0,0.1,0.001,0.001,0.012245450460767875,0.006703784388796765,8.439729315397532,15.866023443708498,-0.008601193112182265,0.11936964744667675,189.0,-0.06759438549763673,0.07733751678601106,0.9999999999999997,0.7738897912661569
14.0,14.0,0.3,0.1,0.001,0.15112859981436386,0.034971433730649565,0.3163182906075593,0.009068269690787445,-0.01386854515320811,0.1832580677214171,5203.0,-0.00029054675352776935,0.021181855144463,0.8571428571428569,0.0843894949491115
14.0,14.0,0.5,0.001,0.001,0.00034056951677778423,0.03768799936886638,0.9221122532651751,3.7274973547509775,-0.015269936383905959,0.21372637123354288,58.0,-0.25000000000000044,0.2095778048545253,0.9999999999999997,1.7172538509199489e-16
14.0,14.0,0.4,0.001,0.001,0.00028401662846208765,0.026365915909623908,0.43735293293337874,1.8067268224049695,-0.015547161501112267,0.2171408128876832,48.0,-0.2581365028560828,0.2433404702991863,0.9999999999999997,1.3559216706023547e-16
14.0,14.0,0.2,0.001,0.001,2.863657862831032e-5,0.014756396783290255,0.249521410414989,0.9897515448988434,-0.014651577378856242,0.2047074542490613,43.0,-0.2622636722121671,0.1831405412376585,0.9999999999999997,9.12770019044048e-17
14.0,14.0,0.6,0.001,0.001,0.02020035532403664,0.03860331431450168,2.742514895554126,7.40276748714533,-0.004323203796229754,0.07019866390644092,115.0,-0.07022568596886865,0.1179777191951157,0.9999999999999997,0.38117513770490413
14.0,14.0,0.9,0.001,0.001,7.25902448171143e-7,0.06611450772099094,41.22496646581757,51.95233078522159,-0.015250378104655928,0.21539147328202904,254.0,-0.050000000000000364,0.17482718256714,0.9999999999999997,9.46253399887985e-16
14.0,14.0,0.8,0.001,0.001,4.593171811720994e-7,0.055569619686137064,11.020024516259785,33.65229845636061,-0.013489121091914882,0.18824732834239583,131.0,-0.09999999999999964,0.23037293157787958,0.9999999999999997,4.877302826863792e-16
14.0,14.0,0.0,0.001,0.001,0.0028117965243095377,0.0,0.5125203356046724,2.1356291993132173,-0.014375105994134997,0.2,55.0,-0.13432849534767444,0.16557852083298114,0.9999999999999997,4.9245493014488374e-17
14.0,14.0,0.7,0.001,0.001,0.0019118732601427564,0.04834886982481763,3.2504457004465612,11.39096002830893,-0.015062968935263009,0.20811805373610587,86.0,-0.1500000000000004,0.2527818127305169,0.9999999999999997,4.3729529157307787e-16
14.0,14.0,0.1,0.1,0.001,0.1442572778480598,0.0112279295528649,2.7660030932051103,0.007271491731773161,-0.015325905693717707,0.18495374145063437,1624.0,-0.00298071882521919,0.04827953477422468,0.9285714285714283,0.15805098049528155
14.0,14.0,0.8,0.1,0.001,0.1437526602430713,0.09842654975818914,5.026783847926913,0.005127093469352732,-0.013730028957865615,0.195124728069994,2447.0,-0.002253085719018933,0.06175330743188506,0.9285714285714283,0.017753229141121256
14.0,14.0,0.6,0.1,0.001,0.12868757839711228,0.06370606760228978,0.6643340816709474,0.34724010213546413,-0.011437859762902918,0.1541236347372248,6081.0,-0.000447540286252715,0.025937327566082673,0.8571428571428569,0.062362226145010254
14.0,14.0,0.3,0.2,0.001,0.231366056109195,0.03751541784072149,1.606827168706079,0.0034537449596198934,-0.013274055556794107,0.17042430000437753,1514.0,-0.0030147361274859203,0.06627288217839382,0.8571428571428569,0.09180392798806836
14.0,14.0,0.5,0.1,0.001,0.08704534577232588,0.04619671857763104,3.0762841232539926,0.047079269705207996,-0.014448593960524727,0.19307288456788102,727.0,-0.00851846583758645,0.03451776265195491,0.9999999999999997,0.017648194395955195
14.0,14.0,0.4,0.1,0.001,0.0879916072100049,0.043635657634343364,0.40512285902755,0.0013503895905669964,-0.014814440930891196,0.19388792559565798,4439.0,-0.0007818461024907369,0.06007852161260708,0.9285714285714283,0.023158368997288997
14.0,14.0,0.2,0.1,0.001,0.1454213374696212,0.022505010053944445,2.9378117196452824,0.00044075963042189984,-0.013751954102481702,0.18284983937747915,1337.0,-0.00452748640037037,0.04143691579792801,0.8571428571428569,0.06702999382958157
14.0,14.0,0.0,0.1,0.001,0.10892363194461023,0.0,1.9539129404122315,6.286820569949919e-5,-0.014702783621317404,0.18695765455742977,2276.0,-0.0009647315594825675,0.18553244925628296,0.7142857142857141,0.07140560157601546
14.0,14.0,0.9,0.1,0.001,0.1571742468739831,0.10583383179334921,60.05729740783174,73.7420390004574,-0.0103322978361256,0.1521289584332411,1025.0,-0.0065330132247736145,0.04884081291363901,0.9999999999999997,0.02088867568761748
14.0,14.0,0.7,0.1,0.001,0.08484875930130183,0.06811589436364213,8.054339601018302,0.0909656570029974,-0.015312683067339334,0.2145688881390461,996.0,-0.00978627255373753,0.01728629335816915,0.9999999999999997,0.020394360555332686
14.0,14.0,0.8,0.2,0.001,0.2507006818759166,0.12035433663658798,9.738575847430875,2.5878965783497643,-0.012900170088080178,0.1742159548911739,3152.0,-0.0007181393726550051,0.07672592768443927,0.9999999999999997,0.007069250423200667
14.0,14.0,0.1,0.2,0.001,0.3221891848718416,0.014125749908821596,3.0685214816248716,0.001156656673246465,-0.013596850849428677,0.1724055796014131,1260.0,-0.004819485897135904,0.03064691535689128,0.8571428571428569,0.0858708199771628
14.0,14.0,0.6,0.2,0.001,0.26696989076754457,0.08197461736811315,2.240898689921994,0.3001765400894768,-0.011996296656900518,0.17365648828083544,2547.0,-0.002615805147541217,0.03514678517013884,0.7857142857142855,0.04300364213525322
14.0,14.0,0.3,0.3,0.001,0.2812218725634747,0.043482157727636146,0.1999634268710973,0.00531903650445923,-0.014654413297645556,0.20082260408767721,9023.0,-0.0002660969388231764,0.04341523957505697,0.8571428571428569,0.007894471480356036
14.0,14.0,0.5,0.2,0.001,0.21970133945885,0.0678138788773722,0.5416231139094612,0.005523620416027946,-0.01330104606260713,0.18077570192919437,4623.0,-0.0003722697122299192,0.042835326546829845,0.8571428571428569,0.015547323368713728
14.0,14.0,0.8,0.3,0.001,0.26391710968043947,0.11124892709138585,264.4764815106315,364.75443437995625,-0.010618767018149093,0.1526333247584434,5476.0,-0.000528757582531844,0.03344817314636395,0.8571428571428569,0.04832147278045478
14.0,14.0,0.0,0.2,0.001,0.23216039830735488,0.0,0.4173681900165625,1.730071136324757e-5,-0.015790090715040034,0.19797364433646106,3443.0,-0.0005829342924837309,0.06615793555969549,0.9285714285714283,0.021415312692988964
