N,M,Leakage,Noise_m,Noise_std,NO,CO,MSE,Eq_MSE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
5.0,5.0,0.2,0.001,0.001,1.2809329400805513e-29,0.03549723855032013,0.23371534038903158,0.9153163340430269,-0.04093578691109677,0.20432976582831275,42.0,-0.26604316940886635,0.17103790632612026,1.0,6.192066651391848e-17
5.0,5.0,0.2,0.1,0.001,0.2762935338298622,0.04139840040524397,5.575459228904255,19.532442460773623,-0.033163491498784496,0.13825011248935873,126.0,-0.07001350994891566,0.14814828023500817,1.0,0.18679334533561423
5.0,5.0,0.7,0.001,0.001,6.411402260564218e-22,0.09628086096398794,4.597743107550688,20.54879383885263,-0.1057408543345124,0.5445716149530497,84.0,-0.15000000000000024,0.9553907727311018,1.0,2.618274745654431e-16
5.0,5.0,0.2,0.2,0.001,0.504137439302201,0.06356829527445897,2.3949870054951488,0.1790877824541337,-0.033088258351725304,0.1496157208120005,1099.0,-0.006062032180132107,0.023393716883198617,1.0,0.03556351163656047
5.0,5.0,0.9,0.001,0.001,3.972909984208184e-6,0.2453427692733972,80.52365136981695,70.89280058861559,-0.7380449784912935,3.8430099275990557,247.0,-0.050000000000000266,3.646516178434719,1.0,4.63776022363698e-16
5.0,5.0,0.7,0.1,0.001,0.23962916419156946,0.10122135165612456,22.90514605718676,73.20369075798897,-0.035498810779463985,0.19139678823361864,161.0,-0.0523293014972227,0.23206678708352918,1.0,0.10504011439610897
5.0,5.0,0.2,0.3,0.001,0.3459747472980921,0.06358228383317305,5.753207058921298,2.315321156872777,-0.039065399635515356,0.18504116405184537,306.0,-0.025150387028826934,-0.03464015265832869,1.0,0.034037145377182255
5.0,5.0,0.7,0.2,0.001,0.36621393192220963,0.1814309583030168,11.623386630428717,2.524428345302525,-0.026376196201764866,0.14036868750762826,517.0,-0.004577635537780235,0.06586409964652891,1.0,0.03436067914395763
5.0,5.0,0.2,0.4,0.001,0.39542102697342113,0.07283920607106867,0.3398800260115637,0.0007303032299415415,-0.04655093388727463,0.19839630194343127,7271.0,-0.0007322908805539224,0.0888015702610346,1.0,0.0008392965137304578
5.0,5.0,0.9,0.1,0.001,0.04388423158300309,0.18659165281655576,20.573659802683927,35.25384923604571,-0.02075840667158424,0.09180799137807347,248.0,-0.05000000000000002,0.07863883577584097,1.0,2.2894869527284926e-15
5.0,5.0,0.2,0.5,0.001,0.4973575969199863,0.060306168592707536,1.0094904042883512,0.00083650769229465,-0.042451092312264176,0.1920737285516882,2087.0,-0.0023298769792722087,0.07582778649938612,1.0,0.021062096669273674
5.0,5.0,0.7,0.3,0.001,0.24595172532742865,0.16819866685443016,21.959627869750303,1.6168421136641042,-0.04709434213922619,0.2384262335583768,480.0,-0.014459556422436124,-0.008972748763487656,1.0,1.0087052176127708e-13
5.0,5.0,0.2,0.001,0.001,0.00047460458457440207,0.0374220605304973,0.2221023872915858,0.8433014747231179,-0.04076519628835802,0.20331452499636354,42.0,-0.2727981706253432,0.20065105145287343,1.0,6.319279340166055e-17
5.0,5.0,0.3,0.001,0.001,3.3916805490598915e-8,0.04455034472235264,0.18749494052340737,0.6977549054808718,-0.04091085503751204,0.20467424859375502,38.0,-0.2684836480803573,0.20056356473495204,1.0,7.079326908043241e-17
5.0,5.0,0.9,0.2,0.001,0.33225574850269984,0.26304681575434,47.80159109665815,137.34948893118153,-0.0030005575119489082,0.09019188864250041,388.0,-0.016251332739919726,-0.09317868182356043,1.0,0.07099881984912279
