N,M,Leakage,Noise_m,Noise_std,NO,CO,MSE,Eq_MSE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
7.0,7.0,0.6,0.001,0.001,1.75980835795954e-17,0.09099035512227292,1.172607378461642,4.70859062272348,-0.0269893352820176,0.18696577189798697,65.0,-0.2000000000000002,0.21357290833709933,0.9999999999999998,1.6303727122197676e-16
7.0,7.0,0.6,0.1,0.001,0.19159383274528496,0.11722121492057914,35.705273828754706,134.8382749026121,0.005698237199854865,-0.08861853490826406,307.0,-0.027853446382923454,0.11343723692615887,0.9999999999999998,0.29178784691563064
7.0,7.0,0.3,0.001,0.001,0.047499830751290516,0.037700908268657476,2.701087854701203,7.909199409491801,-0.01411742726215744,0.09407802932774294,111.0,-0.08925368213968354,0.13543786737781177,0.9999999999999998,0.39257974125558065
7.0,7.0,0.4,0.001,0.001,3.049955866649846e-21,0.0627503909539062,0.36780130131980027,1.5468784175940455,-0.02702111624571367,0.1886866993047766,47.0,-0.2585314052187098,0.17529296957166357,0.9999999999999998,6.229634805759608e-17
7.0,7.0,0.6,0.2,0.001,0.2888135581078974,0.1301200594606884,5.500523020760831,0.30007277016479084,-0.016210785748032967,0.11906370571216181,731.0,-0.009665669420209628,0.020443264539481455,0.9999999999999998,0.10488146355587898
7.0,7.0,0.4,0.1,0.001,0.1712640959195292,0.08977820621750184,0.18509076294823332,0.0008452641373900121,-0.0310943832501562,0.2056031494297568,10930.0,-5.129450640741227e-5,-0.010830560793639414,0.9999999999999998,8.434457775613704e-5
7.0,7.0,0.0,0.001,0.001,6.024889689387257e-10,0.0,0.1948171509098268,0.7574775073566509,-0.02857142857142857,0.19999999999999998,42.0,-0.2763931909334887,0.15817649420080163,0.9999999999999998,5.551115123125784e-17
7.0,7.0,0.3,0.1,0.001,0.20429066900363332,0.06199805026704662,5.263217292613205,2.22174028517911,-0.023261689857642338,0.15570903215278,510.0,-0.011313093782503354,-0.005033527912764241,0.9999999999999998,0.04882154199234638
7.0,7.0,0.4,0.2,0.001,0.28544962017377706,0.09313162193843044,1.6814159810558382,0.00999087331241789,-0.0275005834416093,0.176660870064943,2338.0,-0.0017446451452281398,0.0870642952845316,0.857142857142857,0.03722258745712827
7.0,7.0,0.0,0.1,0.001,0.16248452087733556,0.0,2.337764932614424,0.0009761977886556382,-0.028490359772111055,0.1928057222114709,1463.0,-0.0011826783420051952,0.08306868054327343,0.9999999999999998,0.04136242214068489
7.0,7.0,0.6,0.3,0.001,0.3052351387918647,0.12291747029803236,24.056238113401946,15.069379759847013,-0.005715602472229416,0.08497078237279235,1786.0,-0.003330779282347699,0.008640612399342945,0.857142857142857,0.20863256810066086
7.0,7.0,0.1,0.001,0.001,5.132075121589292e-6,0.013195182743432472,0.22530275705421776,0.8475274755247427,-0.02777639083978421,0.19418314797122035,43.0,-0.26970555177518896,0.16108723334069697,0.9999999999999998,5.890641656274379e-17
7.0,7.0,0.7,0.001,0.001,8.907774436111046e-12,0.0885761629180724,3.1286324057760457,10.85183402774905,-0.02876835690782222,0.20029904337098464,85.0,-0.15000000000000024,0.21403802174627268,0.9999999999999998,2.626415532923663e-16
