N,M,Leakage,Noise_m,Noise_std,NO,CO,MSE,Eq_MSE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
2.0,2.0,0.4,0.001,0.001,0.0,0.09179598370095296,0.25577451929343425,0.9071539493987213,-0.09229884131218458,0.17363379612199856,45.0,-0.27641598472825135,0.1841642812824818,1.0,3.8703576342831095e-17
2.0,2.0,0.4,0.1,0.001,0.015441886411596082,0.03766547474577608,0.43455273761780444,1.7659663055304775,-0.1318957583432007,0.26032357113115223,45.0,-0.29999999999999993,0.228247899999823,1.0,1.295105015301767e-16
2.0,2.0,0.4,0.2,0.001,0.041534186182152925,0.2693110660698815,0.41576819210687554,1.7089483236536092,-0.11547910651092474,0.23779059239114111,45.0,-0.27385915457679283,0.22204627853887812,1.0,4.5387034786134404e-17
2.0,2.0,0.4,0.3,0.001,0.01675175909778256,0.3117527983362847,0.30713787475224025,1.2237041551031747,-0.08774503281500907,0.17549643397767828,46.0,-0.2420793405159468,0.15075211311187506,1.0,5.4917867071746454e-17
2.0,2.0,0.4,0.4,0.001,0.5752187593322572,0.17839747558012317,5.469366455346927,6.360370713415437,-0.1087118416906113,0.21049627081389866,156.0,-0.04916125248902413,0.07898832322554478,1.0,1.7557050265510652e-16
2.0,2.0,0.4,0.5,0.001,0.9202146487417228,0.17904826014143707,6.653733174674278,19.069894465895924,-0.06814177874276289,0.1110461270842982,160.0,-0.05623488185909443,0.05603022649427651,1.0,0.10775654345381357
2.0,2.0,0.4,0.001,0.001,1.11874281316266e-309,0.11904626315710039,0.3497927577050226,1.4145869542270049,-0.1017682692573657,0.20337776216015713,46.0,-0.29999999999999993,0.17560061304785196,1.0,3.846545643674837e-17
2.0,2.0,0.4,0.1,0.001,0.0004819842989342513,0.05054026155623654,0.3990979999761429,1.664791001712857,-0.11806362238919332,0.24318652803470156,45.0,-0.29999999999999966,0.234662865730019,1.0,4.191447925490604e-17
2.0,2.0,0.4,0.2,0.001,0.4557459302830859,0.1836640799478124,4.692117796562603,11.884264957087264,-0.1076302393717535,0.19933263964377004,124.0,-0.062034634398765824,0.13135776064702573,1.0,3.5306338633288057e-15
2.0,2.0,0.4,0.3,0.001,0.7037533961947876,0.3256385641812753,4.26896463600183,6.895546561892914,-0.08861542864426732,0.17402392217919876,142.0,-0.05132958730128476,0.09644127285820481,1.0,3.297926877657589e-17
2.0,2.0,0.4,0.4,0.001,0.5885999508144611,0.2934352263680066,4.984703515477193,8.424203891350245,-0.09907574290701954,0.18723270553748167,143.0,-0.05287788868190461,0.09786243919197662,1.0,3.2558279969449685e-16
2.0,2.0,0.4,0.5,0.001,0.44370569039204716,0.29319457941988075,2.144864051498571,7.024676601067778,-0.10317150782455395,0.19578181918610396,86.0,-0.08997279356642018,0.16410161530138723,1.0,6.004739802612784e-17
2.0,2.0,0.4,0.001,0.001,5.494393919381277e-219,0.05979704567302696,0.3951855259839982,1.5712966363183842,-0.11130191254551455,0.22285070674422375,46.0,-0.29999999999999993,0.18701053935128983,1.0,4.538985442312831e-17
2.0,2.0,0.4,0.1,0.001,0.030244570405191615,0.08789253733718135,0.4156838100303409,1.611172531176519,-0.11955558086515723,0.23507855172196698,46.0,-0.26115957742749574,0.21048186096919544,1.0,8.476670317430921e-17
2.0,2.0,0.4,0.2,0.001,0.0016205768329778088,0.11239502565264518,0.3769075253519939,1.4537449827462416,-0.1099747779203906,0.21803877621475312,46.0,-0.28889703887748985,0.1960801749385774,1.0,3.8190534249124307e-17
