N,M,Leakage,Noise_m,Noise_std,NO,CO,MSE,Eq_MSE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
9.0,9.0,0.3,0.001,0.001,2.86243736920621e-8,0.03207308416552377,0.21782922614828149,0.813346211855329,-0.024475948796056392,0.21898617347361807,39.0,-0.2607443899934554,0.21058498048020513,1.0000000000000002,7.117772927830398e-17
9.0,9.0,0.1,0.001,0.001,0.027628472931357,0.011859413540548622,6.37915994925812,10.534886850772974,-0.021388645595767898,0.1875553338813578,166.0,-0.051985707601486124,0.08360231285171818,1.0000000000000002,0.089687017644754
9.0,9.0,0.9,0.001,0.001,8.709485564243762e-6,0.09031416886302975,46.25537532646345,63.42942977386822,-0.017168418652448225,0.15878966111495096,252.0,-0.050000000000000044,0.2107326697665496,1.0000000000000002,1.5520119825560162e-15
9.0,9.0,0.2,0.001,0.001,0.007826429685083193,0.02140696238461324,0.7938312559795333,3.0022355935656715,-0.022299115088188548,0.1979008003365848,62.0,-0.12329701907480722,0.16710137625650595,1.0000000000000002,8.745671371886576e-17
9.0,9.0,0.8,0.001,0.001,0.0002906922731201079,0.08613889367232799,11.614690909648335,36.63903197088583,-0.02511597145353251,0.22386904813195127,130.0,-0.09999999999999956,0.28227359801474194,1.0000000000000002,3.381711356305939e-16
9.0,9.0,0.7,0.001,0.001,1.5538666672899408e-6,0.0815931186282802,4.054529995854319,14.551209147800202,-0.03923740998430097,0.3518514049214014,85.0,-0.14999999999999997,0.4870896715157761,1.0000000000000002,3.650760311967211e-16
9.0,9.0,0.5,0.001,0.001,1.2710097452150875e-5,0.055840716185728057,0.8000459157914921,3.2272448583914173,-0.022754334852082073,0.20354481598767488,57.0,-0.2462337704640693,0.2201965175859481,1.0000000000000002,1.0565245989736078e-16
9.0,9.0,0.6,0.001,0.001,0.0007486028709129386,0.056135909516607914,1.4307714124197697,5.4455479209707285,-0.024184152692871524,0.21780904228422382,65.0,-0.19999999999999996,0.23847182538882197,1.0000000000000002,1.8062010422473703e-16
9.0,9.0,0.4,0.001,0.001,0.014794749827602108,0.04671666081273697,6.475821957253886,2.41911963974417,-0.026157840017728452,0.23417111832331308,225.0,-0.029753872776529328,-0.07186214260986411,1.0000000000000002,9.21334092644369e-14
9.0,9.0,0.0,0.001,0.001,4.1841072669443284e-6,0.0,0.19483366944191358,0.7575641017941184,-0.02222222233421605,0.19999999999999998,42.0,-0.27625854215190104,0.15818657178306092,1.0000000000000002,2.775557561562892e-17
