N,M,Leakage,Noise_m,Noise_std,NO,CO,MSE,Eq_MSE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
18.0,18.0,0.5,0.001,0.001,0.007097272938178694,0.026456083933805337,3.746997109084198,10.801956934864323,-0.008620771779477367,0.15770117891336166,108.0,-0.08820241082335374,0.15107359094349174,1.0000000000000002,0.2193718965889669
18.0,18.0,0.3,0.001,0.001,0.0006022041343567933,0.01492670980142149,0.2497638410425092,0.9909453904661158,-0.011004761761572734,0.19774215512410573,42.0,-0.23081269347850192,0.18586869151337862,1.0000000000000002,1.4292695754361498e-16
18.0,18.0,0.8,0.001,0.001,0.000291649901386954,0.041532359401542825,11.39778943994547,34.59227837926456,-0.011727203216026771,0.20732796755863073,132.0,-0.10000000000000003,0.2460988367829794,1.0000000000000002,6.681535197956055e-16
18.0,18.0,0.6,0.001,0.001,0.0068572877004018816,0.034563873484945565,6.490776981396668,15.878583815829945,-0.009023757082611737,0.16460227033805166,135.0,-0.06893642411073798,0.14931162525761382,1.0000000000000002,0.11611864780532644
18.0,18.0,0.4,0.001,0.001,0.00753395457576643,0.021999211221538247,5.639406941854369,1.1005570565992113,-0.01135922272274223,0.2015813953305766,208.0,-0.037131096059242856,-0.023889801171345117,1.0000000000000002,0.05299009401355198
18.0,18.0,0.1,0.001,0.001,4.455750933231797e-5,0.0056171257023295345,0.24653360253843928,0.9209070528695522,-0.01100280787139812,0.19787302851205135,44.0,-0.2657367369661001,0.16774629503845853,1.0000000000000002,5.82719979194306e-17
18.0,18.0,0.7,0.001,0.001,0.0008758473598821746,0.038699135480015634,3.586628520577933,11.984246125975828,-0.011673669472824284,0.20703639390335837,87.0,-0.14999999999999997,0.255068881196814,1.0000000000000002,3.28664984560309e-16
18.0,18.0,0.9,0.001,0.001,0.0009722845749291732,0.05276816624918798,52.6627871133487,47.44978780980262,-0.01733079082129259,0.3127629795561883,255.0,-0.05000000000000028,0.2498222151311116,1.0000000000000002,1.1768167454560806e-15
18.0,18.0,0.2,0.001,0.001,0.0020158273446639055,0.012098621430167026,0.8368931624642918,3.192501595847734,-0.011253544511545234,0.20098991479816622,62.0,-0.12480623624024823,0.1697199914970328,1.0000000000000002,1.0369146441525346e-16
18.0,18.0,0.5,0.1,0.001,0.20526312681908238,0.052703628155581196,2.153443337992878,0.051075754850316145,-0.00839615922978947,0.15282524465341293,3312.0,-0.0002521146034668812,0.03572778816289176,0.7222222222222224,0.18009733466472858
18.0,18.0,0.4,0.1,0.001,0.16884854206627756,0.04107012985252463,1.1924510987689274,0.024215870908635678,-0.010381414636141924,0.18174827962671464,3714.0,-0.00026512955496289065,0.08198644316001719,0.777777777777778,0.07305064024082437
18.0,18.0,0.3,0.1,0.001,0.1432721992325299,0.028380786481830327,0.6773863705813812,0.0018456485809517683,-0.011423981583960312,0.18536933686621546,3444.0,-0.00042910132304274884,0.0885264772283932,0.777777777777778,0.058718437030022545
18.0,18.0,0.1,0.1,0.001,0.13175407241187428,0.009329691946645189,1.1814929133116074,0.0034575630367395358,-0.012124243398196451,0.19819137179754076,1585.0,-0.0034986824537049308,0.04595185363897647,1.0000000000000002,0.010624441119270805
18.0,18.0,0.6,0.1,0.001,0.14293137272543438,0.05580998364315518,4.0437971569518485,0.21451712604802553,-0.008641020266897736,0.1508290809898657,1114.0,-0.005285668318583964,0.034520634608631987,0.9444444444444448,0.1611815742783391
18.0,18.0,0.8,0.1,0.001,0.131501678809615,0.07588972693510643,2425.1793924206772,30250.989688171314,-0.002988563115909607,0.07353739116694902,1736.0,-0.004052499417651614,0.011991241243407894,0.8888888888888892,0.10451020344454615
18.0,18.0,0.7,0.1,0.001,0.11963745255020655,0.0641217670792787,84.75037008364905,175.15240472496265,-0.00823183770668202,0.14737754426117589,2516.0,-0.0018143571585625125,0.04570859890015053,0.8888888888888892,0.11912128241305601
18.0,18.0,0.2,0.1,0.001,0.1304694534796658,0.0182284916262052,2.869118038371751,0.027830864309173718,-0.01084887678236635,0.18365957961979928,1036.0,-0.006226623785206494,0.015493675147372701,1.0000000000000002,0.0632177974331246
