N,M,Leakage,Noise_m,Noise_std,NO,CO,MSE,Eq_MSE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
16.0,16.0,0.5,0.001,0.001,6.555735884515874e-5,0.02984848698247521,0.950322354955869,3.6467742372940872,-0.013052410701770677,0.20898136699460523,58.0,-0.24838272198289282,0.21306847288286634,1.0,2.1096779904143961e-16
16.0,16.0,0.2,0.001,0.001,0.008962660674857629,0.013444255501967152,3.8476678539087725,1.4634826478944194,-0.012454207000845659,0.19568956058634435,190.0,-0.04037035514254666,0.022582091327214338,1.0,0.05404900404029255
16.0,16.0,0.0,0.001,0.001,0.0009671830004256394,0.0,0.22091157621325064,0.8663096895069733,-0.012515481196943333,0.2,43.0,-0.20122104289548703,0.16374194638650558,1.0,5.551115123125784e-17
16.0,16.0,0.3,0.001,0.001,1.0084913047632783e-6,0.019346657296102483,0.2100832996885751,0.7900507373760137,-0.01329548870392567,0.21218276908354164,39.0,-0.259984899036954,0.20491748207162544,1.0,1.2225557000092755e-16
16.0,16.0,0.1,0.001,0.001,0.00403996777452742,0.006045107359956244,4.937915080346402,10.913068397519213,-0.012576324124906791,0.19796793925567863,134.0,-0.056595839469399944,0.1143508920668416,1.0,5.82721257592518e-17
16.0,16.0,0.9,0.001,0.001,0.0007495151351263126,0.06086082303165037,34.90797365170941,45.31763946544771,-0.00944789825125594,0.1537839297660268,254.0,-0.049999999999999975,0.12039363007745024,1.0,1.0920639592293057e-15
16.0,16.0,0.6,0.001,0.001,1.772159197513297e-10,0.038903390241094966,1.4433365491352734,5.574499785929031,-0.01307852082545891,0.20802285430079082,66.0,-0.2000000000000012,0.23778428624609604,1.0,1.461062481093247e-16
16.0,16.0,0.8,0.001,0.001,0.0007034887468057356,0.051638131000103726,8.951490104271764,28.696709798838544,-0.011187073871104835,0.17735558753612068,131.0,-0.09999999999999948,0.2735884561433114,1.0,6.858570530635064e-16
16.0,16.0,0.4,0.001,0.001,0.005666053412888698,0.023922999009359666,4.9290890361076505,5.1436556890689324,-0.011824021224648141,0.18563569333840835,155.0,-0.04802306064272538,0.07386303569348489,1.0,6.699610558894153e-14
16.0,16.0,0.5,0.1,0.001,0.11645993034945165,0.047936898730660295,3.2989702005755963,0.1423218171466802,-0.010048804942941927,0.16123742196628835,930.0,-0.007190780770291565,0.02019564568658843,1.0,0.10843761349440899
16.0,16.0,0.7,0.001,0.001,7.720087137632067e-11,0.04554707479227565,2.784414696916993,9.653655985202548,-0.010663381700609443,0.17052648828906714,86.0,-0.15000000000000052,0.20256523199713117,1.0,4.3384301378080686e-16
16.0,16.0,0.2,0.1,0.001,0.14434828592066945,0.02036553847515004,1.2025951637675816,0.006735601160685094,-0.013220580828394678,0.19152081286117756,2699.0,-0.0007559047559063026,0.09486085018866933,0.875,0.02359363924540383
16.0,16.0,0.3,0.1,0.001,0.13692298253238788,0.030605272881219187,0.8212374850227372,0.003555849878613868,-0.014439140799031422,0.19364074509131984,3590.0,-0.00020954729223673322,0.10663643310605815,0.6875,0.03028129323304139
16.0,16.0,0.1,0.1,0.001,0.12397060626083511,0.009423404984987562,1.3279275990171417,0.0004658676079378545,-0.013014020505900397,0.18622242542848888,3276.0,-0.0012522430364830682,0.048927449981965715,0.8125,0.1123413855940352
16.0,16.0,0.0,0.1,0.001,0.09421464645872361,0.0,0.411834935180795,1.655363141900477e-5,-0.013521925540200923,0.1910568400538705,4102.0,-0.00049402269433981,0.06312938351649235,0.8125,0.04151932847021798
16.0,16.0,0.8,0.1,0.001,0.15924957814151205,0.08883490342213836,72.4331842192747,148.51697846881513,-0.013640755935915126,0.2210938823931172,2161.0,-0.004711609724135806,0.05250858553901703,0.8125,0.037754029490033265
