N,M,Leakage,Noise_m,Noise_std,NO,CO,MSE,Eq_MSE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
3.0,3.0,0.2,0.1,0.001,0.005537585954260579,0.06462238853417573,0.19800502270690445,0.7556056039397155,-0.06269606299560938,0.18779053732065323,41.0,-0.26444790484262365,0.15315619819318,1.0,5.123090268706152e-17
3.0,3.0,0.1,0.001,0.001,1.4303635252853526e-211,0.028338958004384594,0.19607129230235026,0.7562804253751005,-0.06636627370519399,0.19888775459415362,41.0,-0.26843753323460834,0.16505918989383633,1.0,3.009718023602285e-17
3.0,3.0,0.2,0.2,0.001,0.6150366917951456,0.08836664834442488,7.344623162218201,9.55680144403566,-0.07401082131274836,0.1722211089472039,253.0,-0.03224258035596483,-0.009701253146513156,1.0,0.06429615114371873
3.0,3.0,0.1,0.1,0.001,0.29140491816660813,0.02841876498739109,3.108106448697258,9.133318389071947,-0.06825833676839209,0.20203638608837657,110.0,-0.06636721940173133,0.14772084148182849,1.0,7.283387552761088e-18
3.0,3.0,0.1,0.2,0.001,0.21112429768009847,0.04286926947508984,1.0898150322714126,3.9880524303306926,-0.06859683027022946,0.20287551364242162,70.0,-0.08818274568236939,0.16617469485437317,1.0,3.012407031468801e-17
3.0,3.0,0.2,0.3,0.001,0.047010621808456166,0.09536364046435028,0.19988001508534878,0.760252142439491,-0.06439669974671726,0.1930904993991193,41.0,-0.20632603870309196,0.17543336132673554,1.0,3.834597930807433e-17
3.0,3.0,0.1,0.3,0.001,0.630603437138356,0.05434342956855757,9.010148244812742,18.414344485684584,-0.061491040101982475,0.1630146495561305,186.0,-0.04643016179546645,0.07058390425391109,1.0,0.07247110164272086
3.0,3.0,0.1,0.4,0.001,0.4336825342199382,0.0365908341938479,4.670490982047384,1.0263058136169296,-0.06664060523937518,0.1997277008118918,222.0,-0.025654693642720758,0.01304363101913809,1.0,2.932850602170649e-17
3.0,3.0,0.2,0.4,0.001,0.4696741927669848,0.08184426755271978,2.0590096340449056,0.10748488726785294,-0.06742681968850407,0.20113569256414032,874.0,-0.007171496576191539,0.06640124227658972,1.0,0.008653707402891331
3.0,3.0,0.1,0.5,0.001,0.4965485722162215,0.03944784120783055,1.6920991117758184,5.892872103492579,-0.06651295938832143,0.1994381005104887,84.0,-0.031553611959112424,0.1650900729948441,1.0,2.9651244900903407e-17
3.0,3.0,0.1,0.001,0.001,1.1014933986362643e-16,0.029299523827260025,0.19700694852252487,0.7598021664388903,-0.06671479443152917,0.2000922474412674,41.0,-0.26604285901214375,0.16391869551789823,1.0,2.9761435890824015e-17
3.0,3.0,0.2,0.5,0.001,0.5093646471305605,0.07273620538954786,4.230129632980608,2.655311814270258,-0.06955562539718406,0.18311214993979422,338.0,-0.020759132503576284,-0.06606302491954053,1.0,0.02479797177977743
