N,M,Leakage,Noise_m,Noise_std,NO,CO,MSE,Eq_MSE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
3.0,3.0,0.7,0.3,0.001,0.48166382364386273,0.32027663553079755,16.636152099326456,5.661758632016831,-0.0640659264409999,0.21396262611362263,414.0,-0.025419948126464517,0.018207427348311243,1.0,0.04049100851858621
3.0,3.0,0.6,0.4,0.001,0.5649145457828746,0.2552147314332533,1.8738561249422385,0.0035343418526452945,-0.0697854414232581,0.21029588549336264,2450.0,-0.0015564298714070765,-0.014485415429093328,1.0,1.9151084805714483e-10
3.0,3.0,0.1,0.2,0.001,0.2414375113932534,0.03523295504685123,2.186200260265171,7.338000114601824,-0.07036461899638986,0.1977690747533046,92.0,-0.08625707778157325,0.15700363306233547,1.0,2.953136706904384e-17
3.0,3.0,0.8,0.2,0.001,0.460309993306047,0.26690079423581436,44.035808873835535,62.35305389099429,-0.1455819948807788,0.47445097891536436,338.0,-0.02045742250165904,-0.25663634639224836,1.0,5.226217911772012e-16
3.0,3.0,0.3,0.2,0.001,0.40399433260793904,0.12956982999766714,1.9434656219167066,0.03455258127462908,-0.06891995342538931,0.19451459176414096,948.0,-0.004423113085053892,-0.011643256256314172,1.0,0.005229580298800468
3.0,3.0,0.4,0.2,0.001,0.13791666979992603,0.15463505514682277,1.7378660465289206,6.021836401374735,-0.07825649442086455,0.2326369440693494,74.0,-0.10656255186385627,0.20597762466959893,1.0,6.444721820737078e-17
3.0,3.0,0.5,0.2,0.001,0.37028246789208974,0.23280717176602836,6.662958156712231,6.123374510299562,-0.05910396056585698,0.16825573864807586,260.0,-0.02604577988630635,-0.016576948917574892,1.0,0.03466702576684504
3.0,3.0,0.6,0.5,0.001,0.7771446383335673,0.23728558816086343,9.72410687570943,7.82595971340495,-0.03168509382033107,0.12698799372655337,351.0,-0.02314057043546409,-0.018813688478220847,1.0,0.05650877905685748
3.0,3.0,0.9,0.2,0.001,0.016007778467393985,0.4008641309061596,28.49793568230886,67.57211037529974,-0.03443023418846278,0.10399649530098125,234.0,-0.05000000000000002,0.10529293762416622,1.0,6.646078878199272e-16
3.0,3.0,0.0,0.2,0.001,0.031852120022943756,0.0,0.1730599367991069,0.6554531347939014,-0.06680115331006305,0.20000000000000004,40.0,-0.21304184984183658,0.16292954270503252,1.0,2.7755575615628914e-17
3.0,3.0,0.1,0.3,0.001,0.9871128716424126,0.04595985162631756,16.82554566051344,18.85512791004857,-0.031231052146990075,0.07830401949914875,268.0,-0.0289192593312265,0.03647539103018131,1.0,0.5039988571613685
3.0,3.0,0.3,0.3,0.001,0.17061734178288845,0.13895313079429267,1.878394826651368,5.612781696578097,-0.0638362023285491,0.18062074762597471,91.0,-0.08624006141997433,0.13820691554426306,1.0,2.862194013308043e-16
3.0,3.0,0.8,0.3,0.001,0.5142143297933681,0.37793289646059025,20.520813046362797,12.354029330859072,-0.04622238286249534,0.14641084065923105,273.0,-0.0266213659630612,-0.005811417345514287,1.0,0.0695547383852426
3.0,3.0,0.4,0.3,0.001,0.3812791484833395,0.1985531209952377,2.0928998365335985,0.023776035254160693,-0.06225005287440702,0.18385312787161667,555.0,-0.010782222760727541,0.004350491181889057,1.0,2.3405490856252403e-16
3.0,3.0,0.6,0.001,0.001,2.393467552810183e-42,0.20117781788160366,1.0506721657549198,3.967643797832131,-0.05514732771541553,0.1627514542632755,63.0,-0.19999999999999984,0.1630852694177529,1.0,1.4640231484091067e-16
3.0,3.0,0.5,0.3,0.001,0.4273907057611129,0.23071305622140592,6.497077738275957,7.349943583286972,-0.04547368997438857,0.14051552745794663,426.0,-0.018873712984613548,-0.009876405217751771,1.0,0.03748985461910252
3.0,3.0,0.9,0.3,0.001,0.4311434504582598,0.4721517748911299,59.346351186410295,8.775635066884194,-0.23594650551687796,0.7230111715525321,796.0,-0.007343945547614193,0.29913777548881937,1.0,7.107019046801046e-13
3.0,3.0,0.1,0.4,0.001,0.4283809689315875,0.04372053885437224,3.5685109395188173,1.2231969433594954,-0.0687952575401492,0.20074126864095998,382.0,-0.0185972995116519,-0.03433700500424361,1.0,2.951079591574844e-17
3.0,3.0,0.0,0.3,0.001,0.6693330736738066,0.0,5.985636695797773,4.647987303084007,-0.06500712335641826,0.17969872208288643,246.0,-0.03045191687567044,-0.01589288735626939,1.0,0.03690759389667717
3.0,3.0,0.3,0.4,0.001,0.3739008802381515,0.08773092254893428,7.142326911705492,22.19365550478125,-0.04975348100254537,0.14908475962674858,147.0,-0.05987380947461806,0.12270479008021196,1.0,0.07925375772952821
3.0,3.0,0.6,0.1,0.001,0.05322757708160976,0.16911833742946777,1.0377840123368798,4.0669817788130045,-0.060852178430944384,0.18228182407485938,63.0,-0.17849902099298592,0.17892731760865302,1.0,1.038725784540123e-16
3.0,3.0,0.9,0.4,0.001,0.7074649675014497,0.517778791868154,4.156614870396956,40.46430747777794,0.0899024911771466,-0.2672359081710416,318.0,-0.03258821979004316,0.11392882994265686,1.0,0.11798863294290286
3.0,3.0,0.8,0.4,0.001,0.4003326057774768,0.3850682504005927,23.52895157558093,22.88644553984669,-0.032785705504273996,0.10506840777840792,419.0,-0.020477920076509178,-0.009144538984015871,1.0,0.05711132053156378
3.0,3.0,0.4,0.4,0.001,0.41534941806404474,0.1698595424522571,3.7978201270233614,1.5442402428283672,-0.06939771447186369,0.191358468472581,510.0,-0.013320848128837938,0.03553133563447044,1.0,0.01869410211864188
3.0,3.0,0.5,0.4,0.001,0.3578121690218723,0.2572076067294373,6.6206664458370446,7.700007280959612,-0.057397653896271286,0.16883801464361445,225.0,-0.03133827026522405,-0.011948741678022609,1.0,8.761432869365154e-14
3.0,3.0,0.6,0.2,0.001,0.4489254542789863,0.2310240478203865,1.737598643154724,6.850396326873996,-0.014910898520379242,0.009072820781160007,144.0,-0.0654490010422953,0.039373377844895405,1.0,0.16236238844260287
3.0,3.0,0.1,0.5,0.001,0.48596339010917167,0.042552301890308106,3.134598514669737,9.079703531829995,-0.06763308945626842,0.2025464490325104,110.0,-0.030577509936165384,0.15439644202182806,1.0,2.9149849937078765e-17
3.0,3.0,0.0,0.4,0.001,0.44987372644638246,0.0,3.402105990443613,0.9411092346227722,-0.07194983912866763,0.20000000000000007,341.0,-0.020846033656956198,-0.006476829021598962,1.0,2.775557561562892e-17
3.0,3.0,0.3,0.5,0.001,0.7038641544076664,0.15111975273278275,4.7584334262014885,6.023927843825885,-0.051909269948905254,0.15169880334672387,255.0,-0.03283121666433683,-0.021563405179720215,1.0,0.042402005283331844
3.0,3.0,0.9,0.5,0.001,0.3446197530864929,0.4499410305782003,61.03339042250481,127.9560345740249,-0.020253363665763344,0.14060640249557646,246.0,-0.03371184912424603,0.1313903706025505,1.0,0.05080370867632132
3.0,3.0,0.4,0.5,0.001,0.9766118912937934,0.2136204922923986,6.188886735177068,28.292035154043838,-0.007443238594170509,-0.042363925331082304,229.0,-0.040662987094863635,-0.012433708796836706,1.0,0.18433553656644902
3.0,3.0,0.5,0.5,0.001,0.2864114266571592,0.29411338237233386,3.071229908477636,9.52402604939471,-0.0641291107253167,0.1781263605224852,98.0,-0.056482603814963145,0.1483178754883517,1.0,8.029757949144394e-17
3.0,3.0,0.9,0.001,0.001,4.756056289187677e-48,0.27972683531676673,0.8815485293097814,8.657937213181155,0.08980831870870969,-0.3453232193665003,233.0,-0.049999999999999996,-0.051060739516375506,1.0,3.10869718267178e-15
3.0,3.0,0.1,0.001,0.001,3.3552182163922416e-29,0.03287123288259754,0.1962245506931792,0.7558964177601668,-0.0668599843923915,0.2005626559493554,41.0,-0.27373328994205426,0.16490126278962214,1.0,2.9165804310940943e-17
3.0,3.0,0.6,0.3,0.001,0.8448222610677735,0.25201566612912873,115.85016677464023,175.13709865185882,0.009093876711013764,-0.06026546462385579,1259.0,-0.005477893375842494,0.07884351639327171,1.0,0.019159526310981684
3.0,3.0,0.0,0.5,0.001,0.7616286615338557,0.0,3.6343613002562405,0.18334037584421337,-0.06929478826682095,0.20000000000000076,886.0,-0.006473389475169196,0.09168327310346268,1.0,1.3877787807814634e-15
3.0,3.0,0.3,0.001,0.001,4.455404784694912e-222,0.07300404319735448,0.20282703290420495,0.7635805645577564,-0.0763642974680218,0.22975273368623447,38.0,-0.2629330956827397,0.21723117402610403,1.0,3.4743173544921593e-17
3.0,3.0,0.4,0.001,0.001,1.0919673582873419e-48,0.18890636627936805,0.40674677263826475,1.5996380089862763,-0.07562382305424215,0.23036220054346954,46.0,-0.2758304262403447,0.2237245469526281,1.0,3.491206872717668e-17
3.0,3.0,0.9,0.1,0.001,0.2175659205098615,0.30329182128285204,21.89196659626949,63.80098631007497,-0.01146511663360074,0.038180107276549545,235.0,-0.03945087807112949,0.049109067327836105,1.0,0.05800882873874088
3.0,3.0,0.5,0.001,0.001,4.415484688511569e-95,0.15745979837582535,0.7714713579114258,2.97048348750337,-0.077881557097924,0.22134050950632336,53.0,-0.24729053343138552,0.19653599762274745,1.0,1.419124342315034e-16
3.0,3.0,0.1,0.1,0.001,0.10977179855018901,0.04636608724696348,0.24323379013786822,0.8816764456490243,-0.06770919985253426,0.19736998295416633,44.0,-0.15545712862224048,0.17299829922560497,1.0,1.3415804433839483e-17
3.0,3.0,0.6,0.4,0.001,0.19627916453510363,0.296382392886403,1.5523015693203301,5.751908604438302,-0.05597648082690096,0.16778388068809158,72.0,-0.09316386011115241,0.15891880715457724,1.0,1.0222850080728668e-16
3.0,3.0,0.0,0.001,0.001,3.295716434142219e-167,0.0,0.1682834818521039,0.633774573952052,-0.06666666666666668,0.20000000000000004,40.0,-0.27639320225002106,0.1586968221248095,1.0,0.0
3.0,3.0,0.9,0.2,0.001,0.29940719654505177,0.35993473447364793,37.12277629585748,56.36713600837621,-0.03127664239776124,0.09794975527433035,333.0,-0.029011515524049743,-0.03764894926785314,1.0,0.12634758323577663
3.0,3.0,0.3,0.1,0.001,0.24181682305816654,0.1282562463506186,3.7867747416028172,0.23922645429429265,-0.08278598971873644,0.23231684403644026,632.0,-0.0069521533820173596,0.07260428919185362,1.0,0.00817519193560847
3.0,3.0,0.4,0.1,0.001,0.09967569203423911,0.15632301322148268,0.977884344618261,3.7890610349922897,-0.06573557734915753,0.19896799831013437,64.0,-0.12088319125811095,0.2081636586513419,1.0,6.37327820386105e-17
3.0,3.0,0.1,0.2,0.001,0.09325404235688614,0.033916714608274424,0.7260873538194418,2.752962565973937,-0.0701424609325355,0.20425489594751767,61.0,-0.12426640760600573,0.1758489063360629,1.0,8.294703508771348e-17
3.0,3.0,0.5,0.1,0.001,0.013939205477622668,0.19595169894217884,0.473522021933392,1.9013831129679803,-0.05583249753909799,0.16372630127331314,53.0,-0.22214402208414374,0.16108330946889432,1.0,8.245896452711791e-17
3.0,3.0,0.9,0.3,0.001,0.32185428117161974,0.4985249838948831,69.99852671365355,112.42735788498665,-0.11162295329885806,0.3334817903790057,234.0,-0.04999999999999992,0.345391671786037,1.0,6.074261759279613e-16
3.0,3.0,0.6,0.5,0.001,0.3538798066198684,0.2344441925090407,1.7906732855744896,0.0008203047704715535,-0.07425734096193627,0.23710582266366761,2348.0,-0.0022493057807631226,-0.004555225624134629,1.0,0.0039058110986260218
3.0,3.0,0.0,0.1,0.001,0.11384026068637516,0.0,0.7013271177989452,2.667096432632491,-0.06939862458968778,0.19999999999999998,63.0,-0.11985584389664045,0.16320168866561768,1.0,2.775557561679202e-17
3.0,3.0,0.3,0.2,0.001,0.5482471639743577,0.14791997399327728,20.065000599091512,10.886129004944664,-0.046461249321049836,0.1198946444376338,337.0,-0.020204127779171986,0.01364741386508813,1.0,0.1157140599479908
3.0,3.0,0.4,0.2,0.001,0.38013349287421117,0.13426916210616513,2.0420851332411103,0.03568103747830822,-0.0695098607120281,0.20848957317148487,606.0,-0.009320636425503778,-0.015570449252205666,1.0,7.348536621647455e-15
3.0,3.0,0.1,0.3,0.001,0.1742262891267608,0.042741503476081605,1.1333293755825022,4.175371322871209,-0.06812335623053167,0.19660172486150296,72.0,-0.11206456781679919,0.16669278792038078,1.0,2.96202041291322e-17
3.0,3.0,0.9,0.4,0.001,0.28553446792786263,0.3253863849740582,37.20566011470651,51.77796420966955,-0.06154481332894779,0.18212518158719418,235.0,-0.04384357835425572,0.13714484348433073,1.0,2.1918251340408085e-16
3.0,3.0,0.6,0.001,0.001,2.0121922795424494e-26,0.23585004508058957,0.6684228197242293,2.407948322558183,-0.04580360573801692,0.13289670384582788,63.0,-0.19999999999999962,0.12773623455454666,1.0,4.491651728214726e-17
3.0,3.0,0.5,0.2,0.001,0.4614550565866312,0.13024168676099826,10.3947394833635,18.471055634420793,-0.026899721992359918,0.07489001914084953,281.0,-0.031145900439858418,-0.0037591362526031152,1.0,0.14745406483573617
3.0,3.0,0.0,0.2,0.001,0.4695062372325353,0.0,1.3446500663731968,0.005076670223818103,-0.08249724816815596,0.20000000000000084,892.0,-0.0036285588971685795,0.07257737113484919,1.0,1.1379786002407902e-15
3.0,3.0,0.3,0.3,0.001,0.29821379758605193,0.1485459063838334,2.5975369440219067,0.48402213890334783,-0.06730845693962771,0.18580736424397182,567.0,-0.009781825858833734,0.060091625543677696,1.0,0.011468924817856005
3.0,3.0,0.4,0.3,0.001,0.506636949800025,0.1521639137856664,4.1312979469789335,2.7781679993034505,-0.05383027276782196,0.15036747416813007,421.0,-0.01663108042523236,0.00945961868433518,1.0,0.019566669672281344
3.0,3.0,0.9,0.5,0.001,0.9077301703563468,0.4348038475280632,178.55337689963608,239.44788064663254,0.20624178974413826,-0.3871903348530254,1079.0,-0.005132541794765524,0.33874067228950355,1.0,0.1744084128229138
3.0,3.0,0.1,0.4,0.001,0.9598233799984806,0.05475156056078663,14.67237815545622,7.420613681149605,-0.045703948366370664,0.1222606626364084,354.0,-0.0197405511981997,-0.07952243538964401,1.0,0.2654933340836413
3.0,3.0,0.6,0.1,0.001,0.3810148660513917,0.22448055705866987,15.602039061150464,28.5367100536415,-0.03363201216741926,0.15174431319385265,192.0,-0.04093051909664765,0.07645598018149612,1.0,0.06265826032570913
3.0,3.0,0.9,0.001,0.001,1.2726066063040756e-25,0.29889082857364346,109.83084117381335,210.14464911026218,-0.07328853019803522,0.25981427138748864,234.0,-0.049999999999999795,0.3162926829743526,1.0,5.727255684701402e-16
3.0,3.0,0.5,0.3,0.001,0.38981255968335626,0.21918480036969873,12.714732805705832,22.411359364046053,-0.0738469634922951,0.24298006001308572,168.0,-0.05510342289329867,0.12257750410134931,1.0,0.09069167447245281
3.0,3.0,0.3,0.4,0.001,0.12262644121891099,0.114659442127001,0.6980026487057798,2.624306831879327,-0.06307602353144155,0.18185988510400442,60.0,-0.12799225612404366,0.15756367701662363,1.0,3.3218456240600076e-17
3.0,3.0,0.4,0.4,0.001,0.5097854132236266,0.1953858911937718,4.54678517602219,3.8852914723884044,-0.06297415794082757,0.1876086883724343,158.0,-0.01254651586249385,0.08612667901956654,1.0,8.40418417853416e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,0.1,0.5,0.001,0.4452698499648033,0.042861053913027775,2.1816059522131654,0.06499998427463928,-0.07004540072964957,0.19191613153099615,716.0,-0.0062649904642229914,-0.02068059577145806,1.0,0.006657838346160344
3.0,3.0,0.9,0.1,0.001,0.3196704168939308,0.22917240217888968,2.212092482534939,21.186759236939604,0.2679413558748178,-0.9722103048227151,294.0,-0.039884370407066605,-0.30420487113120576,1.0,0.14247192532587838
3.0,3.0,0.4,0.5,0.001,0.25900972652782595,0.21392231493216518,4.547369104601524,0.7139368522865417,-0.0630029667903374,0.18539089294408026,192.0,-0.03874451535895842,0.028329660186970126,1.0,7.133880513883406e-16
3.0,3.0,0.6,0.2,0.001,0.15011132640404712,0.19030119317595978,3.438475854815239,9.573881875566128,-0.06792597147888088,0.1829847907647002,110.0,-0.0728982342187855,0.14527611807951873,1.0,5.581794819817783e-16
3.0,3.0,0.3,0.5,0.001,0.4252134412256211,0.10766982273407033,8.614324934389227,14.506254409736485,-0.0496898540558229,0.14459608305571944,476.0,-0.017373797092451307,0.008532177841157755,1.0,0.05255839546554643
3.0,3.0,0.5,0.4,0.001,0.6351651135911952,0.23214457099248242,2.6684994863809344,0.004764275549510682,-0.09103380916423325,0.22670849076503496,1673.0,-0.003449633517559209,-0.005210851360424401,1.0,0.004605889666427792
3.0,3.0,0.0,0.4,0.001,0.2440526111261932,0.0,3.865362617861654,8.396720608765301,-0.0675697258362215,0.19999999999999996,132.0,-0.05459775548679452,0.11555038189077926,1.0,4.163336342344337e-17
3.0,3.0,0.9,0.2,0.001,0.3383583518633197,0.3654836398979002,42.89274697471532,29.768549160386172,-0.016097353856211676,0.06461520676856831,494.0,-0.013976592841404591,-0.0364560965930144,1.0,0.04715703957369585
3.0,3.0,0.1,0.001,0.001,1.3604739620599198e-16,0.024487762198163118,0.1985187544082475,0.7687077722172562,-0.06654176422807087,0.19935135828871098,41.0,-0.27878428016956947,0.16247655863002466,1.0,2.9440768379241594e-17
3.0,3.0,0.4,0.001,0.001,0.00016496461398093952,0.11217621476811329,0.3531910581429058,1.3471581764623008,-0.0675305231966911,0.20687662012604027,46.0,-0.26968621001486864,0.20354386880989783,1.0,4.312025395402471e-17
3.0,3.0,0.6,0.3,0.001,0.7012005700355194,0.33809625128459764,9.011138611105048,19.904166791175694,-0.039348179730164835,0.11087541355708036,274.0,-0.03182021988445443,-0.0394405641244636,1.0,0.102327122596608
3.0,3.0,0.9,0.3,0.001,0.42388361046222295,0.43828266600325516,31.36902916653438,52.554679077056974,-0.03460513254988254,0.10431681384505465,250.0,-0.031688403168030004,0.08174851547148973,1.0,8.523517308711362e-16
3.0,3.0,0.3,0.001,0.001,5.5168155417498744e-12,0.09992408713173559,0.1560180447913781,0.5810794640247652,-0.057813766894144795,0.17332411823576818,38.0,-0.26841462720412596,0.1652310261715055,1.0,3.0417531649318855e-17
3.0,3.0,0.5,0.5,0.001,0.5379112864314961,0.24944809606555393,7.124238587355312,9.525651792125196,-0.03633173704494221,0.08486554299436581,203.0,-0.04638839400379898,0.03503477534035583,1.0,0.24126516235230072
3.0,3.0,0.7,0.4,0.001,0.34536666430322016,0.22721020995479585,157.50812676826308,889.9431194711847,-0.03270021083402194,0.1960787257372257,512.0,-0.015462572143511715,0.036032938576048744,1.0,0.05238604094147146
3.0,3.0,0.0,0.5,0.001,0.1927398100866506,0.0,2.487886413202626,7.861521922891779,-0.06972792562883061,0.20000000000000004,101.0,-0.07633182569919073,0.14785633983792087,1.0,2.818925648462312e-17
3.0,3.0,0.1,0.1,0.001,0.011539579381778782,0.03408718629116604,0.2047953913255482,0.7915416460797302,-0.06918533829951484,0.2074531219769347,41.0,-0.2605058770229785,0.17015662344184357,1.0,4.068014533164775e-17
3.0,3.0,0.4,0.1,0.001,0.335620149322645,0.13194741234772828,5.2189722999178985,5.678832941129561,-0.05599579332981316,0.16500534168093237,314.0,-0.025179199944661862,-0.06542897682050752,1.0,0.04236703210812885
3.0,3.0,0.9,0.4,0.001,0.47436264650767046,0.4666426198826502,56.92981329238257,124.73746359421817,-0.06007574543079622,0.18432446714117381,424.0,-0.01738696500458585,-0.12774824840499316,1.0,2.769110808393132e-15
3.0,3.0,0.7,0.5,0.001,0.6227231621132978,0.27559447623341365,17.06841211253853,0.0074796804493123484,-0.04570810776276729,0.19679682504885523,797.0,-0.004488915977318683,0.18255325032270747,1.0,0.23271323716360368
3.0,3.0,0.3,0.1,0.001,0.21467375211369172,0.1086228891618738,1.7593593069746924,5.925804610116693,-0.0707503127041389,0.21128441789467986,82.0,-0.08476597750840108,0.1804291831737608,1.0,3.466876558398215e-17
3.0,3.0,0.5,0.001,0.001,4.369775702559513e-31,0.20179626850122173,0.3715108697492041,1.3725985647326042,-0.04073443662488729,0.12099381558359046,53.0,-0.2452498064012333,0.11950617234459827,1.0,3.40312564498848e-17
3.0,3.0,0.6,0.4,0.001,0.4918968647451638,0.26145389354937215,11.64573627343135,8.95555105530012,-0.1513138335299156,0.4527026890631112,507.0,-0.014896575953152934,-0.01297903252487692,1.0,0.032897367495607004
3.0,3.0,0.0,0.001,0.001,1.0915965714318973e-129,0.0,0.1682834818521039,0.633774573952052,-0.06666666666666668,0.20000000000000004,40.0,-0.27639320225002106,0.1586968221248094,1.0,0.0
3.0,3.0,0.1,0.2,0.001,0.6900667949701941,0.05809698761121138,1.2994346033491504,0.000834139747027336,-0.08091756146509388,0.1996252815884317,917.0,-0.004261558654232091,0.04801359680519774,1.0,1.1876745973532772e-16
3.0,3.0,0.9,0.5,0.001,0.5979696239318771,0.5090425370329259,22.91417067352856,0.09330748646314013,-0.15897801765947686,0.5627387788832469,1730.0,-0.0029172734013555783,0.07065612806211696,1.0,0.005258708072991873
3.0,3.0,0.4,0.2,0.001,0.16273074935859186,0.21683767296791415,0.7897880964838774,3.1308960722391292,-0.06946991224027356,0.20882736246662525,58.0,-0.1109874593456536,0.18385685401971227,1.0,8.393465173178213e-17
3.0,3.0,0.7,0.001,0.001,7.5483947912078325e-34,0.2684486274163549,1.3815436240843528,4.8485372626701055,-0.03580635037589531,0.10644937367403473,83.0,-0.1500000000000003,0.11247583103041396,1.0,1.4457208038382498e-16
3.0,3.0,0.6,0.5,0.001,0.3071844234975713,0.22165200391302012,9.371146806045447,0.381596956358958,-0.07916947422047278,0.24445724896842988,485.0,-0.013114213859297837,-0.024982319479375424,1.0,4.304122950773937e-15
3.0,3.0,0.3,0.2,0.001,0.3292871795167205,0.13636189911481303,4.16193009247977,0.20438024552258358,-0.07295996197819987,0.2154923796624321,214.0,-0.03449693039306691,0.0022220925307099015,1.0,6.6666858960612e-17
3.0,3.0,0.5,0.1,0.001,0.3086628082071881,0.19409282932869182,10.088157607447213,15.759567433340415,-0.05786999358560214,0.18509478205362137,197.0,-0.042773221545189304,0.0566338038731452,1.0,0.06734081003625596
3.0,3.0,0.7,0.1,0.001,0.008824194715499894,0.2027802229397332,2.5165327733193394,9.203062388405222,-0.05778778055660299,0.1745341125764034,83.0,-0.15000000000000005,0.17635551573052197,1.0,1.2507283977710445e-16
3.0,3.0,0.1,0.3,0.001,0.2126311197855082,0.0375937755386174,0.37210600093708485,1.55634492965165,-0.07020063740965281,0.20816862371021183,49.0,-0.10550829716452342,0.18048308090277523,1.0,5.855154378148535e-17
3.0,3.0,0.4,0.3,0.001,0.3725176987938931,0.17285436524650385,5.949838113218561,13.908134995287618,-0.0672514342869098,0.1883176007565999,294.0,-0.023917454539138367,-0.028267209427834866,1.0,2.2311860142519465e-13
3.0,3.0,0.0,0.1,0.001,0.10535312881471354,0.0,0.24824803898633566,0.9231675152423864,-0.06778000870364712,0.20000000000000004,45.0,-0.1476774848946021,0.1660627676480382,1.0,5.551115123125784e-17
