Leakage,Ω,Noise_m,Noise_std,NI,MSE,Eq_MSE,I_m,R_m,eq_t,domEig,domEigLV,max_iters
0.7500000000000001,10.0,0.0,0.01,0.11059955125405634,24.498757917412025,25.16785790863601,0.1411334799570732,-0.6333958704772993,237,-0.047297247541957146,0.9098964581203652,false
0.0,100.0,0.0,0.01,0.11043849524849496,0.5666952652412655,4.671819932460608e-9,-0.23516526309924948,0.4387864868729944,65,-0.1621973022575632,-0.16222298568564192,false
0.05,100.0,0.0,0.01,0.01560406221584021,0.6094782098991262,1.0668037131138472e-8,-0.2514855762944914,0.557279007176714,60,-0.18616273059150074,-0.35052300042207973,false
0.1,100.0,0.0,0.01,0.1592923872734193,0.4521275654402013,1.0436004257846757e-7,-0.33148553208805515,0.6229304949686887,125,-0.06997095237906859,-0.07007389480814863,false
0.15000000000000002,100.0,0.0,0.01,0.0027508753812450167,1.0358843649677811,1.0183902508619732e-8,-0.7510056283484468,1.5250714128968705,73,-0.15014716487540428,-0.37330376226118933,false
0.2,100.0,0.0,0.01,0.007120210339638018,1.1701538073129814,6.94452774784561e-9,-3.3059785139455835,6.6180409066662325,81,-0.13956118010516433,-0.05556878162143065,false
0.25,100.0,0.0,0.01,2.7559712311548733e-7,15.34079775754166,15.79176398139257,0.8479428789302296,-1.6784027513428437,83,-0.13667582897171932,1.6985649208061253,false
0.3,100.0,0.0,0.01,0.10176328973836501,21.609837174580285,22.84136410241978,2.0535122284993004,-5.021715640284533,88,-0.12359111846754381,4.877374077626013,false
0.35,100.0,0.0,0.01,5.8825724958454596e-5,14.531641585127145,14.79340228591135,0.2379750247953123,-0.4551981908608994,99,-0.11454750920870557,0.4789832859025195,false
0.39999999999999997,100.0,0.0,0.01,0.022386282810785387,17.56488776109363,17.937265665040073,0.16104669799541924,-0.3530499769571209,96,-0.12131630635719695,0.32100331147485195,false
0.44999999999999996,100.0,0.0,0.01,0.03405087867974982,18.70270968514623,18.941722863318592,0.13731791179401553,-0.31863416844036124,108,-0.10445878424575711,0.31255238711725775,false
0.49999999999999994,100.0,0.0,0.01,0.0006593651695104972,17.447044406238316,17.711524975782922,0.08251038465407755,-0.17621855267753359,124,-0.08895870696293824,0.1778587528306318,false
0.5499999999999999,100.0,0.0,0.01,0.0007932225115062442,15.139372424733496,15.17575170869203,0.0694456170817444,-0.1364244841642667,142,-0.07817181974662124,0.1310846355733843,false
0.6,100.0,0.0,0.01,0.0004127548425408834,14.089689847282049,13.912820663983565,0.06636653702304718,-0.12620702492840127,161,-0.07064857318304146,0.11233292900147748,false
0.65,100.0,0.0,0.01,0.111381537876805,19.829458799702483,21.043819526798455,0.179900554661803,-0.6921302186861829,173,-0.06420914421062418,0.9351450091636351,false
0.7000000000000001,100.0,0.0,0.01,0.04956998811173974,21.676793998452688,21.460817796531224,0.06467959040831972,-0.2577559421950414,214,-0.05329631933736433,0.11754563587574818,false
0.7500000000000001,100.0,0.0,0.01,0.000762716861160455,16.862604780770383,16.16050232349393,0.03609027207395497,-0.08603884354582648,233,-0.050662816038784704,0.09190586867620222,false
0.0,1000.0,0.0,0.01,0.00014515991614696803,0.43274802167981147,2.2670203847263247e-9,-0.20968601213297922,0.45367667764028186,64,-0.17589023074754334,-0.3953302734533889,false
0.05,1000.0,0.0,0.01,2.1028888706413987e-7,0.6113399819590372,1.2082499834406681e-8,-0.3429031423348241,0.6542215870431269,68,-0.16113068842869321,-0.4383139972310121,false
0.1,1000.0,0.0,0.01,0.002616619356570841,0.7887960343749165,9.619797792819731e-9,-0.4266650768797034,0.8632529079401839,70,-0.16134321820106845,-0.37668370861302825,false
0.15000000000000002,1000.0,0.0,0.01,0.000664019915243231,0.9681979339931579,1.5892265936508295e-9,-0.8207660718398021,1.5925402480236983,77,-0.1540263542416511,-0.3657592982035881,false
0.2,1000.0,0.0,0.01,0.05489274870087325,1.225445001352413,5.911426077364437e-9,-2.838211124700954,5.687245671966152,80,-0.14432109805949406,0.168301362637959,false
0.25,1000.0,0.0,0.01,0.11498548025235414,1.5882064924823656,1.2954638157501988e-8,-4.3724217654961555,10.225729269709534,85,-0.125692816697145,2.469066473437008,false
0.3,1000.0,0.0,0.01,1.2213691653368471e-6,15.458907901511694,15.861892051527338,0.3826695742079829,-0.7602722330828071,87,-0.13221314585121044,0.7317010598153949,false
0.35,1000.0,0.0,0.01,1.4822657148360116e-5,14.653024347064266,14.928197743651253,0.23966215566121649,-0.46306248979498416,97,-0.12245950763682084,0.46297306760408985,false
0.39999999999999997,1000.0,0.0,0.01,0.0027269919972537204,18.520205074085226,19.0029208382529,0.1369117531086138,-0.2977873996505073,94,-0.12186925350371319,0.29684737416072127,false
0.44999999999999996,1000.0,0.0,0.01,0.0002759311063067036,16.715891632433458,17.000209180927506,0.10725807669555135,-0.22080827291055027,108,-0.10593843230870395,0.21237885913742832,false
0.49999999999999994,1000.0,0.0,0.01,0.0004667774408474754,18.369292155664247,18.65711934958584,0.07644207799430158,-0.16550606796185977,133,-0.08566577516505829,0.15611308415321884,false
0.5499999999999999,1000.0,0.0,0.01,0.006194669836472752,16.146092877743808,16.239181623463423,0.0653765001693642,-0.13205322866150154,139,-0.08552084953164732,0.12422671531080934,false
0.6,1000.0,0.0,0.01,6.613288175631896e-5,16.038657009001078,16.046867702915222,0.05081456160050111,-0.10177953903061265,150,-0.07468775900221128,0.1037029282097043,false
0.65,1000.0,0.0,0.01,0.017404869587406707,15.129304222240652,14.922658195600196,0.04441514054383791,-0.08799069987324087,184,-0.061696380804153045,0.08828025861991404,false
0.7000000000000001,1000.0,0.0,0.01,0.1009742163413652,24.809347822400213,24.270861964190797,0.09568405990069884,-0.41410607103574737,216,-0.04942160432334132,0.30322343384976147,false
0.7500000000000001,1000.0,0.0,0.01,3.474749960679141e-8,17.318099399859882,16.85687469303839,0.02288710059730399,-0.04727293357008452,235,-0.04789758593674612,0.043595840998997895,false
0.0,10000.0,0.0,0.01,0.0002839123275704435,0.47953770961505005,3.875545096748668e-9,-0.26569851663200766,0.5142291055044528,65,-0.17788370743168327,-0.47114683052048606,false
0.05,10000.0,0.0,0.01,0.0001737232324344073,0.6126093860573003,7.04386448403044e-9,-0.32803772424890104,0.6401697886999349,67,-0.16728400155843778,-0.4448490849192286,false
0.1,10000.0,0.0,0.01,0.04725104161611807,0.8076821077217411,1.27061273223491e-8,-0.4662872415892453,0.8833843386253115,70,-0.1607931436597771,-0.2429100118117277,false
0.15000000000000002,10000.0,0.0,0.01,0.07658908981568283,1.0419145938224508,1.4714937237927726e-8,-0.5958826826553996,1.2405733598574191,72,-0.15604539535674428,-0.21929989858042626,false
0.2,10000.0,0.0,0.01,0.032818580420179246,1.1912095138383094,4.601037460407372e-9,-2.2311388822549083,4.383128368025252,80,-0.14257032382161833,0.06926161447799822,false
0.25,10000.0,0.0,0.01,0.11102669987727151,1.4572381703872277,0.0009862565569268655,-92.69549242414548,217.63612886899492,83,-0.13573077635858308,46.60955712915825,false
0.3,10000.0,0.0,0.01,0.10465039778300753,20.644738732802338,21.974991873698826,0.8516471300874409,-2.066846416548667,88,-0.1274154487411428,1.8136734299046353,false
0.35,10000.0,0.0,0.01,0.0002906495157565501,18.06128632917062,18.534878218249613,0.2144815329975013,-0.47127145066352394,89,-0.12913731121818867,0.415896003232218,false
0.39999999999999997,10000.0,0.0,0.01,3.401434689407228e-11,15.809214806649893,16.067281638547467,0.1530121504900203,-0.3050054657674255,112,-0.09981322012428592,0.27651505918047553,false
0.44999999999999996,10000.0,0.0,0.01,0.00033659240794499796,14.63775168049758,14.77476785721529,0.12248973196518957,-0.23529728105599404,117,-0.09914956011053927,0.24633108275266308,false
0.49999999999999994,10000.0,0.0,0.01,0.027374552652771743,18.334898120443526,18.62627985900124,0.09662125124088855,-0.23742222560392787,125,-0.08812228084159417,0.22681317727862532,false
0.5499999999999999,10000.0,0.0,0.01,0.029439946844225854,17.018051562043002,17.118779777733057,0.06665623789621032,-0.1508194511882505,141,-0.08153631632518898,0.12748491967281775,false
0.6,10000.0,0.0,0.01,0.011170689321681986,14.96004420033278,14.854723620956928,0.0572254711527057,-0.11242219980945896,161,-0.07056268009552849,0.10531021580860717,false
0.65,10000.0,0.0,0.01,0.012153757752565024,18.405971572495538,18.441999780279964,0.03600132407153921,-0.07778786953841035,171,-0.06850461506529575,0.07842100006999594,false
0.7000000000000001,10000.0,0.0,0.01,0.026872430100539572,18.580506498103485,18.26705996748826,0.03364531491637199,-0.10440946654772434,201,-0.055751212281629985,0.07361945259896574,false
0.7500000000000001,10000.0,0.0,0.01,0.08069799623377645,23.454296402344447,21.638140525673116,0.05015520886704734,-0.24989478878981214,268,-0.03955517597559548,0.09156494994491586,false
0.0,100000.0,0.0,0.01,0.10400467304298676,0.37301237925576003,8.053012001554481e-10,-0.24324523703587553,0.4554714038934561,90,-0.09432211690409913,-0.09437934917796854,false
0.05,100000.0,0.0,0.01,0.19334917509911204,0.12289247935485369,8.374189990828662e-7,-0.29822567825068114,0.5544229828217834,436,-0.012662326534488469,0.08410161638739921,false
0.1,100000.0,0.0,0.01,4.684322686607852e-8,0.7936806987373687,1.4956890912008396e-8,-0.46625058437624517,0.8936210561781769,70,-0.15796020059623034,-0.40682414226372493,false
0.15000000000000002,100000.0,0.0,0.01,1.0721987633590202e-7,1.1344075181095834,3.182206833151802e-9,-0.7470402736621667,1.5876955578355236,70,-0.1641672414146637,-0.3715487632813466,false
0.2,100000.0,0.0,0.01,0.00032913647324047925,1.322263613009053,1.2255762545213348e-8,-139.3251777389106,286.7091602195584,74,-0.15282192105304754,7.037857935547956,false
0.25,100000.0,0.0,0.01,0.0011573553614776914,15.57447735204009,16.032426465814297,1.0137742977657773,-2.0144338965179225,84,-0.13436052318176192,1.9632659151533458,false
0.3,100000.0,0.0,0.01,0.03650281392546489,19.705807712273483,20.31963863366498,0.3859251627815432,-0.8498495914424506,87,-0.13041900555816527,0.8275909117462741,false
0.35,100000.0,0.0,0.01,0.11028769106619139,22.158587226426,25.185646242107097,0.45627089975365054,-1.392632342376945,89,-0.12371455466843326,1.4802839049647605,false
0.39999999999999997,100000.0,0.0,0.01,0.005230193010833932,17.01617458510065,17.354262183661852,0.19023172713782216,-0.3971295285072472,95,-0.11698842024834315,0.32984703481759853,false
0.44999999999999996,100000.0,0.0,0.01,0.11606650512938671,17.531786370151295,17.896132992179055,0.2277211453940579,-0.5780019976916172,230,-0.02408301450489886,0.36932848241911964,false
0.49999999999999994,100000.0,0.0,0.01,0.010161158446315648,18.714232216389362,19.010102230997806,0.09251468212438894,-0.20780767402002476,121,-0.09398089072633566,0.17882987258994854,false
0.5499999999999999,100000.0,0.0,0.01,0.004920079053205373,15.802509551379767,15.8587238509748,0.07339446564412956,-0.14643518703854969,145,-0.07348670581174972,0.12394394031913888,false
0.6,100000.0,0.0,0.01,1.0282441564815486e-11,19.159134605397515,19.392966922164387,0.04380884221517203,-0.09830287094764048,150,-0.0749073089282958,0.10077132558577245,false
0.65,100000.0,0.0,0.01,0.002625635955886563,16.35942913668313,16.482505430054978,0.04669571722951183,-0.11002865695255956,175,-0.06194372259816266,0.051067347321542306,false
0.7000000000000001,100000.0,0.0,0.01,2.1599833033058993e-11,16.132766423601417,15.84754922172724,0.031795198409670274,-0.06386586963238605,201,-0.05482037396563664,0.06874012618578448,false
0.7500000000000001,100000.0,0.0,0.01,0.10425596365678991,18.214812833663082,17.72222135904915,0.10409777607727691,-0.33358019013467344,271,-0.0432371083458544,0.2155071321799758,false
0.0,1.0e6,0.0,0.01,0.00010716675836610278,0.46322541526894834,9.550731602448906e-9,-0.25906312180585517,0.5059879104933157,66,-0.16564599612405922,-0.43861181540495897,false
0.05,1.0e6,0.0,0.01,0.026161587279667275,0.6069463739715276,1.01828333712159e-8,-0.3043292791501912,0.6022462659132218,67,-0.16376048201678006,-0.23762698008135807,false
0.1,1.0e6,0.0,0.01,0.005016559583850863,0.733069475479227,2.0626261440045386e-9,-0.4432481213663413,0.879464434545462,75,-0.15091145679818374,-0.36250266314652096,false
0.15000000000000002,1.0e6,0.0,0.01,0.11701183227405008,0.8418734184942804,7.458198506560775e-9,-0.5592854691773859,1.077362485540188,93,-0.08639647010009868,0.2275740082452042,false
0.2,1.0e6,0.0,0.01,1.9858454436053887e-6,1.2973711941597463,1.281970707414218e-8,-16.772456418898322,34.31323142323173,75,-0.14659905931521688,0.6665319265406846,false
0.25,1.0e6,0.0,0.01,0.03526913787042784,19.04615398857956,19.74496187097888,0.867868936080735,-1.9049176105397279,76,-0.14890502445754478,1.8425732557609718,false
0.3,1.0e6,0.0,0.01,0.001040022923588702,16.265786437458758,16.696385225102443,0.4186837724075451,-0.866748200096891,87,-0.13210536141399543,0.8035338014270522,false
0.35,1.0e6,0.0,0.01,0.019259715040441227,15.114242329180293,15.402166345205154,0.2707800421519172,-0.5330732863770379,98,-0.1201146722347873,0.5225489685444042,false
0.39999999999999997,1.0e6,0.0,0.01,0.015198897487930883,14.900607370372311,15.112316917338271,0.17977052018094228,-0.34803108236586083,104,-0.10865006768089694,0.32552752126328766,false
0.44999999999999996,1.0e6,0.0,0.01,0.00028451041274063347,16.911828546219787,17.185190772813694,0.1085223038272963,-0.22264912666329573,117,-0.09720629701746403,0.22998960518956474,false
0.49999999999999994,1.0e6,0.0,0.01,9.430594038958006e-9,16.205647489293824,16.381825247589354,0.08350530325530801,-0.16878954520505257,125,-0.08865843414353333,0.14673740511900446,false
0.5499999999999999,1.0e6,0.0,0.01,2.4177935180250903e-9,16.01725571924727,16.113495978468816,0.06752175774424686,-0.13504088842440795,131,-0.08741058105992483,0.1380615323659466,false
0.6,1.0e6,0.0,0.01,0.0472981979192683,18.664787754110343,18.81783927094436,0.06155259121276966,-0.24123473845775417,182,-0.0635597806933618,0.11950650362354505,false
0.65,1.0e6,0.0,0.01,0.018877681608672422,22.469519534245165,22.858298210636768,0.04298207753297931,-0.12117385507965268,162,-0.06750062255003658,0.12067126258221894,false
0.7000000000000001,1.0e6,0.0,0.01,0.0001183203946720137,17.027617759354534,16.957968662679022,0.029967148783280582,-0.06661804711841535,215,-0.05254713259066576,0.06408036961006991,false
0.7500000000000001,1.0e6,0.0,0.01,0.006576776192118956,19.440482566228308,19.202392723139063,0.01986610550791226,-0.04529887537210804,248,-0.045937679646197146,0.05529696683759881,false
0.0,1.0e7,0.0,0.01,0.06641197768927493,0.5218656972200629,1.4653594494291886e-8,-0.2360472255810454,0.4754017603340276,59,-0.19292223028614205,-0.22319634767037663,false
0.05,1.0e7,0.0,0.01,0.016328668389520563,0.6007812534717077,7.131054711728894e-9,-0.31246889504627057,0.6238653791422881,67,-0.1679596717628732,-0.3846720885269695,false
0.1,1.0e7,0.0,0.01,2.4380058779755514e-6,0.8684303533909686,1.154214461277638e-8,-0.380434415448951,0.8105036806039191,63,-0.18705150275539767,-0.3857324676289413,false
0.15000000000000002,1.0e7,0.0,0.01,0.00026241002610657066,1.0197009014882348,1.759568212906029e-8,-0.7840691292573341,1.5133913241418033,72,-0.15610787518105146,-0.4144313900784256,false
0.2,1.0e7,0.0,0.01,0.005606081382617978,1.1717072923900895,2.67561708527234e-9,-12.078863318710463,23.74104346830823,80,-0.14855404774669917,0.3247720730455934,false
0.25,1.0e7,0.0,0.01,0.007603037530521209,15.474178817327324,15.925818770474718,0.9077305073859222,-1.7973071629660446,84,-0.13409496204354016,1.8575462625681092,false
0.3,1.0e7,0.0,0.01,0.1042158758843767,30.316766759217817,31.910262584921483,3.095580119125084,-8.370276433313151,79,-0.1415028696860437,7.032174960505701,false
0.35,1.0e7,0.0,0.01,2.3165927446441484e-7,15.296191562342864,15.60061334664889,0.22729714326479494,-0.44547567895392515,99,-0.11480327702667661,0.4401809634817312,false
0.39999999999999997,1.0e7,0.0,0.01,0.07635814143904222,23.901975447885807,24.89472289503866,0.23860510445997055,-0.7402961842852327,102,-0.11193539569404626,0.7770745409706782,false
0.44999999999999996,1.0e7,0.0,0.01,8.28028025064561e-6,16.496758063481977,16.75960222824423,0.10912636776185934,-0.2238376808639571,116,-0.09880513786799294,0.20857994948573869,false
0.49999999999999994,1.0e7,0.0,0.01,0.025078300037453333,16.372128598761137,16.52314492241585,0.10813098082920498,-0.22321509940594791,133,-0.08588412683214974,0.2214805864883596,false
0.5499999999999999,1.0e7,0.0,0.01,0.000187617887375001,18.313436034236943,18.551600521291665,0.06048678535674598,-0.1294261546591259,130,-0.08856226549669215,0.125473852585432,false
0.6,1.0e7,0.0,0.01,0.0004621821274522769,15.108961580219516,15.03528849439615,0.054775827827323924,-0.10621608961551188,152,-0.07235216923326523,0.1029417495265113,false
0.65,1.0e7,0.0,0.01,0.08839231637455092,29.595948956317265,29.01879653466926,0.0844257630071886,-0.39193788511067096,172,-0.06632950854955913,0.36751832984220073,false
0.7000000000000001,1.0e7,0.0,0.01,0.04989251390910292,18.750699148331655,18.92577447142908,0.052941949187492725,-0.1671547868421137,335,-0.014826053266217415,0.16398609671615544,false
0.7500000000000001,1.0e7,0.0,0.01,0.028886613702765206,22.184392506044915,21.924409991517482,0.03517997219260842,-0.15230952621977134,234,-0.04736296518677325,0.05081602834192597,false
0.0,1.0e8,0.0,0.01,0.09666044614930769,0.7728986375387008,1.961485611585535e-7,-0.2429460841976314,0.47652716318086413,59,-0.18719695575080453,-0.05880779837924144,false
0.05,1.0e8,0.0,0.01,0.10929526697647093,0.4227464904483811,4.5648475828375715e-9,-0.3155300015561859,0.5776007094544277,103,-0.0776368694870906,-0.07772484752461717,false
0.1,1.0e8,0.0,0.01,0.017405561527853074,0.8022795964939747,1.2805691894440954e-8,-0.4655684741608527,0.900217393169673,70,-0.16411437603747714,-0.3896859093975214,false
0.15000000000000002,1.0e8,0.0,0.01,8.424212666172744e-6,0.9761401251944359,1.8308457259715613e-9,-0.7092312051337015,1.4620890182680886,77,-0.15184276436883595,-0.308595753528491,false
0.2,1.0e8,0.0,0.01,0.00094850903072849,1.3969166235732617,7.552139408180735e-9,-6.390135918347364,13.706619201297588,73,-0.1551488286182648,-0.28571639806555255,false
0.25,1.0e8,0.0,0.01,1.6137776423360566e-6,18.00281690433174,18.665980275627078,0.9065298803903121,-1.9406713401281865,76,-0.15194882832237527,1.8559073635904342,false
0.3,1.0e8,0.0,0.01,0.1688793581256163,1.9110494285224444,1.4251853906231942e-7,-0.9430353211272245,2.216671073864429,90,-0.11229571031038756,0.7421655795485633,false
0.35,1.0e8,0.0,0.01,0.11930069378310452,18.110150696160545,20.06196197152437,0.4776584509587974,-1.2071885139077476,100,-0.11235925015352799,1.341465563423805,false
0.39999999999999997,1.0e8,0.0,0.01,7.571364666337138e-5,15.378257349104723,15.606983402608767,0.16085458137045983,-0.3150992332329272,113,-0.0961708476029241,0.3260357573431209,false
0.44999999999999996,1.0e8,0.0,0.01,0.11414710550789564,18.3132710420402,19.82336101947792,0.24125858185854607,-0.7320258910975397,107,-0.10623505872773518,0.6368892842891513,false
0.49999999999999994,1.0e8,0.0,0.01,0.08033222342834324,27.998704015019044,28.323433444751398,0.12712409840962954,-0.41967885790102794,124,-0.08911544583060638,0.28148216327572045,false
0.5499999999999999,1.0e8,0.0,0.01,0.003761377417800743,15.354897787705557,15.378978394513165,0.07381391695845686,-0.14357332621549884,140,-0.08222459639482141,0.14771402512318677,false
0.6,1.0e8,0.0,0.01,0.0005329677204297556,15.347503760055105,15.301496512088613,0.05798563942297755,-0.11233450129454892,161,-0.06946461783716887,0.10162900441991451,false
0.65,1.0e8,0.0,0.01,1.1139185216309559e-5,15.508033588061116,15.329144922971196,0.04471479685598414,-0.08770465040921803,173,-0.06510618589682779,0.08552311553828047,false
0.7000000000000001,1.0e8,0.0,0.01,3.285234712741834e-5,15.69383469993274,15.321583972631801,0.034769796541806286,-0.06820221369020646,202,-0.053658435107613985,0.07169667072665936,false
0.7500000000000001,1.0e8,0.0,0.01,0.008780489619428683,16.055409458119886,15.520177434086941,0.029911696143676173,-0.09013549676415712,263,-0.04383754784409093,0.08613653081900835,false
0.0,1.0,0.1,0.01,0.25765554173284405,0.45261939371817295,4.007757024491856e-9,-0.3047969516290945,0.4929560029632243,83,-0.10439369926183234,-0.10443249959151568,false
0.05,1.0,0.1,0.01,0.38182874297450986,0.5829270339945881,0.004236309673852168,-0.2562069861353801,0.5143636697480789,128,-0.022946944188452202,0.057249151570232804,false
0.1,1.0,0.1,0.01,0.3385183419424997,0.18682423149575786,3.1616190980885935e-5,-0.2768881576620035,0.5361455388015302,334,-0.017011459748366858,0.4390247885356684,false
0.15000000000000002,1.0,0.1,0.01,0.22755070700201427,0.8508670533620917,2.5884993149605524e-9,-0.36183844301060725,0.6630112690087667,75,-0.16021274080117417,-0.0870347155662702,false
0.2,1.0,0.1,0.01,0.3892350519177533,0.5989643038279486,0.007696146283000238,-0.26752251758934115,0.5372246799428593,219,-0.02886314662379496,0.08996554722184555,false
0.25,1.0,0.1,0.01,0.09642000704042047,1.2010331658429867,1.3271870730057106e-8,-1.6359969264738985,3.1332880248920048,86,-0.12950494995578424,-0.21468224105799996,false
0.3,1.0,0.1,0.01,0.24804981724062716,0.7235986287345378,1.7598904080126743e-7,-1.0712088134408706,2.2820577499446415,184,-0.04339757637001652,0.21836737317012248,false
0.35,1.0,0.1,0.01,0.10682908719492389,16.448792860870196,16.798771755370893,0.5913782767157947,-1.2184619347829517,91,-0.1312323243035105,1.2993283887289464,false
0.39999999999999997,1.0,0.1,0.01,0.1793200375845262,20.351872861114707,20.809595329565333,4.215107421224795,-8.053948989078165,108,-0.10209800151956977,7.671839266959814,false
0.44999999999999996,1.0,0.1,0.01,0.46411770985382744,329.5286545939745,374.94864817418215,-0.1563683204116406,0.5921513284484714,173,-0.04385080211378225,0.021009633654803943,false
0.49999999999999994,1.0,0.1,0.01,0.45297943527436474,2.2985102982997607,5.6458231328257724e-5,-0.4510425108506793,1.1284807094174265,114,-0.10133889430161132,0.22670589348294848,false
0.5499999999999999,1.0,0.1,0.01,0.22393962575370605,37.0040423918074,37.76262512792434,0.3834814836218544,-1.4221689153395278,132,-0.09195486294064426,1.545285492091431,false
0.6,1.0,0.1,0.01,0.24184286209800976,27.172671059772444,28.377127267122162,0.31001378621415165,-1.0474941220408525,219,-0.02922625941549998,0.596724648563578,false
