N,M,Leakage,Noise_m,Noise_std,NO,CO,SMAPE,Eq_SMAPE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
10,10,0.0,0.1,0.1,0.41045202302316797,0.0,-0.08765320552930525,1.7533087641722607,-0.02086652348147402,0.19318526143639886,8574,-0.0002314768926199217 + 0.0im,0.08792052767489887 + 0.0im,0.7,0.021335247747612633
10,10,0.1,0.1,0.1,0.41725835217770835,0.019869577024483918,-0.1025779035429349,-0.17386585617893024,-0.020179441474872332,0.19273035718566395,3017,-0.0015219477103804713 + 0.0im,0.04490768896701312 + 0.0im,0.8999999999999999,0.016677993052343458
10,10,0.2,0.1,0.1,0.5300490259795524,0.04764239151162375,-0.44845279951167105,-0.7767988154981633,-0.01943064246972878,0.18310699836132147,3111,-0.0008337693573929547 + 0.0im,0.1040446432172825 + 0.0im,0.6,0.03130929698401603
10,10,0.30000000000000004,0.1,0.1,0.4012783222170293,0.06403912727910445,-0.009583569807366136,-0.039156894792915856,-0.020683741660301447,0.19870756819389318,3881,-0.0011606727799763372 + 0.0im,0.025945624640373127 + 0.0im,0.9999999999999999,0.00648318351343012
10,10,0.4,0.1,0.1,0.41387483215049825,0.07979381894479423,-0.5464289420884136,-0.8028029758233334,-0.018003824601120138,0.16827926553350325,2857,-0.0020196789552767757 + 0.0im,0.09486013611280719 + 0.0im,0.6,0.06897467685590497
10,10,0.5,0.1,0.1,0.3575535816670815,0.09724905215636077,0.0413366205229484,-0.01649667510026121,-0.02290302686733475,0.2245149021725748,10786,-0.0006383599685371551 + 0.0im,0.038117152200136416 + 0.0im,0.9999999999999999,0.0007982259691440075
10,10,0.6,0.1,0.1,0.4328843559291388,0.1284872813748276,-0.3720387843190179,-0.2918482515625259,-0.018604084589129218,0.18095404104994448,17628,-9.941564040849335e-5 + 0.0im,0.0961998595489586 + 0.0im,0.7999999999999999,0.018653240633913167
10,10,0.7,0.1,0.1,0.49688210574107733,0.15781825581115394,-0.2966581535243327,-0.28919137860512617,-0.021471834126423745,0.22020055210020928,7404,-0.0002465478632134228 + 0.0im,0.12221296047408146 + 0.0im,0.7999999999999999,0.02144545763271438
10,10,0.7999999999999999,0.1,0.1,0.4351653070704731,0.1664121244517058,0.06564361129400313,-0.39467490323213145,-0.014614372817125455,0.1608303921831908,1104,-0.00360036578512727 + 0.0im,0.07317225256943441 + 0.0im,0.9999999999999999,0.030053363364383467
10,10,0.8999999999999999,0.1,0.1,0.4518329923503641,0.18583255637960583,0.2132933454512176,0.023606608731843406,-0.017383849295148517,0.17464619333052123,2212,-0.0020989977218263513 + 0.0im,0.14698201324468566 + 0.0im,0.9999999999999999,0.0053384329611842
10,10,0.0,0.1,0.1,0.7506971302943455,0.0,-0.07627330089557172,-0.11393078218342362,-0.02024181444110075,0.1993350211042196,7655,-4.22514040445364e-5 + 0.0im,0.08452464859060624 + 0.0im,0.9999999999999999,0.0017945682466495906
10,10,0.1,0.1,0.1,0.6973882702246392,0.026362681557418603,-0.054868724414272894,0.1413205221799805,-0.020321773240321715,0.19890037523345092,7428,-0.00032747595976724434 + 0.0im,0.04834010885684066 + 0.0im,0.8999999999999999,0.0041199037458592835
10,10,0.2,0.1,0.1,0.7530880937392289,0.053817125053111946,-0.049445396102437526,-0.3341064143005292,-0.019763751880994652,0.19513097563920462,9786,-0.0006192603559983792 + 0.0im,0.05835482761705719 + 0.0im,0.7999999999999999,0.005796179057953497
10,10,0.30000000000000004,0.1,0.1,0.6723989191312165,0.07682319141989635,0.0717619947989164,0.09942576237553882,-0.0205516680635544,0.199360101291089,3995,-0.001241802995478716 + 0.0im,0.05041350298749487 + 0.0im,0.9999999999999999,0.0019581504841978807
10,10,0.4,0.1,0.1,0.7525392996960842,0.10870891319346866,-0.10884717722922667,-0.18966965706836775,-0.02049336848447278,0.20153781362168313,15416,-0.00015760000356072754 + 0.0im,0.17794192515050006 + 0.0im,0.7999999999999999,0.004144742012621607
10,10,0.5,0.1,0.1,0.7158648754482317,0.13457731515306853,-0.18668926307352088,-0.9826630945594811,-0.02003452174925779,0.2005303714250326,3721,-0.0003432669704221878 + 0.0im,0.08665168018781748 + 0.0im,0.8999999999999999,0.015354356217141651
10,10,0.6,0.1,0.1,0.726835279908978,0.1647143107410466,-0.04708585038255689,-0.09498216204204844,-0.019021858282031387,0.18985373437653813,3906,-0.001486168562454847 + 0.0im,0.07448792675091578 + 0.0im,0.9999999999999999,0.005100236847294858
10,10,0.7,0.1,0.1,0.7928131681808658,0.19530008273723512,-0.583843636590876,-0.1051785718259482,-0.017461439049837733,0.1728363421075819,10168,-0.00029322539006267393 + 0.0im,0.1217123101667981 + 0.0im,0.7,0.011498742493241475
