N,M,Leakage,Noise_m,Noise_std,NO,CO,SMAPE,Eq_SMAPE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
7,7,0.0,0.1,0.1,0.5349249602043211,0.0,-0.03657819683173431,-0.042152929214126264,-0.03218122830768564,0.19800540891913085,2900,-0.001717060961469608 + 0.0im,0.09851226964201126 + 0.0im,0.9999999999999998,0.0028535216857271013
7,7,0.1,0.1,0.1,0.5145366271420229,0.027895617478194898,-0.1303827373564638,0.6529126215579685,-0.02846162552866935,0.18529885688909795,2492,-0.0009668161140148842 + 0.0im,0.041182772374368286 + 0.0im,0.857142857142857,0.07390248692640947
7,7,0.2,0.1,0.1,0.3652891024067244,0.05228684088399358,-0.023238201289428762,-0.34676133335588205,-0.02790120475688463,0.19074103427117034,942,-0.005787218033643506 + 0.0im,0.031516587675291245 + 0.0im,0.9999999999999998,0.02640225195945127
7,7,0.30000000000000004,0.1,0.1,0.4908750841556211,0.07009113501533894,0.04869232467528223,-0.5741342379691965,-0.022523517126667534,0.15082563508591088,489,-0.013046888045122119 + 0.0im,0.029163641746953968 + 0.0im,0.9999999999999998,0.05538690246898347
7,7,0.4,0.1,0.1,0.5639672974880067,0.10688601275097478,0.03235114958003951,-0.017618999942174775,-0.028767942339698795,0.193024498011603,1089,-0.004773689436634872 + 0.0im,0.05292064082748104 + 0.0im,0.9999999999999998,0.013197508017963041
7,7,0.5,0.1,0.1,0.4326432692080222,0.1286123895198509,0.158255400715802,0.2062547362643567,-0.030579724279690017,0.2056623039214282,982,-0.00585372797014644 + 0.0im,0.18778113225418244 + 0.0im,0.9999999999999998,0.014873901337830696
7,7,0.6,0.1,0.1,0.4203680427805906,0.14881617005859119,0.29089541351601667,-0.5170934972133925,-0.028423668649703762,0.19578362303338984,3979,-0.00045299167783854357 + 0.0im,0.07904703753847517 + 0.0im,0.857142857142857,0.015420202391363767
7,7,0.7,0.1,0.1,0.5811568891449805,0.18345367413087962,-0.8772734378079867,-1.0921516932311632,-0.015711046715419813,0.12662034640061956,1337,-0.0038615099222308064 + 0.0im,0.03238792985078556 + 0.0im,0.857142857142857,0.10982544879433084
7,7,0.7999999999999999,0.1,0.1,0.47214938964228464,0.2081554569465539,-0.46596312707395937,-1.6657394594742743,-0.01566673455007583,0.12331135921569637,1079,-0.006536100721022078 + 0.0im,0.011769156269703498 + 0.0im,0.9999999999999998,0.05764011208620289
7,7,0.8999999999999999,0.1,0.1,0.49674723402026755,0.25030536667691344,-14.215870284891164,-10.52169119872574,0.04688609586689428,-0.3093827690626544,4525,-0.00044325814159586717 + 0.0im,0.4530688300413134 + 0.0im,0.5714285714285714,0.08575138600160544
7,7,0.0,0.1,0.1,0.6675799572452749,0.0,-0.11303182987054175,-0.1732163912311639,-0.0287446698315054,0.1982243783303729,6210,-0.0010791252126349765 + 0.0im,-0.001079125212635007 + 0.0im,0.857142857142857,0.0030368163309518505
7,7,0.1,0.1,0.1,0.6807425727282885,0.03341550768144266,0.01061604625800226,0.003710056314226242,-0.028843407384491457,0.19954979457156105,6626,-2.5064450243303296e-5 + 0.0im,0.06462468334584173 + 0.0im,0.9999999999999998,0.0010100106408619251
7,7,0.2,0.1,0.1,0.7309358579306999,0.06417044975772976,0.004863985226342242,0.770181688631626,-0.028413324627199657,0.1958585484677044,7880,-0.00015950732653234544 + 0.0im,0.016959380939812068 + 0.0im,0.857142857142857,0.007823202955985408
7,7,0.30000000000000004,0.1,0.1,0.7336351039934633,0.09904016859434348,-0.28788542290553154,-1.09520312161827,-0.026812497712558687,0.1870091280039781,5304,-0.0005841276194526402 + 0.0im,0.1279238017451921 + 0.0im,0.7142857142857142,0.011294930709718994
7,7,0.4,0.1,0.1,0.8177167040848596,0.13136827524194616,1.4418392339930985,7.392301954796382,-0.02791910137472356,0.19286215502567888,82763,-8.432347740227698e-5 + 0.0im,0.1589712563374426 + 0.0im,0.7142857142857142,0.00766018771173593
7,7,0.5,0.1,0.1,0.7618293318139542,0.1622097125427198,-0.699613317179387,-1.1427600659176782,-0.02798782748769604,0.19540418156950268,4654,-0.0014826950645003166 + 0.0im,0.1428156527608961 + 0.0im,0.7142857142857142,0.007201977942807606
7,7,0.6,0.1,0.1,0.7961845143900417,0.21105478093106397,-0.09717375512307012,-0.12665105833503695,-0.02839906194735837,0.19402076964195447,16098,-8.343766093323085e-5 + 0.0im,0.0959762470095098 + 0.0im,0.857142857142857,0.0021718481217286633
7,7,0.7,0.1,0.1,0.6990684992234146,0.20672807785452046,-0.02569508487914505,0.048521191433010716,-0.02827184385309656,0.19723743247532619,10943,-0.0005872576839604443 + 0.0im,0.046652337657876644 + 0.0im,0.857142857142857,0.003546110363899163
7,7,0.7999999999999999,0.1,0.1,0.75897993706429,0.2706465168857317,0.02084819032231101,-0.008065807199166206,-0.029064298984873123,0.20326148786968062,3906,-0.0009601733846342283 + 0.0im,0.04535246086498468 + 0.0im,0.9999999999999998,0.005556214676277522
7,7,0.8999999999999999,0.1,0.1,0.7654390279625963,0.2758053680523397,-5.278017796998412,-6.140539276956345,-0.007354586299181931,0.07754105366413967,5670,-0.0007003107135858748 + 0.0im,-0.0035287262430225997 + 0.0im,0.5714285714285714,0.024849894756693594
7,7,0.0,0.1,0.1,0.8687362198557596,0.0,-0.0292730670286874,-0.05534619347238788,-0.02902339321125463,0.19926195851432263,6316,-0.0007097339878485255 + 0.0im,0.06307054768900318 + 0.0im,0.9999999999999998,0.001702302136304814
7,7,0.1,0.1,0.1,0.7915064094501532,0.03177044074097877,-0.037127995346792814,-0.06619958929966996,-0.02959301478038607,0.1970693841506804,2773,-0.0018611945838344316 + 0.0im,0.058866914954520046 + 0.0im,0.9999999999999998,0.007750264146498888
7,7,0.2,0.1,0.1,0.8807533211687435,0.06906087848154992,-0.7401203371167886,0.08041774065065958,-0.027437006436707177,0.18562709955882226,5416,-0.00019411426479763988 + 0.0im,0.12662526670156818 + 0.0im,0.5714285714285714,0.02175979750453305
7,7,0.30000000000000004,0.1,0.1,0.7777763207169583,0.10301575978047092,-0.045047355999952694,-0.11516918257458099,-0.028542113872615897,0.1955358947017609,15094,-0.00015009236269223746 + 0.0im,0.055277065682117536 + 0.0im,0.857142857142857,0.0011202306531586464
7,7,0.4,0.1,0.1,0.844852079153825,0.1371773466042378,0.04913730756930842,0.021735239123049796,-0.029441981479317172,0.20549917717046504,5723,-0.00031502588690531674 + 0.0im,0.07520006840571149 + 0.0im,0.9999999999999998,0.0016913589847630162
7,7,0.5,0.1,0.1,0.8460779609398447,0.16820568278452816,0.1512541764058825,-0.10091347820378832,-0.027786200671348293,0.19408233382558085,7054,-0.0004299551355206218 + 0.0im,0.04531588941329657 + 0.0im,0.5714285714285714,0.01154900359282791
7,7,0.6,0.1,0.1,0.8377787890804795,0.2074377358631185,-0.00962511587113375,-0.012598878691082716,-0.026703719452473282,0.1865186354622908,7201,-0.0006605897550201133 + 0.0im,0.12013129358198388 + 0.0im,0.857142857142857,0.003289369913300507
7,7,0.7,0.1,0.1,0.7771536667569081,0.23963811805717145,-0.04397976039580596,-0.16177598454135036,-0.02959866796512551,0.21135206178620058,5077,-0.0006817923938301683 + 0.0im,0.1679126795234106 + 0.0im,0.857142857142857,0.006714237085607475
7,7,0.7999999999999999,0.1,0.1,0.798057190972879,0.28144633230184035,-0.6013408779594333,-0.9928760107074366,-0.036278291537616206,0.24666628024767018,3671,-0.0012097227310815706 + 0.0im,0.25451444214687985 + 0.0im,0.9999999999999998,0.007491820089961271
7,7,0.8999999999999999,0.1,0.1,0.8168327792636866,0.299122828603845,-0.34817868888499975,-1.0135768315786,-0.03858325970115867,0.28270823903421155,2616,-0.002653765431757948 + 0.0im,0.26209438891993203 + 0.0im,0.9999999999999998,0.013378662556428006
7,7,0.0,0.1,0.1,0.8292963486773649,0.0,-0.0006745922037063868,-0.0060181963285455605,-0.028608715344747418,0.1999384234220561,33805,-4.6117834168378854e-5 + 0.0im,0.06662222428031489 + 0.0im,0.9999999999999998,0.00018706724428989432
7,7,0.1,0.1,0.1,0.7437654257909168,0.03496217965034716,0.02765837873880103,0.04105488939963527,-0.02857164502736994,0.19913393310878422,6106,-0.0005958740016559741 + 0.0im,0.03995774068674334 + 0.0im,0.9999999999999998,0.0012382444488423696
7,7,0.2,0.1,0.1,0.8098875530863524,0.06942590337526706,0.2326687235417965,0.04619203753824864,-0.028802046369874795,0.20143603349823125,29896,-6.664373945081402e-5 + 0.0im,0.09690252243916445 + 0.0im,0.857142857142857,0.0008400522770888826
7,7,0.30000000000000004,0.1,0.1,0.825457759191064,0.10197491427075195,-0.06518840119726818,-0.41624427979141565,-0.02877860879452558,0.20140550273716767,8962,-0.0003004379089519069 + 0.0im,0.08392487521984131 + 0.0im,0.857142857142857,0.00496616285956021
7,7,0.4,0.1,0.1,0.7547477667931348,0.1383213281388808,0.17350120360592378,0.2945044357330402,-0.02923627174891073,0.20409982202035445,9298,-3.0458130660607763e-5 + 0.0im,0.1816867840392661 + 0.0im,0.9999999999999998,0.002036076776066047
7,7,0.5,0.1,0.1,0.797264654898497,0.16876794745434945,-0.21740005206580001,-0.23702416686064195,-0.025977154504935786,0.18196171006277742,3884,-0.001514748307953566 + 0.0im,0.15141021331606475 + 0.0im,0.7142857142857142,0.010813487397914498
7,7,0.6,0.1,0.1,0.838907557940444,0.2073250340198779,-0.2822775295716079,-0.4077109230861292,-0.02611976924013373,0.18277620376009002,3484,-0.002051449325982805 + 0.0im,0.07411467376148582 + 0.0im,0.857142857142857,0.011298696025635052
7,7,0.7,0.1,0.1,0.8067192659691174,0.2354349415110805,-0.07486522233983098,-0.31851125146906445,-0.027737396169742273,0.19529884004719228,8295,-0.00031886323609482 + 0.0im,0.08712366470367341 + 0.0im,0.857142857142857,0.005003810016159568
7,7,0.7999999999999999,0.1,0.1,0.8223657028372418,0.2655833347217765,0.03100919253011182,0.0527326309622575,-0.021233223456499348,0.15408605733679362,4179,-0.0006234200822106379 + 0.0im,0.07344513545264508 + 0.0im,0.7142857142857142,0.008465017666324652
7,7,0.8999999999999999,0.1,0.1,0.8766632030905331,0.31792075616248966,-3.7889189869732096,-8.074833879380412,-0.04162419047618998,0.17286879024313967,1755,-0.0053770690867593375 + 0.0im,0.2603572377999752 + 0.0im,0.9999999999999998,0.037530817338967654
7,7,0.0,0.1,0.15,0.3725814102203987,0.0,-0.09595231407836574,-0.2918127768471895,-0.029671818352613205,0.19525089040060117,1531,-0.0039206186311764755 + 0.0im,0.041571647918776766 + 0.0im,0.9999999999999998,0.027756976140282115
7,7,0.1,0.1,0.15,0.4993745709612105,0.02698360832978827,-0.08580518168984848,0.4559069983528494,-0.029173659298112144,0.19101180178662464,5615,-0.00036562648018218175 + 0.0im,0.04883810995237891 + 0.0im,0.7142857142857142,0.014899480335708103
7,7,0.2,0.1,0.15,0.5159189282399886,0.05711023505219073,-0.003754252445211559,-0.3764330893108759,-0.02508015097894708,0.17027376350007298,718,-0.010112385011260666 + 0.0im,0.09916061119153971 + 0.0im,0.9999999999999998,0.07522133283282262
7,7,0.30000000000000004,0.1,0.15,0.5303879372482629,0.08703888735009209,-0.10413507116507181,-0.16766356069138663,-0.029938618036275465,0.19278172084354425,1365,-0.0019589339937134435 + 0.0im,0.1585447492171305 + 0.0im,0.9999999999999998,0.024288037501563622
7,7,0.4,0.1,0.15,0.5720818020974406,0.11648551762735301,0.03917249003008006,-0.057545304604508754,-0.027784247740549873,0.1877824633401024,1191,-0.0049470892748555055 + 0.0im,0.028605214451609885 + 0.0im,0.9999999999999998,0.012777259721639893
7,7,0.5,0.1,0.15,0.5288775272246249,0.11633466139443886,-0.28532114201317443,-1.047115919359006,-0.015537855929510283,0.12020094823157838,541,-0.005815984291372665 + 0.0im,0.02153479833126852 + 0.0im,0.9999999999999998,0.10701452056986638
