N,M,Leakage,Noise_m,Noise_std,NO,CO,SMAPE,Eq_SMAPE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
9,9,0.0,0.1,0.1,0.45584517686609405,0.0,-0.44490200201352426,0.8020345723180275,-0.02430132035685837,0.19333254325315766,6423,-9.812370584448622e-5 + 0.0im,0.10275377652551683 + 0.0im,0.6666666666666667,0.016954932758410136
9,9,0.1,0.1,0.1,0.4735929833036743,0.020546740959795855,-0.622357233303103,-1.2138598506918705,-0.023337886764516064,0.19151146305891154,4123,-0.00048630886060487785 + 0.0im,0.0672560564659238 + 0.0im,0.6666666666666667,0.019283477403884617
9,9,0.2,0.1,0.1,0.40902103920453264,0.04228943811590952,-0.11621053234268677,-0.24321803757084873,-0.0225417042072676,0.19319475687496362,2618,-0.001865273752724289 + 0.0im,0.06596689145556209 + 0.0im,0.8888888888888891,0.022646256588178027
9,9,0.30000000000000004,0.1,0.1,0.465462057313612,0.0675253941510143,-0.03515367038736072,-0.08213419439372538,-0.022321734781063567,0.1903524675553459,1833,-0.0014383700386381706 + 0.0im,0.009661810528624356 + 0.0im,0.8888888888888891,0.030490637312036255
9,9,0.4,0.1,0.1,0.325530244126911,0.08740983273690414,0.0513155218510041,-0.009142771909817526,-0.02272451258484589,0.19842962311115622,2975,-0.0013991086186567593 + 0.0im,0.11733360939079772 + 0.0im,1.0000000000000002,0.005695175065266682
9,9,0.5,0.1,0.1,0.3963450369254705,0.11183134673585032,-0.25642155400408045,-0.4106870972561315,-0.023354953777522405,0.20463227560263586,7712,-0.000946333935119505 + 0.0im,0.012162175769993068 + 0.0im,0.8888888888888891,0.003852176340004594
9,9,0.6,0.1,0.1,0.3836320612139506,0.13039768370124444,-0.17610076379229492,0.5055658380957327,-0.02127188655842829,0.18839661589075327,3729,-0.0008616500702762625 + 0.0im,0.033261595630170254 + 0.0im,0.8888888888888891,0.017551595306866525
9,9,0.7,0.1,0.1,0.49864453344528753,0.17029685336791195,-0.4468384176264592,-1.0900562451998606,-0.019407241230248368,0.18022327944178854,3262,-0.0014703355453659977 + 0.0im,0.0605296309604721 + 0.0im,0.7777777777777779,0.028876490043447688
9,9,0.7999999999999999,0.1,0.1,0.4781897701596359,0.18202001000175666,-12.371797173477292,-21.53684596845675,-0.015324089067423018,0.1302942179581015,4090,-2.0404196626361623e-5 + 0.0im,0.05884343651171888 + 0.0im,0.8888888888888891,0.014095749525894548
9,9,0.8999999999999999,0.1,0.1,0.5184279114290976,0.21612762070430255,-0.36003752825093965,-1.577452247032947,-0.010290600239200197,0.09618699263616223,2100,-0.0029213349931618933 + 0.0im,0.03583851393868357 + 0.0im,1.0000000000000002,0.009084386883885605
9,9,0.0,0.1,0.1,0.742563601193498,0.0,-0.035709348428786696,-0.06698381857304016,-0.022542652487418668,0.19918126798841965,8538,-0.00017370265517614215 + 0.0im,0.06207387149847118 + 0.0im,0.8888888888888891,0.003766306445844087
9,9,0.1,0.1,0.1,0.7501275154622957,0.028834213634242784,-0.18847576613524886,-0.3663400937338047,-0.022225060360430794,0.19727973987564892,7656,-0.0008361287751759635 + 0.0im,0.06996443735653571 + 0.0im,0.7777777777777779,0.007196010927159293
9,9,0.2,0.1,0.1,0.7626188691344344,0.05867962235042817,0.08316538769198924,0.13204567210348464,-0.02259988924616605,0.1999549328339475,7301,-0.00023637373930823088 + 0.0im,0.1138174523237493 + 0.0im,1.0000000000000002,0.0014802787884689527
