N,M,Leakage,Noise_m,Noise_std,NO,CO,SMAPE,Eq_SMAPE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
12,12,0.7999999999999999,0.1,0.15,0.4261988299664776,0.15590471587685906,0.26075178549898986,-0.013599644977942077,-0.012625201436441325,0.15314925412945343,20728,-0.00010266429357041157 + 0.0im,0.04723652457735296 + 0.0im,0.8333333333333334,0.008644015741099721
12,12,0.8999999999999999,0.1,0.15,0.3401562332724976,0.1579261628856197,-1.0835335977581528,-3.683682492680941,-0.009391936877825524,0.12029145026080477,2742,-0.0014817650644711224 + 0.0im,0.06669893500844461 + 0.0im,0.9166666666666667,0.018607500973372538
12,12,0.0,0.1,0.15,0.7342264015516357,0.0,-0.3800130640270362,-1.0127703546382683,-0.01691727406756675,0.1992213349804434,15369,-8.929003512257083e-5 + 0.0im,0.06049289546439382 + 0.0im,0.8333333333333334,0.003822692087519249
12,12,0.1,0.1,0.15,0.7465507459226753,0.025436869918969495,0.020548636376490226,0.026494611400814168,-0.016903818994136822,0.19963789791653505,10377,-0.0001568426805747393 + 0.0im,0.03774124707765841 + 0.0im,1.0,0.0010799219651636911
12,12,0.2,0.1,0.15,0.7115788324329867,0.04897109777514071,-0.014518240335454872,-0.010307653897502034,-0.0165599288460082,0.1967947088014558,6845,-0.0004275127727562708 + 0.0im,0.041359863199005885 + 0.0im,0.8333333333333334,0.004665220639195425
12,12,0.30000000000000004,0.1,0.15,0.7542941708985473,0.07512499641566125,-0.0828547409698406,-0.0930253925010141,-0.016488766931559026,0.1951703587550826,4859,-0.000874390538464549 + 0.0im,0.15583171428184409 + 0.0im,0.75,0.007230594765254617
12,12,0.4,0.1,0.15,0.7137741698839424,0.09662867610395798,-0.019956685007263202,-0.058524250656228335,-0.01704836752171292,0.20179888840526064,6505,-0.0004806554721372424 + 0.0im,0.0687780271560125 + 0.0im,1.0,0.0017389889342292388
12,12,0.5,0.1,0.15,0.749576180115967,0.12492116887903676,-0.37499860264914586,0.14944526173174782,-0.016205992052244256,0.19504576270951227,20176,-9.974776714929395e-5 + 0.0im,0.07828725705953744 + 0.0im,0.6666666666666666,0.006250611735300107
12,12,0.6,0.1,0.15,0.7250419617323901,0.1486823690812044,-0.2540625677226238,-0.24988537413857578,-0.016300623841772676,0.19327678414237967,10676,-0.00021367740152041594 + 0.0im,0.1365039889264492 + 0.0im,0.75,0.005063694591802799
12,12,0.7,0.1,0.15,0.7650655608675766,0.1788033589601065,-1.5979099511468786,-3.455836408497942,-0.0160050866887078,0.19291383380598662,16721,-0.00034875574710824974 + 0.0im,0.19969322130649167 + 0.0im,0.75,0.004849843780235757
12,12,0.7999999999999999,0.1,0.15,0.7691536019035966,0.19949133784676606,-0.09510943730122115,-0.19299878311978808,-0.015216014725357108,0.18555648150414997,5411,-0.0006582406304599356 + 0.0im,0.043122263157415366 + 0.0im,0.9166666666666667,0.006282878205941044
12,12,0.8999999999999999,0.1,0.15,0.7619890105448821,0.22322031898682937,0.10697085819157301,-1.0221058301302235,-0.012624787982438766,0.17581058678169872,8526,-0.0002559636070002317 + 0.0im,0.09425531598674475 + 0.0im,0.8333333333333334,0.00848505884378291
12,12,0.0,0.1,0.15,0.8347211859505582,0.0,-0.21420520697512999,-0.6453360946029943,-0.01690278017357573,0.19899782831649815,11995,-0.0001758704535057604 + 0.0im,0.12227328274470181 + 0.0im,0.8333333333333334,0.002969087175131757
12,12,0.1,0.1,0.15,0.7996058557072775,0.02598428314072431,-0.07031313115872076,-0.2287918266585094,-0.01669900614323235,0.19888562159739478,11751,-0.00031698052681953544 + 0.0im,0.06914583259491054 + 0.0im,0.9166666666666667,0.002867046077782906
12,12,0.2,0.1,0.15,0.8500651656120202,0.05259768759687193,-0.12316746512527493,-0.10582879298689439,-0.01657992647047662,0.19639112445925422,7840,-0.00021375218991332877 + 0.0im,0.03526816015693251 + 0.0im,0.75,0.00633013542758404
12,12,0.30000000000000004,0.1,0.15,0.8084635760008944,0.07744522779386631,-0.3076213932024319,-1.84748799988296,-0.016662275785142042,0.19732938153500548,16380,-2.5947300383808204e-5 + 0.0im,0.15499524355328384 + 0.0im,0.75,0.003200401121772863
12,12,0.4,0.1,0.15,0.8270075620870531,0.1043541411742253,-0.14695724940877847,-0.16416882021457413,-0.01682201662858054,0.20133071714433007,6827,-0.00038788206741920703 + 0.0im,0.11584252709030096 + 0.0im,0.8333333333333334,0.0050898197438351365
12,12,0.5,0.1,0.15,0.8210359177729063,0.13060584213429188,-0.11193574492412149,-0.36797581302775023,-0.015912936265869992,0.19122050365886947,14895,-0.0001554616967145066 + 0.0im,0.04433703790273331 + 0.0im,0.75,0.005367070613229547
12,12,0.6,0.1,0.15,0.7969466110977173,0.15419211846783112,0.019060600238709185,-0.20872207010950136,-0.016745869815513445,0.20105400835316803,10578,-5.1534317174879295e-5 + 0.0im,0.11879722190627087 + 0.0im,0.75,0.004011499191410168
12,12,0.7,0.1,0.15,0.8350334957137617,0.1848726530473144,-0.20684207038602284,-0.43330407318641867,-0.01609610570927568,0.19214047386858282,17923,-0.00026723117672787473 + 0.0im,0.0817349200214877 + 0.0im,0.9166666666666667,0.002483573249385419
12,12,0.7999999999999999,0.1,0.15,0.8092175542216133,0.20710309550172346,-0.11501473274351724,0.09325542863226881,-0.016595598479026183,0.2003922945083474,11132,-0.0003905571188015523 + 0.0im,0.04191881882679467 + 0.0im,0.9166666666666667,0.0037842927970464925
12,12,0.8999999999999999,0.1,0.15,0.8304644328468835,0.2346960676007295,-0.35435194448295354,0.3472022882790074,-0.011853061663046347,0.15452240045576776,11447,-0.00048234154860413457 + 0.0im,0.1258526167445222 + 0.0im,0.6666666666666666,0.010823757009320381
12,12,0.0,0.1,0.15,0.8512587770968494,0.0,-0.24066634948224147,-0.16384764782890862,-0.016679623929794177,0.19913789779808766,26262,-7.196877735522159e-5 + 0.0im,0.11046811651684632 + 0.0im,0.8333333333333334,0.005233143656710308
12,12,0.1,0.1,0.15,0.8305326317999848,0.026581635862699453,-0.002656655452087289,-0.020066880144548535,-0.016845656582956496,0.19994037436724788,7653,-0.00031297297731324467 + 0.0im,0.07258658464145938 + 0.0im,1.0,0.0009926363385469382
12,12,0.2,0.1,0.15,0.8055981386661974,0.05181531778050727,0.05184103243238073,0.21681459110367304,-0.016624456459508684,0.19905083870662,22679,-0.00019161538321644188 + 0.0im,0.06364113577501916 + 0.0im,0.9166666666666667,0.002742855098348047
12,12,0.30000000000000004,0.1,0.15,0.8367573328029007,0.07867120435777784,-0.07355863259791057,-0.10410550951391145,-0.01660435606906417,0.19794648951765992,6396,-0.0007073294104631579 + 0.0im,0.10788804037803575 + 0.0im,0.8333333333333334,0.004133077031601301
12,12,0.4,0.1,0.15,0.8339076720554603,0.10414325179552897,-2.280733761694836,-6.302879619195533,-0.01625478995261071,0.1947395095393667,25161,-6.951898817144732e-5 + 0.0im,0.07208890678156991 + 0.0im,0.6666666666666666,0.004353348064473259
12,12,0.5,0.1,0.15,0.8462260515826048,0.13239391397077718,0.36301727520697513,0.3598501372996026,-0.01663299608941757,0.19877965784695475,13876,-4.011050364159266e-5 + 0.0im,0.059509175313982934 + 0.0im,0.8333333333333334,0.0016804068289810858
12,12,0.6,0.1,0.15,0.8006911482662573,0.15640721635641905,-0.13791071182344197,-0.22926901072356973,-0.016434463663739404,0.1976870362416094,6774,-0.0005584497806022769 + 0.0im,0.06994372338779056 + 0.0im,0.9166666666666667,0.0050432785425858885
12,12,0.7,0.1,0.15,0.8398424595264357,0.18614200053925248,0.31591063716730344,0.4456277755622629,-0.01611659564945363,0.19455513550118597,7998,-0.00016563252371103496 + 0.0im,0.06554418931852053 + 0.0im,1.0,0.0021810233898151787
12,12,0.7999999999999999,0.1,0.15,0.8314298711751676,0.21287588127932927,0.04572966596382586,0.004319977165606106,-0.015809219612115757,0.19072590728481456,7068,-0.0007085092106093443 + 0.0im,0.12658217486989032 + 0.0im,1.0,0.001880161895320882
12,12,0.8999999999999999,0.1,0.15,0.8030200843044174,0.23381041257240656,-1.5737540311913203,-4.687426668029442,-0.017753009470893696,0.21194679432102703,19591,-0.0003634543210568103 + 0.0im,0.14817878661472764 + 0.0im,0.9166666666666667,0.006338132239484097
12,12,0.0,0.1,0.2,0.4728049607166207,0.0,0.4439372694909401,0.9408773878837277,-0.01700829548046013,0.19538628960029145,10132,-6.104436236285495e-5 + 0.0im,0.0440754302983489 + 0.0im,0.75,0.020989684258169976
12,12,0.1,0.1,0.2,0.37819000011204307,0.01812277307487521,-0.06767812833567753,0.07026956473537878,-0.017502252954534038,0.19701327470150096,4450,-0.0010687826908795052 + 0.0im,0.0416634778264353 + 0.0im,0.8333333333333334,0.01253032502165757
12,12,0.2,0.1,0.2,0.4211793455628607,0.03887704027677025,0.0679249015694434,0.22003726821716182,-0.016684405093809015,0.19758973911787572,7768,-0.0002428070872609467 + 0.0im,0.061046904285962586 + 0.0im,0.8333333333333334,0.013495307921086648
12,12,0.30000000000000004,0.1,0.2,0.5048704916067285,0.06022500067545525,-0.08730462274146858,-0.3093735594995646,-0.01670363350692007,0.19222498985772504,2860,-0.0014586246750124265 + 0.0im,0.07663818883222266 + 0.0im,0.8333333333333334,0.028218866063925364
12,12,0.4,0.1,0.2,0.5171073654637074,0.08507146026580918,-0.5659094914564349,-1.5434196733401913,-0.016734113165917188,0.19988390613957815,12349,-0.0001593821621509482 + 0.0im,0.08093430281540252 + 0.0im,0.75,0.016737438408331296
12,12,0.5,0.1,0.2,0.37949187521687233,0.09263104682628728,-0.03222668426119637,-0.07300363999312078,-0.016019215367467983,0.19032274866162902,2756,-0.002345376750787427 + 0.0im,0.06931551769200435 + 0.0im,0.9166666666666667,0.01292889003860358
12,12,0.6,0.1,0.2,0.43424434841996506,0.11233225253738321,0.20346507666553793,0.2309359784601229,-0.014861128214998708,0.17780817644637562,4173,-0.00047409101446191506 + 0.0im,0.06776716568463784 + 0.0im,0.8333333333333334,0.012988723073748615
12,12,0.7,0.1,0.2,0.4845617494511775,0.13060148446952866,-0.12386877129690642,-0.27078665883155656,-0.016885582919534316,0.19870782584809513,2314,-0.0026143134691791487 + 0.0im,0.03053797976049093 + 0.0im,1.0,0.01235797240349647
