N,M,Leakage,Noise_m,Noise_std,NO,CO,SMAPE,Eq_SMAPE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
2,2,0.0,0.1,0.1,0.8837533966246738,0.0,0.3827643899259975,-0.04977135350734918,-0.09381988465243485,0.15892975598376333,195,-0.04107024401623661 + 0.0im,-0.041070244016236684 + 0.0im,1.0,0.05407269377481249
2,2,0.1,0.1,0.1,0.30492241620053095,0.08947107579210353,0.4199981610729115,0.8401187585107456,-0.09670327085539343,0.19013302109652813,58,-0.12429851832729959 + 0.0im,-0.08417780918079415 + 0.0im,1.0,4.967726746627196e-17
2,2,0.2,0.1,0.1,0.6888629876701492,0.11937065269132363,0.5405284148498583,0.15904892513992241,-0.0997760641598387,0.19866114196977952,175,-0.03870354682074424 + 0.0im,-0.043144007890163816 + 0.0im,1.0,1.590515512933099e-17
2,2,0.30000000000000004,0.1,0.1,0.8308975112369705,0.20771574282394425,0.18844766137388963,-0.03618424978869029,-0.11748740128832136,0.20097680460205988,578,-0.008173317297077525 + 0.0im,0.11539149941596236 + 0.0im,1.0,5.744235911201924e-15
2,2,0.4,0.1,0.1,0.3981794944466815,0.19981617384231162,0.5258005572454185,1.0328535238464047,-0.11903974253059176,0.23793464508628093,60,-0.08246101223810186 + 0.0im,-0.051078486829976774 + 0.0im,1.0,5.0096289087793974e-17
2,2,0.5,0.1,0.1,0.9359237060824254,0.2126775955823893,0.2018875880626424,0.11154601309230582,-0.10606674493417059,0.20167033310243968,665,-0.0068261868922455836 + 0.0im,0.11536646987308334 + 0.0im,1.0,0.011592696316378827
2,2,0.6,0.1,0.1,0.9997934344715294,0.24694135429059907,-14.746668757617188,-20.506351444219376,1.4423739123949582,-2.4106268659745025,263,-0.04370754872975598 + 0.061479803783366906im,4.5236887102649375 + 0.0im,1.0,0.6947622405299786
2,2,0.7,0.1,0.1,0.8473569670861093,0.1220683696462232,0.3191236991930084,0.39032735216994224,-0.0107711904979707,0.03557382945179738,94,-0.10571377753037897 + 0.0im,-0.1057137775303789 + 0.0im,1.0,0.2585466189548096
2,2,0.7999999999999999,0.1,0.1,0.3369590362281033,0.6656939349613714,1.0404343448254432,1.6036674628081202,-0.04576841114852342,0.09022841359560535,118,-0.10000000000000034 + 0.1732050807568876im,-0.006568661859791984 + 0.0im,1.0,4.072787238803274e-17
2,2,0.8999999999999999,0.1,0.1,0.4334868586312587,0.7526433846446995,1.5436933512437003,1.1181729359088854,-0.03424135496867341,0.06653405075136379,231,-0.05000000000000006 + 0.13228756555322954im,0.002115651152078693 + 0.0im,1.0,2.812649052651114e-16
2,2,0.0,0.1,0.1,0.2548389177065022,0.0,0.3320476199052016,0.7053409422077178,-0.10058931201077895,0.20000000000000004,48,-0.1373239287760986 + 0.0im,-0.11423755158538942 + 0.0im,1.0,2.7755575615628914e-17
2,2,0.1,0.1,0.1,0.8985499191766037,0.019274712124130077,0.3923613913892555,0.0247419012320782,-0.08067335820329544,0.14090618418189566,170,-0.04946566455907622 + 0.0im,-0.04946566455907614 + 0.0im,1.0,0.07068565084408322
2,2,0.2,0.1,0.1,0.4598289132737976,0.1286833930765175,0.7173702044780399,0.9179944338835273,-0.10624396461378093,0.20063129284446848,116,-0.06709410926599345 + 0.0im,-0.01369939259019795 + 0.0im,1.0,3.162120898651931e-17
2,2,0.30000000000000004,0.1,0.1,0.5126763154188235,0.1428526796883784,0.6811560973102458,0.8221677224912509,-0.10798281604404744,0.21312713986263174,110,-0.06400025074971143 + 0.0im,-0.06046866116348992 + 0.0im,1.0,3.639585781376136e-17
2,2,0.4,0.1,0.1,0.39103513918880695,0.3201175453137466,0.5585063790940717,1.0368085063113832,-0.09962301980523178,0.2014784075105358,67,-0.10725383801883248 + 0.0im,-0.04742049378428133 + 0.0im,1.0,7.807650135060998e-17
2,2,0.5,0.1,0.1,0.9780470056876717,0.3439199760271181,0.004988907446821891,-0.3621629513640773,-0.09008673566667602,0.18435150241688197,816,-0.008361568744547748 + 0.0im,-0.008361568744547576 + 0.0im,1.0,0.013846972825425541
2,2,0.6,0.1,0.1,0.8680732423020998,0.5002415046442009,0.3663376847797323,-0.13474376350285758,-0.09062442072504188,0.18324409434734332,367,-0.018243425957571505 + 0.0im,0.03788294077195342 + 0.0im,1.0,1.0091231861459324e-16
2,2,0.7,0.1,0.1,0.9969658875368499,0.4431897403238279,-0.25692245573142,-1.0334987708371288,-0.11798583083987582,0.17692025466203498,848,-0.00990211501659298 + 0.0im,-0.009902115016588275 + 0.0im,1.0,0.02948910495978472
2,2,0.7999999999999999,0.1,0.1,0.10527381479335604,0.18359912328730593,1.106415937521459,1.6492625733750002,-0.06707058221343709,0.13449525238887045,117,-0.09999999999999991 + 0.17320508075688767im,-0.08154509918684905 + 0.0im,1.0,1.6699907520654668e-16
2,2,0.8999999999999999,0.1,0.1,0.9934545062726229,0.5634403563174973,-15.222385752419566,-22.7997123063556,0.02379628242984077,-0.13571315140555018,663,-0.012426617484934146 + 0.0im,0.1270808630057226 + 0.0im,1.0,0.034441572051955124
2,2,0.0,0.1,0.1,0.8893892499285555,0.0,0.02906659612722697,-0.36384690440315115,-0.10265752969653263,0.19021017551670347,619,-0.00978982448329647 + 0.0im,0.10776652899210949 + 0.0im,1.0,0.01063675605115418
2,2,0.1,0.1,0.1,0.8187963054699473,0.0691118883339298,0.194312838649815,-0.3656636843039788,-0.10015382403873127,0.1814762123322194,384,-0.017211585249725 + 0.0im,0.09004164813174695 + 0.0im,1.0,0.019271196354248833
