N,M,Leakage,Noise_m,Noise_std,NO,CO,SMAPE,Eq_SMAPE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
4,4,0.6,0.1,0.15,0.8856757912649241,0.2832120505308825,-1.4362548563161042,-1.1269574692462814,-0.04849420780514328,0.19747557696684592,11871,-0.0005392417625836593 + 0.0im,0.08427495850826464 + 0.0im,0.75,0.010815071481641297
4,4,0.7,0.1,0.15,0.899516864947457,0.3040337674453545,-0.40999989772583106,-0.059289847622709724,-0.057541277815484286,0.26868155940211275,7555,-0.00018180180946385054 + 0.0im,0.28328432539897563 + 0.0im,1.0,0.002492852513217467
4,4,0.7999999999999999,0.1,0.15,0.9259620108732429,0.38834938079448605,-0.07201466531707938,-0.3473737058934141,-0.04335460732557037,0.1811109201669086,2137,-0.002850935504583088 + 0.0im,0.08961482602917122 + 0.0im,1.0,0.009264188412638244
4,4,0.8999999999999999,0.1,0.15,0.8237849183737074,0.41138626309317616,0.2332943034207388,-0.2753150794710638,-0.027826848700988834,0.11973467324689781,1241,-0.004793559595503648 + 0.0im,0.06978354536930154 + 0.0im,1.0,0.007751322955759658
4,4,0.0,0.1,0.15,0.768794520338576,0.0,0.0033328025994953715,-0.02447608616474984,-0.050077716205845196,0.1996254502358481,6173,-0.0007490995283038629 + 0.0im,0.06521479050900142 + 0.0im,1.0,0.0008519617639923785
4,4,0.1,0.1,0.15,0.8978610747709156,0.046561298846239066,-0.10709073595077077,-0.2294187227984243,-0.049082349723552195,0.19576421381332176,3036,-0.0027679033171784735 + 0.0im,0.1772180261752758 + 0.0im,1.0,0.003795815607945678
4,4,0.2,0.1,0.15,0.8909481360197559,0.09265707592490431,0.007098312905041758,-0.0410849502382507,-0.04919320062801302,0.19622922325208836,3432,-0.0017266742391682497 + 0.0im,0.06498032228455532 + 0.0im,1.0,0.00226017072785811
4,4,0.30000000000000004,0.1,0.15,0.8583723609916354,0.14481353024751115,0.14117391386747422,0.27286592628655243,-0.051060076138567265,0.1967948860964901,6402,-0.00041905430008960006 + 0.0im,0.10206446771001652 + 0.0im,1.0,0.0005032823252317806
4,4,0.4,0.1,0.15,0.8411356398387101,0.19638375938706368,-0.33075226509328415,-0.5622984506009726,-0.05095282165372574,0.2025035102283173,5887,-0.000642194880595159 + 0.0im,0.07362777518297721 + 0.0im,1.0,0.004532184799004532
4,4,0.5,0.1,0.15,0.8905022872360817,0.23261211408399426,0.13002622804245398,0.1377883940537169,-0.0505020422275467,0.2007245688191599,13310,-0.00023113849937052592 + 0.0im,0.04128573695744822 + 0.0im,1.0,3.979206394092837e-14
4,4,0.6,0.1,0.15,0.8041163115971934,0.2738686216060443,-0.0915711487710523,-0.2114108051010861,-0.053576885179613815,0.20958295882560807,4190,-0.0015047511871310452 + 0.0im,0.054567700085599476 + 0.0im,1.0,0.0026100480773897728
4,4,0.7,0.1,0.15,0.7433721820700336,0.29943926602808,0.16967431700673247,0.19393084116339113,-0.05117923101981976,0.206608113751169,10820,-0.0002477150653867814 + 0.0im,0.008942533509401293 + 0.0im,1.0,0.00046427438699403646
4,4,0.7999999999999999,0.1,0.15,0.8116551545605821,0.381335536769336,0.3866834147952256,-0.35986607974018114,-0.043830925497420445,0.18404147217537864,483,-0.019190340147631157 + 0.0im,0.13104421830939886 + 0.0im,1.0,0.08258419912930313
4,4,0.8999999999999999,0.1,0.15,0.8778967833987457,0.4128439836115796,0.1807717168894395,0.012157109799932106,-0.05296825614869387,0.2171574564894173,5183,-0.00048803895752739363 + 0.0im,0.13559950246840882 + 0.0im,1.0,8.708517512998169e-14
4,4,0.0,0.1,0.2,0.5272671693337807,0.0,0.24639524827313136,-0.22203773236435057,-0.05604576161557887,0.189603006817614,337,-0.020793986364771942 + 0.0im,0.05348834961236895 + 0.0im,1.0,0.02417703185020528
4,4,0.1,0.1,0.2,0.45749531002701804,0.02905553060389419,-0.21252780978185307,-0.9950440461152666,-0.043084940716523565,0.16625953745890193,716,-0.012846603424700448 + 0.0im,-0.007113292299804101 + 0.0im,1.0,0.07353730048903423
4,4,0.2,0.1,0.2,0.6512395669512363,0.07748207964513346,0.47132234900064923,-0.09616176168010948,-0.04276649626206882,0.17059310193836652,241,-0.03784895500195949 + 0.0im,-0.026652179906005515 + 0.0im,1.0,0.07116478157928674
4,4,0.30000000000000004,0.1,0.2,0.5423525166619435,0.11860899942009773,-0.7778401655653948,-1.4652833171203328,-0.03698244297149239,0.12350667753262236,1076,-0.0038036635593144195 + 0.0im,0.022164953609009524 + 0.0im,1.0,0.11974705183581635
4,4,0.4,0.1,0.2,0.6231053899801026,0.15707999611536083,-0.16340348173993344,-0.2633779290656067,-0.04527055150035163,0.18039723073545594,1802,-0.0020030062037098193 + 0.0im,0.08276638546534129 + 0.0im,0.75,0.027201746600706872
4,4,0.5,0.1,0.2,0.3535435478874771,0.20818107940825611,0.11908786695984497,0.03128522686363996,-0.045553703930620505,0.17999223927256836,886,-0.00580978988003054 + 0.0im,0.045686148308367945 + 0.0im,1.0,0.009991421000986073
4,4,0.6,0.1,0.2,0.8394023212652086,0.28831437992998754,-1.0268938004311958,-2.0002273920457383,-0.05670897110153082,0.22524527999172725,2051,-0.0037347640410722626 + 0.0im,0.1111950824165376 + 0.0im,0.75,0.047108985991401064
4,4,0.7,0.1,0.2,0.8702313711903487,0.21463525437699016,-18.260290338792718,-17.699940643954292,0.0338578533670227,-0.12890217019836547,2151,-0.003583251983245377 + 0.0im,0.12441531514451343 + 0.0im,0.75,0.10183841261005235
4,4,0.7999999999999999,0.1,0.2,0.29111236392094714,0.3330505741407863,-6.746908308008762,-21.330455969877015,0.029872463214446365,-0.23729668596346531,264,-0.03436066689369046 + 0.0im,0.2653815357351569 + 0.0im,1.0,0.11559932638611736
4,4,0.8999999999999999,0.1,0.2,0.5061413342389187,0.3442967802194477,0.6275938017844468,-0.17482548743942816,-0.39020470441926036,1.2804020175478408,641,-0.013861302761626048 + 0.0im,0.7245840192627703 + 0.0im,1.0,0.024476717164515854
4,4,0.0,0.1,0.2,0.7667155848301014,0.0,-0.053573146058789996,-0.10685081362345578,-0.05185728357963914,0.19587947244341497,1885,-0.00302092546224785 + 0.0im,0.04364676176090059 + 0.0im,1.0,0.008539696002533074
4,4,0.1,0.1,0.2,0.8547166753217277,0.05136159467610456,-0.0302296241031509,-0.04702415367258544,-0.05206651623379587,0.1991496990930978,3394,-0.00044376231549591953 + 0.0im,0.24605147754883985 + 0.0im,1.0,0.0034017471466274473
4,4,0.2,0.1,0.2,0.7047195718512593,0.08229048169738995,0.021479622829196576,-0.03417592381400373,-0.050738134909315405,0.2020780124730926,2070,-0.002764459102796325 + 0.0im,0.07380730177521969 + 0.0im,1.0,0.0031966344207955484
4,4,0.30000000000000004,0.1,0.2,0.9552888324352905,0.1348635755384454,-0.04895153247096916,-0.1985805584848251,-0.04691107279395345,0.18796899665369116,1071,-0.006289707882328372 + 0.0im,-0.006289707882328291 + 0.0im,1.0,0.009760361733701284
4,4,0.4,0.1,0.2,0.789307298415901,0.1836812106980141,1.0903566599189294,0.3548211675962124,-0.05241441193764029,0.20480067336597618,9805,-0.00021521615057390272 + 0.0im,0.06425179272468584 + 0.0im,0.75,0.005371006320238221
4,4,0.5,0.1,0.2,0.8750686850230018,0.23568821251667094,-0.38366399267476525,-0.6193589051947337,-0.0507724440112848,0.1966162732154137,3649,-0.0012737309562114464 + 0.0im,0.12175828987105629 + 0.0im,1.0,0.008999392128421574
4,4,0.6,0.1,0.2,0.7533127427328677,0.26589108521414445,1.162969683563077,0.11132379505150658,-0.04973123373143369,0.20275287734319133,6668,-0.0005317186525337845 + 0.0im,0.09681508356280805 + 0.0im,0.75,0.00494778818314084
4,4,0.7,0.1,0.2,0.8558211775077822,0.32049172200692605,-0.2787845851755865,-1.0388614607676774,-0.04379541952404492,0.17514958553984816,1016,-0.00820675163644694 + 0.0im,0.12489503355258592 + 0.0im,1.0,0.044749427588709555
4,4,0.7999999999999999,0.1,0.2,0.8017345862413396,0.3375884188595907,0.37600027356586246,0.5728688869433214,-0.04933928042700617,0.20062425871440953,1856,-0.0003722934062866813 + 0.0im,0.06098958738084834 + 0.0im,1.0,0.0033847933704908486
4,4,0.8999999999999999,0.1,0.2,0.9310205568657451,0.4502287555927182,-18.894262968286256,-15.194979347008767,-0.04585317375294525,-0.3516523870787411,4123,-0.0033346990090775013 + 0.0im,0.14909270463223318 + 0.5843853994663559im,0.75,0.058200351027237314
4,4,0.0,0.1,0.2,0.8283018059037346,0.0,-0.0028328381128337222,-0.025038860725639035,-0.05209900222240529,0.19966891449191831,5567,-0.0006621710161633121 + 0.0im,0.04235888700228457 + 0.0im,1.0,0.0006857184115224059
4,4,0.1,0.1,0.2,0.9250152359937753,0.04976669033837276,-0.14409637081422558,-0.2280748178269867,-0.049631622011539714,0.19579471630878742,4156,-0.0003683688974268774 + 0.0im,0.09794242521750657 + 0.0im,0.75,0.006921896963509033
4,4,0.2,0.1,0.2,0.8567498373214923,0.08914741483154198,0.01819037599245376,0.0018765114276326055,-0.05079707359804969,0.1990034312510216,4220,-0.00014959705173253935 + 0.0im,0.04057350841280555 + 0.0im,1.0,4.9046535067366834e-11
4,4,0.30000000000000004,0.1,0.2,0.7938139861544232,0.14029486713790987,0.015652436421816213,0.08563414903033625,-0.05038934461265757,0.18957349457686687,2120,-0.00287511658046493 + 0.0im,0.11629806131016367 + 0.0im,0.75,0.019540827753555548
4,4,0.4,0.1,0.2,0.7762305155738061,0.17864098831065034,-0.02089314406572882,-0.21001569127617206,-0.04881771559676402,0.19313152502640463,1355,-0.0053358825758622825 + 0.0im,0.055471029559068706 + 0.0im,1.0,0.007547227267833674
4,4,0.5,0.1,0.2,0.8401104065223599,0.22926865513407096,0.062310951689723504,-0.16168127746828442,-0.04712506815222338,0.1870522217572458,872,-0.009052412846991837 + 0.0im,0.06486131546743046 + 0.0im,1.0,0.016711324951278608
4,4,0.6,0.1,0.2,0.7862138558166107,0.25024181719644617,-0.36347215657981574,-0.521633612873044,-0.04795079070173324,0.1897013689532811,3409,-0.000836007478382462 + 0.0im,-0.0008360074783878568 + 0.0im,0.75,0.010408703395852172
4,4,0.7,0.1,0.2,0.8974508308204916,0.3327289644637637,-0.09417513178972442,-0.23163222146008766,-0.04916940300549313,0.20940843905075285,2346,-0.00271028337702319 + 0.0im,0.05575675836492779 + 0.0im,1.0,0.0070777086779180935
4,4,0.7999999999999999,0.1,0.2,0.8898946878530445,0.38176163646244016,-4.453336145055276,-11.984653276669855,-0.045341858528320435,0.183005796342879,6385,-0.00045344387925086254 + 0.0im,0.07579819707474234 + 0.0im,0.75,0.023250782580906067
4,4,0.8999999999999999,0.1,0.2,0.7495642309632581,0.420765359321758,0.19100166775854968,-0.764249686692961,-0.014502305875695782,0.08207750731562677,1729,-0.003767288260289632 + 0.0im,0.009028105023343896 + 0.0im,1.0,0.021156948854310745
4,4,0.0,0.1,0.2,0.9000254374475225,0.0,-0.2564350621194927,-0.4039047956050838,-0.049599404396459094,0.18997914599124244,2029,-0.0022500948029814385 + 0.0im,0.03893397255880258 + 0.0im,0.75,0.019089188698455342
4,4,0.1,0.1,0.2,0.9419329137846486,0.04908634760528083,0.03998524829303527,0.06982715032311668,-0.0502471771846742,0.2006505841903592,26018,-4.7831798640763016e-5 + 0.0im,0.00873275004376683 + 0.0im,1.0,5.0850953599502635e-5
