N,M,Leakage,Noise_m,Noise_std,NO,CO,SMAPE,Eq_SMAPE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
5,5,0.0,0.1,0.1,0.7058576702488022,0.0,-0.9646352931441956,-1.410104583685637,-0.03945801573871628,0.1944491414470917,7993,-0.00026774316140144405 + 0.0im,0.008638255710601719 + 0.0im,0.8,0.02083749543316656
5,5,0.1,0.1,0.1,0.662819790554517,0.03616678514452267,0.024346353975875177,0.004158738093073499,-0.0436232160980021,0.20150310361679397,4447,-0.0002448495463657969 + 0.0im,0.05546625326368327 + 0.0im,1.0,1.4225292303332314e-15
5,5,0.2,0.1,0.1,0.6849209423420517,0.07328044337589483,-0.053913922142761014,-0.0794313339190321,-0.04016427781004952,0.1978358516979079,4002,-0.0010971077366881792 + 0.0im,0.06317153299128678 + 0.0im,1.0,0.0061722002315550755
5,5,0.30000000000000004,0.1,0.1,0.8040901127281743,0.12587778217765208,-0.16520088383233433,-0.06735272757448435,-0.04032258828682069,0.19910464629168162,52031,-6.762038005379499e-5 + 0.0im,0.1330361413819354 + 0.0im,1.0,7.944301946662824e-5
5,5,0.4,0.1,0.1,0.8122386568378758,0.16907868982581975,0.06670275461182731,-0.0027634802573845846,-0.040472815072736576,0.1995138925950787,4529,-0.0005655056997178128 + 0.0im,0.09312848892240819 + 0.0im,1.0,0.0015226591421057228
5,5,0.5,0.1,0.1,0.7359138011368962,0.19764555043838414,-0.05085588874616645,-0.0715568119740739,-0.03419246440843967,0.16974019981351846,3894,-0.0008760650354741026 + 0.0im,0.05140922885323809 + 0.0im,1.0,0.005296712444689438
5,5,0.6,0.1,0.1,0.6564053511877238,0.21702731526701252,0.01736746269300341,0.02107564923936655,-0.04283473649234884,0.20919549522561637,3202,-0.002455571268395275 + 0.0im,0.10383019807177132 + 0.0im,1.0,0.003570873936973064
5,5,0.7,0.1,0.1,0.7821438520445898,0.2703531092478774,-0.09160413717544134,-0.5416724770329586,-0.026122159239523515,0.11830324512005841,833,-0.00859372490821945 + 0.0im,0.06627459686385725 + 0.0im,1.0,0.02198098623481304
5,5,0.7999999999999999,0.1,0.1,0.7839465558526939,0.31963526846474394,-3.1707391703227614,-1.4170616864148746,-0.0269218533242387,0.06458616632419342,2726,-0.002934598408103786 + 0.0im,0.07688284031192294 + 0.0im,0.6000000000000001,0.06924445871899762
5,5,0.8999999999999999,0.1,0.1,0.852354959039238,0.3764626564326542,-10.033670187956393,-11.158797248979496,-0.01598257831833681,0.17309890047566764,59165,-6.566951131866961e-5 + 0.0023157020464523673im,0.0015216054802314849 + 0.004214974720649906im,0.8,0.04558407973070885
5,5,0.0,0.1,0.1,0.9039474009064515,0.0,-0.10193389348773892,-0.18925707564218636,-0.041725705423426004,0.19554538540599659,1783,-0.0032681662140651244 + 0.0im,0.16898719113782004 + 0.0im,1.0,0.004874084891974439
5,5,0.1,0.1,0.1,0.8214707331145659,0.03875675336540507,-0.10387052194709505,-0.3614920087535471,-0.03908827406030228,0.1931226128284978,1589,-0.003833243069739014 + 0.0im,0.009211325255026388 + 0.0im,1.0,0.008944076999857062
5,5,0.2,0.1,0.1,0.7377823195796105,0.08728771700321437,-0.032129033342717744,-0.07494881429416342,-0.04080270157564168,0.20239380132544885,8732,-0.0007355200000078822 + 0.0im,0.07780454945197952 + 0.0im,1.0,0.0008919651152080314
5,5,0.30000000000000004,0.1,0.1,0.8474573836740322,0.1240197773383957,-0.01538231782433934,-0.046676835833340855,-0.040202065588136514,0.19651737132043462,3664,-0.0006577807489370778 + 0.0im,0.08885847266238504 + 0.0im,1.0,0.005925268314602146
5,5,0.4,0.1,0.1,0.8388955533604354,0.16051624202821022,-0.02492505836406821,-0.042070850691127676,-0.04436151360273886,0.2208148383738157,4797,-0.0008645682183719969 + 0.0im,0.09711215226156616 + 0.0im,1.0,0.002138212808457723
5,5,0.5,0.1,0.1,0.8465210751455483,0.20624426788788364,0.1477451705201507,0.24605847324649163,-0.03878819096115594,0.19612691960245962,4761,-0.0009222737530204441 + 0.0im,0.10492320490471328 + 0.0im,1.0,0.0025876499423723716
5,5,0.6,0.1,0.1,0.7859512777458462,0.2561060746504938,-0.07287223162290753,-0.22585915534116,-0.03698094925236907,0.18821708841946552,3764,-9.873924053612095e-5 + 0.0im,0.08481841378784992 + 0.0im,0.8,0.011529805848847713
5,5,0.7,0.1,0.1,0.8559055348167031,0.2622852102239761,-2.0319692643056437,-3.842673715910265,-0.046387464898817135,0.2589110944069368,1794,-0.003077287599612351 + 0.0im,0.14537883338081434 + 0.0im,0.4,0.05513933222869739
5,5,0.7999999999999999,0.1,0.1,0.8005572143803553,0.30989485321343896,-0.04665576555001672,-0.008943211297022347,-0.03581973837192521,0.19284720952265338,4981,-0.0015091629196413428 + 0.0im,0.027188455047753957 + 0.0im,1.0,0.0027067957527927493
5,5,0.8999999999999999,0.1,0.1,0.8620880156177282,0.3937048619768727,-3.477112135154487,-8.875656447234036,-0.03864480755498834,0.13925500088722603,3953,-0.0011152477434222753 + 0.0im,0.058331559256550064 + 0.0im,1.0,0.0036599780101789076
5,5,0.0,0.1,0.1,0.8079626030980219,0.0,-0.018525189276929383,-0.22764865997820288,-0.03985091112701409,0.19533393710495733,1276,-0.005610088191520135 + 0.0im,0.06212106812906701 + 0.0im,1.0,0.008350258894444807
5,5,0.1,0.1,0.1,0.8171159281390555,0.04240327369032773,0.0067860629401026015,-0.036787353870108175,-0.03992088019394425,0.19914180097183637,4178,-0.0014174561686474613 + 0.0im,0.03988003552331654 + 0.0im,1.0,0.0016894299126204945
5,5,0.2,0.1,0.1,0.8405806044785294,0.08241524499724144,-0.11223100095949128,-0.2489130354008446,-0.04022332318729182,0.19906906164532753,46002,-0.00012253010097776636 + 0.0im,0.09022613406590382 + 0.0im,1.0,0.0001283900072372616
5,5,0.30000000000000004,0.1,0.1,0.8375748724482296,0.12643537568099483,-0.03987365945581252,-0.10501072744240811,-0.03876313072476358,0.19486305458240655,3466,-0.0018534310488820408 + 0.0im,0.07573242636717786 + 0.0im,1.0,0.0056587576891018645
5,5,0.4,0.1,0.1,0.8184236610630372,0.16988233147858217,0.0441073983855835,0.0873117694827753,-0.040935508427998146,0.20472980621929188,21928,-0.00010442539099756717 + 0.0im,0.12053724531150685 + 0.0im,1.0,3.5982418031724766e-9
5,5,0.5,0.1,0.1,0.9172696669810093,0.20585267820356226,0.21238345081201387,0.05424845189260638,-0.03741100066354658,0.18832818257601253,6473,-0.0009450290832016877 + 0.000257477370435589im,0.09281086470421913 + 0.0im,0.8,0.005830001679550205
5,5,0.6,0.1,0.1,0.9538380653473086,0.2599492290150367,-0.6886180743438636,-1.075946952849421,-0.03851331283000929,0.18700742142394552,2641,-0.001913797691810273 + 0.0im,0.09539288290862101 + 0.0im,0.8,0.02283707661067619
5,5,0.7,0.1,0.1,0.7901115321952585,0.2563462429349214,-0.2492313423770939,1.0953327267389146,-0.037962870719382036,0.1813628699000936,6323,-0.0004032679480414599 + 0.0im,0.21353825861047004 + 0.0im,0.6000000000000001,0.026663061195316425
5,5,0.7999999999999999,0.1,0.1,0.7769997303185652,0.2939354323816923,0.15035705943747357,0.16167357205129843,-0.048835234737496534,0.24339747878509416,33847,-8.308629310782962e-5 + 0.0im,0.021516082048358018 + 0.0im,1.0,0.00011335844865222844
5,5,0.8999999999999999,0.1,0.1,0.8400888504432698,0.35861824498396633,0.05196072275440188,0.11653621028834829,-0.051458645714503135,0.2807905421868391,5392,-0.0007988681640044989 + 0.0im,0.09604904887964522 + 0.0im,0.8,0.007089437891646034
5,5,0.0,0.1,0.15,0.5703839740348017,0.0,0.12578927151433691,-0.2692327308151662,-0.04003663796768762,0.18696918738596335,468,-0.014132589380807546 + 0.0im,0.017934584082698934 + 0.0im,1.0,0.03191121012249089
5,5,0.1,0.1,0.15,0.49808535653592656,0.03581192808646817,-0.008076435916823253,-0.16930563999761966,-0.04227942637811097,0.1960411153991765,1081,-0.004427582990358341 + 0.0im,0.03929773326015979 + 0.0im,1.0,0.005640825127581469
5,5,0.2,0.1,0.15,0.5135528465264001,0.05976880777583799,-0.1967754890031255,-0.6403956851756085,-0.03621902017027844,0.16313898622462375,824,-0.006319769717321452 + 0.0im,0.12408827541732849 + 0.0im,1.0,0.056995017541286344
5,5,0.30000000000000004,0.1,0.15,0.3712347815800475,0.0845271273654348,0.4078186962639208,-0.30089499463897645,-0.038918969979214485,0.17367716690202245,276,-0.02980400271019662 + 0.0im,0.08276644870804077 + 0.0im,1.0,0.04354509410145644
5,5,0.4,0.1,0.15,0.5746571243267499,0.12521829466245057,-0.12912277156942714,-0.5066046614917467,-0.036391998668575426,0.18782664935008192,1001,-0.007034099382796981 + 0.0im,0.029362257072078467 + 0.0im,1.0,0.04028917986055601
5,5,0.5,0.1,0.15,0.6435514741916041,0.14894857413197704,0.13602991160138822,-0.3961803449704183,-0.02973357511845652,0.15361942414480367,421,-0.019567110912052103 + 0.0im,0.0470132398834179 + 0.0im,1.0,0.04475903208684014
5,5,0.6,0.1,0.15,0.47954593114709754,0.20315865150723558,-0.5618274382738819,-0.9538387122537813,-0.021296079981726806,0.11161878827550238,1411,-0.00040876797597547317 + 0.0im,0.03204155529382351 + 0.0im,0.8,0.09482754765848102
5,5,0.7,0.1,0.15,0.5307725266657765,0.2080080045284052,0.6590636965425798,-0.41704560650622974,-0.030342885980954325,0.16826739932017049,287,-0.01782534559729467 + 0.0im,0.015773822019218998 + 0.0im,1.0,0.051478177178854403
5,5,0.7999999999999999,0.1,0.15,0.4877857288356523,0.2460967523982645,-10.930601943117871,-11.24778432410778,0.008918966411574459,-0.005143389171616752,3720,-0.0003982117156717007 + 0.0im,0.055958272122835225 + 0.0im,0.8,0.01937198950932343
5,5,0.8999999999999999,0.1,0.15,0.5321535210093455,0.34251038986840865,-0.130481674786397,-1.8200263856348011,-0.026468635212228465,0.14418961835225913,947,-0.005840320867521219 + 0.0im,0.08340732147360211 + 0.0im,1.0,0.025463957614229794
5,5,0.0,0.1,0.15,0.7826225382889991,0.0,-0.09787403478371504,-0.1703743853355451,-0.0397770868937915,0.19515745869280812,2200,-0.00239946058703092 + 0.0im,0.16611785709661084 + 0.0im,1.0,0.007700689183783132
5,5,0.1,0.1,0.15,0.7874793784173655,0.0376403018109756,-0.20731067010339957,-0.29864479667468247,-0.04398875956105517,0.1923922531429431,2362,-0.0017890962895542872 + 0.0im,0.1712861173068893 + 0.0im,0.8,0.018975941163453074
5,5,0.2,0.1,0.15,0.7591745043102117,0.07367023688047877,-0.09812768702826268,-0.4421294369952941,-0.037131482345251585,0.18437237332124354,1123,-0.006349452604052697 + 0.0im,0.06846103070112185 + 0.0im,1.0,0.02135313674872714
5,5,0.30000000000000004,0.1,0.15,0.8906388828340378,0.11911797586568634,-0.43068364093571726,-2.234920716084216,-0.037817415843228806,0.18791497802791501,4430,-0.0010964285919899716 + 0.0im,0.023700639189854694 + 0.0im,0.8,0.017563830132423103
5,5,0.4,0.1,0.15,0.785567962697015,0.1564417907524546,-0.10686786541811741,-0.1524141183856646,-0.03904172608063769,0.19212053772338686,4904,-0.00048013461965860937 + 0.0im,0.07774007283461473 + 0.0im,1.0,0.0045120409712091055
5,5,0.5,0.1,0.15,0.7872819129299545,0.21051765582203236,0.01496795757293496,-0.010634552818758759,-0.03860524159777081,0.19031772888902618,7604,-7.43358619032709e-5 + 0.0im,0.0769942814269853 + 0.0im,1.0,0.0007433996940085603
5,5,0.6,0.1,0.15,0.6168425198774256,0.2278496719342678,0.04449779688667639,0.1299304522206316,-0.04127509793017041,0.20885792477083945,17970,-7.526651169955318e-5 + 0.0im,-0.0026668451014957434 + 0.0im,1.0,1.0955893818561929e-7
5,5,0.7,0.1,0.15,0.7806614912562213,0.2654994824720992,0.14780646715425125,0.32198329697314376,-0.04628682058901777,0.2356854006070618,7515,-0.0003489392913953234 + 0.0im,0.11078627587298825 + 0.0im,0.8,0.004065266779579563
5,5,0.7999999999999999,0.1,0.15,0.83231301636549,0.32558902820918406,0.25914968541947264,0.31046943245951875,-0.03554288449690629,0.1899478679866648,2858,-0.002389331471948378 + 0.0im,0.16883110895565626 + 0.0im,1.0,0.007371413331208073
5,5,0.8999999999999999,0.1,0.15,0.6779544084105568,0.32875955390929323,-2.710919295913512,-3.325309824453309,-0.08283886314911428,0.4152551950734112,7478,-0.0001825968233465999 + 0.0im,0.32410952195217546 + 0.0im,0.8,0.013509378943783361
5,5,0.0,0.1,0.15,0.8905387387017774,0.0,-0.03762201136355423,-0.04406617848843269,-0.040460639640048514,0.19937012863993867,9461,-4.3670545409741866e-5 + 0.0im,0.11180798798248912 + 0.0im,1.0,0.0016517755628208963
5,5,0.1,0.1,0.15,0.8645594022335816,0.04189293334740004,-0.10673704594824865,0.6689898940855541,-0.039803006969939346,0.19756844442671487,7387,-6.432894260481184e-5 + 0.0im,0.13855595007907923 + 0.0im,0.8,0.005399321626356872
5,5,0.2,0.1,0.15,0.9040562123738045,0.08251939341382827,-0.20020172419734605,-0.28574203142080634,-0.03891410075652088,0.19089533648772816,5596,-0.0009539848728679964 + 0.0im,0.01623616060692652 + 0.0im,0.6000000000000001,0.012468109780714108
5,5,0.30000000000000004,0.1,0.15,0.8375381239533481,0.12312700087590729,0.027595168708931878,0.02091275857412018,-0.040842018164491595,0.2020105768349041,7016,-0.0004934207383284198 + 0.0im,0.013954345764967038 + 0.0im,1.0,0.0017956814729033915
5,5,0.4,0.1,0.15,0.876667360597097,0.15110589287993345,-0.4243323270774236,-0.627331888390516,-0.037201597431215136,0.18016063391161857,8920,-0.0005748222741737989 + 0.0im,0.04621779378270595 + 0.0im,0.8,0.010535664840013136
5,5,0.5,0.1,0.15,0.8637083026709215,0.22295959359507833,-0.004705368115226382,-0.05270750170512489,-0.04087930935536349,0.19860563154965583,1976,-0.002289846246940631 + 0.0im,0.17089861546866186 + 0.0im,1.0,0.008257391567581825
5,5,0.6,0.1,0.15,0.8664470755550561,0.25472391424847973,0.24539552425121502,0.28397252879773555,-0.0382683980914522,0.19284771638137296,10882,-0.00016918558983115278 + 0.0im,0.055971477473762646 + 0.0im,0.8,0.002248091162451492
5,5,0.7,0.1,0.15,0.7214885216788741,0.2840989169710798,-1.3066554089178133,-2.5230727229451624,-0.033814869556466995,0.17131543050364942,5329,-0.0024617958134900138 + 0.0im,0.08811182063781721 + 0.0im,0.8,0.008047389222506952
5,5,0.7999999999999999,0.1,0.15,0.9293040518782854,0.33872717903411065,-0.2168855552677473,-1.2295372043827864,-0.02432396726000522,0.13691719464730068,896,-0.003877368259012703 + 0.0im,0.036531033518773806 + 0.0im,1.0,0.04485465392472957
5,5,0.8999999999999999,0.1,0.15,0.8586894934153765,0.33253970937186583,-0.22875490974832402,-1.4175909539476974,-0.014062351876158716,0.11990200999231812,1365,-0.003344413035323533 + 0.0im,-0.0033444130353003088 + 0.0im,1.0,0.023836900484341672
5,5,0.0,0.1,0.15,0.852496829061766,0.0,-0.18652337860458318,-0.21019034344277507,-0.03943463999032035,0.1962473820464056,3756,-0.0013892250168409607 + 0.0im,0.08753325941220598 + 0.0im,0.8,0.00943532459753113
5,5,0.1,0.1,0.15,0.934901603487031,0.04393697411826192,-0.29595092888588287,-0.4799441735692589,-0.03980816831855285,0.19749519134842458,7345,-0.0005362197359129219 + 0.0im,0.09950258623458431 + 0.0im,0.8,0.00649548395102717
5,5,0.2,0.1,0.15,0.8159285790848009,0.07868645269047064,0.011350835895439062,0.01586986113858155,-0.040133174334787726,0.19864739123134492,4926,-0.0013080931739065098 + 0.0im,0.07389614971929503 + 0.0im,1.0,0.0014271669198720031
5,5,0.30000000000000004,0.1,0.15,0.8293099759724702,0.12304035093541346,-0.004965258058316153,-0.03456902545289668,-0.04126172320700993,0.20118808975478225,6143,-0.00030758219285447874 + 0.0im,0.09474011066938832 + 0.0im,1.0,0.0006611234896952077
5,5,0.4,0.1,0.15,0.8323872236522072,0.16710555152948772,0.013366794097310035,-0.1687948054748327,-0.03664273249543597,0.18257545904642272,1054,-0.006491067711309571 + 0.0im,0.033022280787706464 + 0.0im,1.0,0.010788611302699333
5,5,0.5,0.1,0.15,0.7565731547420625,0.1938748461410055,-0.14057533692580557,-0.26098376955398284,-0.03974569291669597,0.1983044882991313,4142,-0.0007386957819754529 + 0.0im,0.04380485698513985 + 0.0im,0.8,0.011468555438375347
5,5,0.6,0.1,0.15,0.8418292454004215,0.24010603153748344,-0.9900424219477366,-1.4628883162146118,-0.03560274066010504,0.1607141334533851,2363,-0.002585254579244823 + 0.0im,0.17680214266159283 + 0.0im,0.8,0.021845056811666878
5,5,0.7,0.1,0.15,0.888327063240135,0.2986510118816449,-0.040420665543394366,-0.07329489056336047,-0.04016788465651582,0.20358482552932214,4284,-0.00122159653116201 + 0.0im,0.08742509541749116 + 0.0im,1.0,0.004202272439767079
5,5,0.7999999999999999,0.1,0.15,0.7997054112566818,0.3233712358679953,0.1290327009196814,0.02978972189654894,-0.03141003409109496,0.1567903281177178,2035,-0.002092992520403373 + 0.0im,0.047370576410474124 + 0.0im,1.0,9.45702510037384e-17
5,5,0.8999999999999999,0.1,0.15,0.8270958550408775,0.37433543116700607,-0.748866916719564,-1.8310242228474691,-0.03439153180719111,0.1488229448071166,2576,-0.004010640428636371 + 0.0im,0.07915347234911009 + 0.0im,1.0,0.011460712670038087
5,5,0.0,0.1,0.2,0.6205436589890782,0.0,-0.1532668639421029,-0.6840092211843586,-0.03907644829741265,0.18800174405047124,873,-0.006412993201863172 + 0.0im,0.01893129809036937 + 0.0im,1.0,0.0475138602248472
5,5,0.1,0.1,0.2,0.3850109800273673,0.029092904665509522,0.0694678430279963,-0.4773355088853012,-0.03781437073304881,0.18116309387112878,560,-0.01576016879734721 + 0.0im,0.11008837915254678 + 0.0im,1.0,0.041085902167187355
5,5,0.2,0.1,0.2,0.44751637407359346,0.04084613106372123,0.08929524384471392,0.022909661937046733,-0.04331778385056083,0.1873353112466966,2174,-0.0011190427484297247 + 0.0im,0.025423541575354425 + 0.0im,1.0,0.03641202182688999
5,5,0.30000000000000004,0.1,0.2,0.42387044759869075,0.09969962152922499,0.2056347856336412,-0.002197381824610306,-0.03912151656473846,0.19397935541683214,456,-0.012459834455527173 + 0.0im,-0.012412999270410958 + 0.0im,1.0,4.031368542092452e-14
5,5,0.4,0.1,0.2,0.40445998922538295,0.1064190144384534,0.09778400272646567,-0.05602762945674458,-0.04245299098327516,0.20594074542098517,983,-0.0062852679823976595 + 0.0im,0.06227686288793506 + 0.0im,1.0,0.0071467578726197006
5,5,0.5,0.1,0.2,0.3525712719987008,0.15226905029440943,0.0798530094557693,0.3772309265374754,-0.03906341449462713,0.18064611888585666,7652,-0.0004945794616600205 + 0.0im,0.0923204527763747 + 0.0im,0.8,0.018988186337572734
5,5,0.6,0.1,0.2,0.6055795826634336,0.2020522862767629,0.08725638844924873,0.04520833941467859,-0.044589758700510386,0.2140890143495653,1255,-0.002858816246386418 + 0.0im,0.08394803070701194 + 0.0im,1.0,0.006521888788360206
5,5,0.7,0.1,0.2,0.590018996244966,0.23188085050435878,-7.31881468223107,-14.929030842630487,-0.03487798872386189,0.1661173326765537,5625,-0.0010465663823509665 + 0.0im,0.08921014848187757 + 0.0im,0.8,0.012133061760562325
5,5,0.7999999999999999,0.1,0.2,0.5837243124132034,0.24176688139005967,-0.5624230729902451,-2.050353490422834,-0.024126106676966113,0.12146193581903549,3010,-7.549623692337936e-5 + 0.0im,0.04312552436771519 + 0.0im,1.0,0.006816297591918159
5,5,0.8999999999999999,0.1,0.2,0.5989422609183924,0.30771764501781096,1.7584514727470497,-0.3251691115829525,-0.08205288918924908,0.853129719896117,605,-0.015433092929149397 + 0.0im,-0.015957946117856732 + 0.0im,1.0,0.07011168275582261
5,5,0.0,0.1,0.2,0.7327559804106933,0.0,0.0027504019567147634,-0.015250766648858145,-0.04365234246136668,0.19950845597505124,4830,-0.0007555086835029699 + 0.0im,0.08732486264495158 + 0.0im,1.0,0.0014247154653312876
5,5,0.1,0.1,0.2,0.7755471417306469,0.0368097178962311,-0.2014377282250951,-0.24184553772056544,-0.0411500655106037,0.1951963036031899,7536,-0.0004383035270932797 + 0.0im,0.1203071535061644 + 0.0im,0.8,0.009082926959984812
5,5,0.2,0.1,0.2,0.9020486000897567,0.08791411006663126,-0.46761617008411654,-2.2693998577377053,-0.03953157188095989,0.19296314516467178,4447,-0.001671574722048181 + 0.0im,0.21167836440348892 + 0.0im,0.8,0.011958654460927746
5,5,0.30000000000000004,0.1,0.2,0.8269820625956761,0.12778429625159113,-0.5680941535477723,-0.6072901997960414,-0.03879528502985477,0.1877692082485875,3308,-0.0015477081489181557 + 0.0im,0.1300252608322878 + 0.0im,0.8,0.02064769236269687
5,5,0.4,0.1,0.2,0.5669954180461975,0.12782849990416084,0.0906600297041535,0.06791700973246832,-0.03775076188577295,0.18514548200018086,1155,-0.006093230822967902 + 0.0im,0.07146763979621265 + 0.0im,1.0,0.008295472810590492
5,5,0.5,0.1,0.2,0.8925221937736734,0.21513221140806038,-0.001767900953283944,-0.13035029361591705,-0.03775697674859209,0.19002471332045734,1617,-0.0006591784302615099 + 0.0im,0.06784076675071145 + 0.0im,1.0,0.007406610597921541
5,5,0.6,0.1,0.2,0.7792730515924786,0.24021951742801628,0.08526231935585722,0.10896941963416927,-0.039811306854457176,0.19634825797585695,7546,-0.0004770057165599436 + 0.0im,0.1277006871741586 + 0.0im,1.0,0.002303649169063654
5,5,0.7,0.1,0.2,0.7725953873373509,0.29030700786708913,0.12346359270555335,0.08530460035159265,-0.0464838307933245,0.233881672780419,4793,-0.0006990679001511477 + 0.0im,0.03890338455699179 + 0.0im,1.0,2.3377958408500112e-17
5,5,0.7999999999999999,0.1,0.2,0.7410929131969786,0.31162681826557526,-0.08351221993691157,-0.16770060132953768,-0.0383548193021344,0.18611933577260817,20406,-0.00022733870869329542 + 0.0im,0.06256285449882945 + 0.0im,1.0,0.00030214618265772287
5,5,0.8999999999999999,0.1,0.2,0.8802239498321686,0.36488031280727407,-0.2598581452972188,-1.119883860102993,-0.030478147822344804,0.21221228998031108,2716,-0.001757028821734221 + 0.0im,0.10960595756255977 + 0.0im,1.0,0.019881116606757926
5,5,0.0,0.1,0.2,0.9086450676602434,0.0,-0.13913890007785562,-0.19839382416836007,-0.039747155186822765,0.19496937344572046,2431,-0.001550144695610994 + 0.0im,0.07910414456760717 + 0.0im,0.8,0.012859090020557802
5,5,0.1,0.1,0.2,0.8057470974280144,0.041940870499119196,0.06656823887606156,-0.001595666606936995,-0.04202570657849455,0.1994557205000611,1254,6.185232964437084e-8 + 0.0im,0.023008686992199788 + 0.0im,1.0,6.306272172665344e-7
5,5,0.2,0.1,0.2,0.8748166273264061,0.07502936162670107,-0.3384193667249788,-0.3622742570794102,-0.03891118346973759,0.19014708671235855,2711,-0.0016580117044602777 + 0.0im,0.06405736717613898 + 0.0im,0.8,0.01812766164585288
5,5,0.30000000000000004,0.1,0.2,0.8986412295067503,0.1303887793993107,0.04717236786332156,0.022484425283231163,-0.04026093965313459,0.20015356348075225,2134,-0.0013955448855832839 + 0.0im,0.06302482538330056 + 0.0im,1.0,0.005151335817079125
5,5,0.4,0.1,0.2,0.8771838297588805,0.16746125823225444,-0.19004118776356338,-0.2706492948299707,-0.04022593019088323,0.19901378306789574,3558,-0.002158954345600332 + 0.0im,0.22812847989850818 + 0.0im,1.0,0.006046940811526574
5,5,0.5,0.1,0.2,0.8563087852708348,0.19686349255564914,-0.07316259566800713,-0.2790324487087727,-0.03899762203005624,0.1904513564653561,1445,-0.004644284316672667 + 0.0im,-0.004644284316672565 + 0.0im,1.0,0.01049713042405082
5,5,0.6,0.1,0.2,0.8211158658848696,0.23796822415512436,-0.03171172851107511,-0.07481253688001265,-0.04522127766098208,0.22654737640564498,5340,-0.0010429049062971448 + 0.0im,0.0805936177648281 + 0.0im,1.0,0.0013297075685955704
5,5,0.7,0.1,0.2,0.7645704922782481,0.28189498275945385,-0.3063142941939926,-0.9164944519884407,-0.04247176414732058,0.20419514437774042,1463,-0.005254957986835738 + 0.0im,0.12811663245044969 + 0.0im,1.0,0.011794119501931724
5,5,0.7999999999999999,0.1,0.2,0.8004197020002801,0.3286306226414301,-0.29913358599988976,-0.7505395932930277,-0.04636541783071758,0.22002056626511823,2847,-0.003966119641687149 + 0.0im,0.07888914636448956 + 0.0im,1.0,0.005657620061825785
5,5,0.8999999999999999,0.1,0.2,0.8241459157796913,0.36325237131935717,0.8322990623779617,1.5069063735980197,-0.24883374247952048,1.2527690975442565,5150,-0.0007444233826268616 + 0.0im,0.9239577942486001 + 0.0im,0.8,0.007199696424259022
5,5,0.0,0.1,0.2,0.7983800141364377,0.0,-0.004124997582309051,-0.047220336735387475,-0.040949252846501284,0.19924421696467598,3938,-0.0018894575883100714 + 0.0im,-0.0010742404021873316 + 0.0im,1.0,0.0025535756896690087
5,5,0.1,0.1,0.2,0.792544412241429,0.04217717557476763,-0.04092422418358429,-0.08879534481223728,-0.04039870653771713,0.19925869557756157,31424,-0.00015291573559205815 + 0.0im,0.04000632740896931 + 0.0im,1.0,0.0001645442344906772
