N,M,Leakage,Noise_m,Noise_std,NO,CO,SMAPE,Eq_SMAPE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
8,8,0.7999999999999999,0.1,0.1,0.8475786138169095,0.2610417580492212,0.4416789075632095,0.804358402037282,-0.026353807947688213,0.21278246154006217,12173,-0.0003218548272253149 + 0.0im,0.11024154941583328 + 0.0im,0.875,0.004155700278112734
8,8,0.8999999999999999,0.1,0.1,0.8056715983638528,0.2803591372052521,-0.518719916590268,-0.985326068060832,-0.02535833713144545,0.21369390428898852,5693,-0.00068484673587303 + 0.0im,0.10353670519741755 + 0.0im,0.875,0.013682821480804543
8,8,0.0,0.1,0.15,0.45820462471201184,0.0,-0.09353745236460036,-0.0983087769588348,-0.02543434198122855,0.19554323906145746,2688,-0.0018762014379835048 + 0.0im,0.07477886361976488 + 0.0im,0.875,0.014822235131288797
8,8,0.1,0.1,0.15,0.4637438294261053,0.02468695575274174,-0.6473170371744172,-1.2946644504360425,-0.025352538060101612,0.18348413494307503,3169,-0.0001318184166196407 + 0.0im,0.08720690231755578 + 0.0im,0.625,0.043157236543494425
8,8,0.2,0.1,0.15,0.41562040881342455,0.04520445119478642,-0.22336913168795172,-0.41796473752902225,-0.022639947094010383,0.17724928569705073,1865,-0.0030739197629571853 + 0.0im,0.07251735259145056 + 0.0im,0.875,0.05925814534195301
8,8,0.30000000000000004,0.1,0.15,0.43964552928338746,0.07785030556642539,-0.02189825436101227,-0.303821664659481,-0.02215914667150208,0.1686580811313274,736,-0.0088155177891336 + 0.0im,0.07260423669507651 + 0.0im,1.0,0.06219995014947639
8,8,0.4,0.1,0.15,0.3943464610321079,0.08381076392800807,0.5892133930937986,3.2593010922143137,-0.015337753298817002,0.12026337746035277,1209,-0.0006754569147996002 + 0.0im,0.0364172175343843 + 0.0im,1.0,0.07528343358982459
8,8,0.5,0.1,0.15,0.37823294184065354,0.1058370257378115,-1.621610648853879,-4.306859764369144,-0.007495162371659597,0.057940426536892374,1498,-0.0034568043507385657 + 0.0im,0.027035319052104365 + 0.0030685379395438447im,1.0,0.1004855472659022
8,8,0.6,0.1,0.15,0.42412231277776935,0.13698758433335964,0.007202100058006411,-0.42323766858755424,-0.013982827748767062,0.11678741771006819,589,-0.014399885152098587 + 0.0im,0.01246616142311048 + 0.0im,1.0,0.06486007337586604
8,8,0.7,0.1,0.15,0.4206738260097891,0.14071116305569942,-0.04683310692279975,-0.960419526314249,-0.02266723843996689,0.21783738844842426,670,-0.010093866139389052 + 0.0im,0.027014893310936056 + 0.0im,1.0,0.07060823789213007
8,8,0.7999999999999999,0.1,0.15,0.38517356854714446,0.1813202448055183,0.0790244357626988,0.13679089245162526,-0.027768246988396958,0.21957643773306063,11664,-0.0002405631866784505 + 0.0im,0.04225941731107066 + 0.0im,1.0,0.0008019636311283858
8,8,0.8999999999999999,0.1,0.15,0.49202890492620194,0.22914681268870368,-7.965702316048431,-11.669019710824408,0.001717063129068097,-0.012065505260208942,1451,-0.0036093112642942545 + 0.0im,0.05928729650267839 + 0.0im,1.0,0.06504367831444101
8,8,0.0,0.1,0.15,0.7905767848593052,0.0,-0.6146587416785665,-1.5333711238223264,-0.025430699212761827,0.19904364127663216,17942,-0.00023827961329661595 + 0.0im,0.0836111745125205 + 0.0im,0.875,0.004102959934814907
8,8,0.1,0.1,0.15,0.7342205966111768,0.029889756238131716,-0.03305944170265198,-0.08941642952383498,-0.02531532570733566,0.19885535011440475,3216,-9.211604838540343e-6 + 0.0im,0.1335147153812203 + 0.0im,1.0,0.005157477489809659
8,8,0.2,0.1,0.15,0.7580442816469531,0.06263849015621605,0.0007645522158694949,0.007287117080123825,-0.024660666450271033,0.19259750327001116,2847,-0.00141549471701098 + 0.0im,0.11521636471166792 + 0.0im,1.0,0.0055027245899343605
8,8,0.30000000000000004,0.1,0.15,0.7799824671288573,0.09225355147820063,0.03773292657007691,0.04103656294239436,-0.025730829430480617,0.20146145618463773,11105,-0.00014280490318059998 + 0.0im,0.06179340063576324 + 0.0im,0.875,0.001726236279437104
8,8,0.4,0.1,0.15,0.7610409927708153,0.11986763823240841,-0.9177786934816469,-1.4853718470419253,-0.02457784744254851,0.19488536611306903,7533,-0.0008685434157626683 + 0.0im,0.08763843835201246 + 0.0im,0.75,0.010155137554226416
8,8,0.5,0.1,0.15,0.7595253253838411,0.15566097169295076,-0.17988383897193772,-0.29438542346606966,-0.02576755791548641,0.2041618059307219,4357,-0.0007164366554861311 + 0.0im,0.048072368548089356 + 0.0im,1.0,0.0038512305158394647
8,8,0.6,0.1,0.15,0.7515521283954204,0.186680057855473,0.1936950621426535,0.3033993338606885,-0.025414713793061233,0.20196486199201583,5450,-0.0004558082060256099 + 0.0im,0.1820788234904742 + 0.0im,1.0,0.002956610006781958
8,8,0.7,0.1,0.15,0.7437228262751712,0.21291166451983232,-0.026023646117458218,-0.08944615229016717,-0.02378402297500053,0.18865283673077532,4185,-0.0009285279007168043 + 0.0im,0.04293952281519283 + 0.0im,1.0,0.003756197434587495
8,8,0.7999999999999999,0.1,0.15,0.7816322256807582,0.24705890598030675,-0.5190631384794135,-0.9396282513337431,-0.022335049183815767,0.17946644813516976,2871,-0.0013209052860254733 + 0.0im,0.10062416980376301 + 0.0im,1.0,0.013514957370589626
8,8,0.8999999999999999,0.1,0.15,0.7617114013295557,0.2786512497797547,-0.9161188689020531,-0.9893563925901475,-0.028791873576462932,0.21961971803430672,7922,-0.00032434834944336435 + 0.0im,0.11609816569452502 + 0.0im,0.875,0.004587027776241278
8,8,0.0,0.1,0.15,0.849500519416543,0.0,-0.04801213179842541,-0.03036419016353815,-0.025074543438676797,0.1992529691085795,9984,-0.0005628608315782016 + 0.0im,0.08539385836451473 + 0.0im,0.875,0.0028293740482937873
8,8,0.1,0.1,0.15,0.8058774397741088,0.03235082929878012,-0.009042362170230297,-0.048522611367380675,-0.02520521677783095,0.1974395438484208,7927,-0.0002742311335692922 + 0.0im,0.0642651546507756 + 0.0im,0.75,0.0033885838698180823
8,8,0.2,0.1,0.15,0.7724555435010397,0.06205711495250809,0.10096816452866164,0.14578314338227014,-0.025166879832945226,0.19945955840167304,18623,-0.00019685798978932734 + 0.0im,0.07023534633064213 + 0.0im,1.0,0.00027189938513053893
8,8,0.30000000000000004,0.1,0.15,0.8135702171807007,0.09527409446058707,0.004765564152921628,-0.009866876302363995,-0.02531511787915492,0.20181858504228023,13477,-0.0002573224196955853 + 0.0im,0.05245372826188797 + 0.0im,1.0,0.0010562540108543805
8,8,0.4,0.1,0.15,0.8312107973654831,0.12982545310359828,-0.026668360952803144,-0.08830237294289764,-0.024856183506670508,0.1987423405397976,8537,-0.000789471464052344 + 0.0003284024249393333im,0.051563672856064474 + 0.0im,1.0,0.0021423792771259383
8,8,0.5,0.1,0.15,0.8340603760082409,0.16102672996579614,-0.13027339394605883,-0.25121887008870436,-0.023670480794630393,0.1888513294163593,3971,-0.0006754441931179765 + 0.0im,0.09260351798000892 + 0.0im,0.875,0.011441978481331527
8,8,0.6,0.1,0.15,0.8563402444855875,0.19668387124234035,-0.08838682142212909,-0.1959248109348652,-0.02495552110440087,0.19830533531966626,5193,-0.001306470820156554 + 0.00021132082589977587im,0.04587446542476442 + 0.0im,1.0,0.0019861770473842454
8,8,0.7,0.1,0.15,0.8479707933110334,0.22173234644320322,0.12924005168149422,0.22015594682764797,-0.02549669481903087,0.20267106769267743,4564,-0.0008407480615966301 + 0.0im,0.036593195929862495 + 0.0im,0.875,0.005993493696851434
8,8,0.7999999999999999,0.1,0.15,0.8086465800706294,0.24924187181759763,0.06324051864077844,-0.16219854781845677,-0.02791871135270605,0.2332544992766006,4455,-0.0011734543542581575 + 0.0im,0.19635213954172917 + 0.0im,1.0,0.00390669242627918
8,8,0.8999999999999999,0.1,0.15,0.8076655842205677,0.28461382735763563,0.2252586662790982,0.41080763437939427,-0.020156066162629677,0.16100032450513063,4859,-8.513139410894582e-5 + 0.0im,0.0717563222106998 + 0.0im,1.0,0.0036636380975984917
8,8,0.0,0.1,0.15,0.7722387787024366,0.0,0.053383494014117724,0.27708908067837473,-0.025384483775518548,0.19911223009103632,17521,-4.0684281089979294e-5 + 0.0im,0.08990522437023014 + 0.0im,0.875,0.0030929842539687753
8,8,0.1,0.1,0.15,0.8259680410093739,0.031086002677053966,-0.06791639053106459,-0.14555692311014876,-0.02502569341944516,0.19699532021927926,3112,-0.0019349625409455843 + 0.0im,0.060210055769348354 + 0.0im,1.0,0.005828948598052316
8,8,0.2,0.1,0.15,0.821995927288861,0.06436693573301978,-0.023518149669932563,0.2243349402480597,-0.024591469385557282,0.19605616027450407,9595,-0.00028450615344333575 + 0.0im,0.0806629617167458 + 0.0im,0.75,0.003766646401693367
8,8,0.30000000000000004,0.1,0.15,0.8393997609177223,0.100699527957615,-0.04193090003970108,-0.08011176857392706,-0.024927487850118557,0.1982152399941381,25068,-9.643101897404845e-5 + 0.0im,0.09626014207125236 + 0.0im,1.0,0.0005483408735143084
8,8,0.4,0.1,0.15,0.846758002863211,0.12772268969550482,0.0015901350758701076,0.018717614212279403,-0.02539209388128457,0.20049276912537556,10918,-0.0003704548908088442 + 0.0im,0.06410832532309597 + 0.0im,0.875,0.001672968612360651
8,8,0.5,0.1,0.15,0.8385123323540659,0.1639149171169289,-1.2009282626704387,-1.7099851009750395,-0.02404108684077447,0.1891666810653301,37626,-0.0003258414983040576 + 0.0im,0.05997786489942451 + 0.0im,0.75,0.0019191913062576963
8,8,0.6,0.1,0.15,0.8730090256848615,0.19815482830586248,0.21118634040876155,0.2975064998830942,-0.024832926946375188,0.1979821026018656,20193,-2.1690361404874178e-5 + 0.0im,0.09118072577974934 + 0.0im,0.875,0.001229816271279812
8,8,0.7,0.1,0.15,0.8048783106973623,0.22495003168713634,-0.0039223729772817646,-0.059338881200882,-0.026092260043842352,0.20977172482483541,3744,-0.000725974016304748 + 0.0im,0.09231090085039267 + 0.0im,1.0,0.0023294253402575227
8,8,0.7999999999999999,0.1,0.15,0.7931043559472839,0.24778023827527915,-0.1573593253996273,-0.2312504955621402,-0.021034296815719365,0.17463784187597697,3265,-0.0016115028223869497 + 0.0im,0.04367765318244179 + 0.0im,0.875,0.013477289767826302
8,8,0.8999999999999999,0.1,0.15,0.8193204492330409,0.2847423759898564,-0.18945504978594557,-0.46909825288711265,-0.03136029955439236,0.2559153565351646,6160,-0.0008900324572580807 + 0.0im,0.18067170752836137 + 0.0im,0.75,0.0070128998077715774
8,8,0.0,0.1,0.2,0.4420405440554265,0.0,0.0043150605737466464,-0.006890077513179397,-0.02733934678871106,0.19921347890960814,3689,-0.0005486048482205764 + 0.0im,0.025055414315962782 + 0.0im,1.0,0.008893602562005335
8,8,0.1,0.1,0.2,0.4841235420558845,0.024503177999428596,-0.36242162543496903,-1.408098815688974,-0.024174878666510916,0.18395321698117637,2932,-0.0015908615345481688 + 0.0im,0.06726493831898933 + 0.0im,0.75,0.044976950301145936
8,8,0.2,0.1,0.2,0.41120719765622826,0.04726254329227128,-0.14551245857975895,-0.6045490260861811,-0.025562055546425697,0.18114606730205296,733,-0.0082907516221403 + 0.0im,0.14187150007985067 + 0.0im,1.0,0.0366238138550227
8,8,0.30000000000000004,0.1,0.2,0.4552475722301462,0.0730500521539396,-0.3923693613533077,-0.27675788617061836,-0.025498613544251317,0.19761674471369617,8115,-0.0004315647525183614 + 0.0im,0.06614422112102233 + 0.0im,0.875,0.02272408987719946
8,8,0.4,0.1,0.2,0.4939661843556432,0.10103757910651294,-0.032563301593690266,-0.07525266396592595,-0.024205730017979644,0.17548856184564351,1832,-0.0021186880854284847 + 0.0im,0.0836293210600788 + 0.0im,1.0,0.018985271206558862
8,8,0.5,0.1,0.2,0.4513713617346195,0.13072300705360057,-0.02826197948106235,-0.41177224813898944,-0.020107618797556952,0.15999964386491705,667,-0.007720637677183235 + 0.0im,0.026145767428283475 + 0.0im,1.0,0.07983020255758316
8,8,0.6,0.1,0.2,0.4867266822760357,0.13980014211142966,-0.3764182494037857,-0.5851933186590467,-0.021315951114577986,0.17384204304839476,1707,-0.0036287442841229493 + 0.0im,0.06206094274692934 + 0.0im,0.75,0.04134964005603501
8,8,0.7,0.1,0.2,0.4794332472061414,0.16799173633621478,-0.12537862393975607,-1.078411584574417,-0.01942140484451271,0.16711838097251003,667,-0.00885074895143284 + 0.0im,0.09241240797620598 + 0.0im,1.0,0.0550714821438615
8,8,0.7999999999999999,0.1,0.2,0.39583816117236265,0.1841340464394663,-0.007374875946107859,0.02840749375163978,-0.023272586684448066,0.2073437215012202,2481,-0.001319527099444311 + 0.0im,0.03740352087787944 + 0.0im,0.875,0.032682820754470654
8,8,0.8999999999999999,0.1,0.2,0.4177838061300664,0.22831190493553494,0.4983004711908711,0.00604398771534867,0.009460413331328783,0.034231884065157245,653,-0.012152087158340149 + 0.0im,0.010495715239797164 + 0.0im,1.0,0.0714784347287366
8,8,0.0,0.1,0.2,0.7654879201759424,0.0,-0.10613620290709101,-0.08443187853242896,-0.02611597643831006,0.19874062396736444,12252,-0.00013418335909315334 + 0.0im,0.07665752391472684 + 0.0im,0.75,0.004110700552599196
8,8,0.1,0.1,0.2,0.8045885864573089,0.031686224351938214,-0.14032597802675015,-0.22880237063456796,-0.024914607137600703,0.19640117054287537,3657,-0.0012589205361452885 + 0.0im,0.10048191725218167 + 0.0im,1.0,0.004032617052315098
8,8,0.2,0.1,0.2,0.695900641032671,0.05855613888108258,-0.13280637330268738,-0.873546579848988,-0.025181591195756473,0.20011464986786986,9451,-0.00023174439950181472 + 0.0im,0.08395471238634847 + 0.0im,0.75,0.004784449798706171
8,8,0.30000000000000004,0.1,0.2,0.8034266089916431,0.09400752299448109,-0.008644352265712751,-0.7956597371263481,-0.02575423596339535,0.2031640288703508,13577,-0.00019835698823166968 + 0.0im,0.08106299389475546 + 0.0im,0.75,0.0034467821514700624
8,8,0.4,0.1,0.2,0.6884133199973617,0.11516130968339894,-0.03238389075625593,-0.10603304358869967,-0.024509099741388433,0.19446677861366687,1772,-0.0020476614979785942 + 0.0im,0.08352032903503473 + 0.0im,1.0,0.009645155825418231
8,8,0.5,0.1,0.2,0.8057999867266056,0.154467103841021,-0.31674693572820023,-0.2023424937416321,-0.024294779293403398,0.19017707738681927,5767,-0.0008404683811204231 + 0.0im,0.15076910710551053 + 0.0im,0.75,0.012693857723073864
8,8,0.6,0.1,0.2,0.7693919085549435,0.18154298529019075,-0.16363888150659622,0.12201810014175399,-0.025427686318414106,0.2039361064700607,5581,-0.0007357099220594157 + 0.0im,0.16691107009165956 + 0.0im,0.75,0.0076603271768283165
8,8,0.7,0.1,0.2,0.6964158822199786,0.21360151404033545,-0.7758033469224,-2.5916299425943166,-0.02860204689144326,0.22842720555435606,6672,-0.0006177632955698923 + 0.0im,0.18965919016013338 + 0.0im,0.625,0.01476915923375077
8,8,0.7999999999999999,0.1,0.2,0.7622929563317383,0.24410032436232065,-0.7142288924302116,-1.2623602429180347,-0.02156513609855904,0.1698061367216356,6542,-0.0005216407737585866 + 0.0im,0.06698468121304658 + 0.0im,0.75,0.011280163239775874
8,8,0.8999999999999999,0.1,0.2,0.713997397527507,0.2681475077755913,-0.8338558446093319,-2.8545496891107174,-0.029948633496074087,0.2668846329129189,7652,-2.1860483231905432e-5 + 0.0im,0.15448092012816317 + 0.0im,0.625,0.00927370177339421
8,8,0.0,0.1,0.2,0.8667574504834142,0.0,-0.0689183862085268,-0.10328365395184894,-0.025148865486017823,0.19930026858686292,10375,-0.0002436312006891363 + 0.0im,0.12847809092181597 + 0.0im,0.875,0.0024215700658845127
8,8,0.1,0.1,0.2,0.8149448713102233,0.03147285206769359,-1.329919589569671,-2.2042204817803595,-0.0250398653628688,0.19797578452828227,26418,-0.00013889971445840677 + 0.0im,0.026138161244266732 + 0.0im,0.75,0.003560124928941577
8,8,0.2,0.1,0.2,0.7889054337220498,0.06294881746875361,-0.1129936548313822,-0.6607341868494517,-0.024909851184405127,0.1981659114938246,10577,-0.0003157423617878509 + 0.0im,0.11276458131890667 + 0.0im,0.875,0.003920968631118092
8,8,0.30000000000000004,0.1,0.2,0.873952711192978,0.10116787367488726,-0.07016704853175866,-0.11593102781580727,-0.024878442868500345,0.1985366326875585,24218,-0.00012231363996148548 + 0.0im,0.026169532190433734 + 0.0im,1.0,0.0005197714526598701
8,8,0.4,0.1,0.2,0.8409553014534868,0.13049960955344897,-0.011655016137064699,-0.0442302856841215,-0.025051083345655138,0.20020948048459236,6727,-0.00016774119265230308 + 0.0im,0.07371876430057195 + 0.0im,1.0,0.0016191492584947472
8,8,0.5,0.1,0.2,0.7507871348512494,0.1518527398884939,0.03266134352419154,0.0002896245347291809,-0.024908816340052643,0.1994755345714731,10612,-0.00015703388417288812 + 0.0im,0.04823872348939463 + 0.0im,0.875,0.002252585827083714
8,8,0.6,0.1,0.2,0.8447807042174614,0.19140771927381087,0.01285685937728616,0.00970554956892515,-0.024224845678757673,0.1965043419204743,3095,-0.0014676070652855575 + 0.0im,0.09470013138756239 + 0.0im,1.0,0.0062787697698672654
8,8,0.7,0.1,0.2,0.8024119050236521,0.22479337309611908,-0.09039422133530955,-0.41077995255239125,-0.025357184528598607,0.20489405313470396,30385,-0.00011733017524943461 + 0.0im,0.09262657892836516 + 0.0im,0.875,0.002126105705655369
8,8,0.7999999999999999,0.1,0.2,0.8204806582241185,0.25243504391131555,0.1297299567600031,0.29070622644458927,-0.016968802818348203,0.1438897237180518,3983,-0.0010909684229034795 + 0.0im,0.11410290818997142 + 0.0im,0.875,0.010393016804540436
8,8,0.8999999999999999,0.1,0.2,0.7614213175275995,0.2720813260880058,-0.7912086288591262,-2.2762955778536282,-0.02395829189412001,0.1770008467408101,3220,-0.00013893233854809717 + 0.0im,0.033845792726293907 + 0.0im,0.875,0.01074244773489341
8,8,0.0,0.1,0.2,0.812141690660685,0.0,-0.05663679836517926,-0.1363502219407467,-0.02524268229003047,0.19728255592513938,2652,-0.00108528779654188 + 0.0im,0.07988634169983608 + 0.0im,1.0,0.0053848539923825435
8,8,0.1,0.1,0.2,0.8618364643574296,0.03326149106634184,-0.00028838387184733995,0.20286087974757344,-0.02493704895987818,0.1988453331709219,9482,-0.00011787276371308244 + 0.0im,0.0384483811617875 + 0.0im,0.875,0.003318734840815024
