N,M,Leakage,Noise_m,Noise_std,NO,CO,SMAPE,Eq_SMAPE,I_m,R_m,eq_t,domEig,domEigLV,C_sur,trc_max
3,3,0.0,0.1,0.1,0.41180444015806317,0.0,0.17790412341918388,-0.2523529837277876,-0.06781569193543412,0.18995055849848877,447,-0.015074162252266803 + 0.0im,0.07962842104997297 + 0.0im,1.0,0.017068862120965478
3,3,0.1,0.1,0.1,0.5755098821475229,0.021643323058418044,0.148056600348292,-0.10242998732892825,-0.08314400336382738,0.1895294006722794,502,-0.014143876264880461 + 0.0im,0.026119164022657126 + 0.0im,1.0,0.0203249323887972
3,3,0.2,0.1,0.1,0.6662313576162107,0.10266860969965189,0.21691894265342818,-0.2835851026660695,-0.06487450499684139,0.16767311344863445,357,-0.021663975260316184 + 0.0im,0.04568143737490708 + 0.0im,1.0,0.03794654090347211
3,3,0.30000000000000004,0.1,0.1,0.511143702771535,0.11731340568659016,0.05243721452867833,-0.0002540866026053577,-0.06805968388700324,0.19999027910764874,1789,-0.0025447037445197607 + 0.0im,-0.015123624711420518 + 0.0im,1.0,1.5118556241158344e-16
3,3,0.4,0.1,0.1,0.8767209504664395,0.12699754771171134,0.29622654606850335,-0.5893801437761925,-0.04785136015656707,0.13500239888487373,298,-0.0252882830229562 + 0.0im,-0.02528828302295616 + 0.0im,1.0,0.06808105114595325
3,3,0.5,0.1,0.1,0.4500416669851708,0.2295479541465406,0.13839136047257516,0.12149007160607472,-0.0619522568061451,0.1736862741325601,1955,-0.001952202567758622 + 0.0im,-0.011244159001187304 + 0.0im,1.0,7.589896633169536e-17
3,3,0.6,0.1,0.1,0.7033875739030921,0.26604269380133844,0.1270227240477427,0.17964056266526945,-0.06692170103830088,0.19973455298460263,1716,-0.002516158220432486 + 0.0im,0.07487728155524692 + 0.0im,1.0,2.2234727216133234e-17
3,3,0.7,0.1,0.1,0.35792626950375445,0.2743225885774232,0.35318490844707495,0.11799513181338794,-0.008380752929479268,0.031369521531023487,130,-0.07026088215440367 + 0.0im,-0.0029148012508658783 + 0.0im,1.0,0.12255262401600173
3,3,0.7999999999999999,0.1,0.1,0.6112557475202159,0.4132269177979295,0.23504380309917253,-0.3081111387963485,-0.04660611354385527,0.15079578590674422,792,-0.008321093213713764 + 0.0im,0.03507809135897325 + 0.0im,1.0,0.012813727136444627
3,3,0.8999999999999999,0.1,0.1,0.3151082307712919,0.481655195426571,1.712282641214868,1.5157091031593575,-0.02590270422596282,0.07790088803732513,234,-0.04985292398062458 + 0.0im,0.0016510976190477306 + 0.0im,1.0,2.5057792385486506e-16
3,3,0.0,0.1,0.1,0.7852505729844683,0.0,0.032899737660253565,-0.00932094351578772,-0.06764559702981811,0.20000000000001253,2151,-0.0016535503870798284 + 0.0im,0.06945691432856874 + 0.0im,1.0,1.1511624986583125e-14
3,3,0.1,0.1,0.1,0.49027069239602605,0.034157620352839264,0.012729156030801554,-0.029484683454222047,-0.07274880504524608,0.19853436108328193,1424,-0.0014633803622195881 + 0.0im,0.0036630916945597724 + 0.0im,1.0,0.001540437010902071
3,3,0.2,0.1,0.1,0.8474262160079091,0.11032117596348767,-0.06825656655531544,-0.12917220960612327,-0.06800985808454943,0.20451057758568245,6053,-0.0005970675076118443 + 0.0im,0.07317618946950961 + 0.0im,1.0,0.0006910976572983866
3,3,0.30000000000000004,0.1,0.1,0.794189969153021,0.14709877128547239,-0.8721174949888094,-1.6977825946398817,-0.05354785785370015,0.14442120234663175,965,-0.005905037755657146 + 0.0im,0.11081968777133548 + 0.0im,1.0,0.07188199065488501
3,3,0.4,0.1,0.1,0.6607357539618854,0.13574980198828768,0.05976187118157438,-0.07362386332536593,-0.07209203016035198,0.18363333616441513,944,-0.006978222663442678 + 0.0im,0.017107801608661863 + 0.0im,1.0,0.009673415562281025
3,3,0.5,0.1,0.1,0.8915000878331205,0.290860679909573,0.03146442275454944,0.02011756915238555,-0.06686417743024,0.20217417722988293,4593,-0.001093701844635178 + 0.0im,0.07285182658413152 + 0.0im,1.0,0.0013415555790950004
3,3,0.6,0.1,0.1,0.9073277312608157,0.34444942815800894,-0.0462056545075593,-0.3023422719760306,-0.06222986079295259,0.17460348638881026,1237,-0.005223600642654911 + 0.0im,-0.005223600642654785 + 0.0im,1.0,0.00885640989617839
3,3,0.7,0.1,0.1,0.7557994950323612,0.37571557808056594,0.27239191717880856,0.06742848184657518,-0.07246354836939381,0.22063666564275622,691,-0.00879739820346496 + 0.0im,0.08516497574251358 + 0.0im,1.0,6.006056017440791e-17
3,3,0.7999999999999999,0.1,0.1,0.9345057123740588,0.43631187962199813,0.09285819343646413,-0.887778772392423,-0.07755570379691439,0.2163523192622976,688,-0.010826152073372243 + 0.0im,-0.010826152073372175 + 0.0im,1.0,0.02992070975499628
3,3,0.8999999999999999,0.1,0.1,0.7165561592775784,0.46160344493328254,0.5091064455583335,-0.3345418950395318,-0.055902077209220885,0.18011175230930096,685,-0.011233050582661218 + 0.0im,0.04555689129662373 + 0.0im,1.0,0.018591930075076226
3,3,0.0,0.1,0.1,0.8566995992073216,0.0,0.018852609439678158,-0.002437414232341358,-0.06798434273167654,0.19999999999999996,4261,-0.0005891838807638439 + 0.0im,-0.006154470478623213 + 0.0im,1.0,2.775557561562894e-17
3,3,0.1,0.1,0.1,0.8073822374195861,0.054250543212152516,0.009786069152508023,-0.0010741700166050023,-0.0686702757939586,0.19988877218714132,7228,-0.0004004641125673452 + 0.0im,0.07589057507626584 + 0.0im,1.0,0.00041845186729916345
3,3,0.2,0.1,0.1,0.8903626270682699,0.10580093576831787,0.0012575518042330972,-0.14256471306233834,-0.06367348749110001,0.19219824288240028,1708,-0.003728742540202021 + 0.0im,0.07255525982248542 + 0.0im,1.0,0.006046232841986729
3,3,0.30000000000000004,0.1,0.1,0.8382721533915916,0.15945715695416113,0.09367044331804791,0.18682957609663003,-0.0707793834445572,0.21241594765551955,53571,-1.7511048979667512e-5 + 0.0im,0.08358731783800945 + 0.0im,1.0,1.2883213152255942e-5
3,3,0.4,0.1,0.1,0.8725842800579734,0.2327816304552398,0.11066894351877289,0.018172004649818465,-0.06567557933109198,0.19734048370003898,1039,-0.005441967441414634 + 0.0im,0.08427927006060758 + 0.0im,1.0,1.0925772493159001e-14
